Date,Regroupement,Croisement,Nom,cas_cum_lab_n,cas_cum_epi_n,cas_cum_tot_n,cas_cum_tot_t,cas_quo_lab_n,cas_quo_epi_n,cas_quo_tot_n,act_cum_tot_n,cas_quo_tot_m,ret_cum_tot_n,ret_quo_tot_n,dec_cum_tot_n,dec_cum_tot_t,dec_cum_chs_n,dec_cum_rpa_n,dec_cum_dom_n,dec_cum_aut_n,dec_quo_tot_n,dec_quo_chs_n,dec_quo_rpa_n,dec_quo_dom_n,dec_quo_aut_n,dec_quo_tot_m,hos_cum_reg_n,hos_cum_si_n,hos_cum_tot_n,hos_cum_tot_t,hos_quo_reg_n,hos_quo_si_n,hos_quo_tot_n,hos_quo_tot_m,psi_cum_tes_n,psi_cum_pos_n,psi_cum_inf_n,psi_quo_pos_n,psi_quo_inf_n,psi_quo_tes_n,psi_quo_pos_t
2020-07-14,Groupe d'âge,TOT,Total,50610,6273,56883,666.15,125,4,129,1481,      132.00,48691,96,5681,66.53,3906,936,566,273,1,1,0,0,0,        2.71,5905,1262,7167,83.93,12,1,13,        9.57,656829,50890,605939,116,11424,11540,1.01
2020-07-14,Sexe,MASC,Masculin,20295,3190,23485,550.36,71,3,74,683,       73.71,19806,44,2554,59.85,1682,405,343,124,0,0,0,0,0,        1.00,2707,797,3504,82.11,6,0,6,        3.86,265905,20327,245578,62,5127,5189,1.20
2020-07-14,Sexe,FEM,Féminin,30235,3082,33317,779.92,54,1,55,797,       57.86,28806,52,3126,73.18,2224,530,223,149,1,1,0,0,0,        1.71,3198,465,3663,85.75,6,1,7,        5.71,389174,30397,358777,54,6274,6328,0.85
2020-07-14,Sexe,INC,Inconnu,80,1,81,         .  ,0,0,0,1,        0.43,79,0,1,         .  ,0,1,0,0,0,0,0,0,0,        0.00,0,0,0,         .  ,0,0,0,        0.00,1750,166,1584,0,23,23,0.00
2020-07-14,Sexe,TOT,Total,50610,6273,56883,666.15,125,4,129,1481,      132.00,48691,96,5681,66.53,3906,936,566,273,1,1,0,0,0,        2.71,5905,1262,7167,83.93,12,1,13,        9.57,656829,50890,605939,116,11424,11540,1.01
2020-07-15,Région,RSS01,Bas-Saint-Laurent,59,2,61,30.95,0,0,0,1,        0.14,58,1,2,1.01,1,0,1,0,0,0,0,0,0,        0.00,8,2,10,5.07,0,0,0,        0.00,11058,61,10997,0,193,193,0.00
2020-07-15,Région,RSS02,Saguenay–Lac-Saint-Jean,254,100,354,127.51,0,0,0,20,        2.14,212,1,26,9.36,21,0,0,5,0,0,0,0,0,        0.00,20,2,22,7.92,0,0,0,        0.29,15230,260,14970,0,225,225,0.00
2020-07-15,Région,RSS03,Capitale-Nationale,1719,181,1900,251.50,3,0,3,63,        4.57,1598,0,190,25.15,148,34,7,1,1,0,1,0,0,        0.43,133,27,160,21.18,1,0,1,        0.29,52509,1710,50799,2,1024,1026,0.20
2020-07-15,Région,RSS04,Mauricie et Centre-du-Québec,1878,177,2055,393.42,1,0,1,12,        1.14,1812,1,211,40.40,128,43,28,12,0,0,0,0,0,        0.00,292,40,332,63.56,3,0,3,        0.43,37647,1897,35750,1,604,605,0.17
2020-07-15,Région,RSS05,Estrie,840,143,983,199.33,3,0,3,23,        1.00,932,1,26,5.27,1,15,7,3,0,0,0,0,0,        0.00,92,24,116,23.52,0,0,0,        0.00,30369,833,29536,3,654,657,0.46
2020-07-15,Région,RSS06,Montréal,25367,2522,27889,1350.13,69,0,69,602,       70.29,23394,21,3463,167.65,2618,419,293,133,1,0,0,1,0,        0.29,3171,647,3818,184.83,3,2,5,        2.57,211906,25702,186204,86,4498,4584,1.88
2020-07-15,Région,RSS07,Outaouais,556,71,627,156.35,1,0,1,19,        1.43,563,2,32,7.98,21,1,3,7,0,0,0,0,0,        0.00,46,20,66,16.46,0,0,0,        0.14,17253,516,16737,0,192,192,0.00
2020-07-15,Région,RSS08,Abitibi-Témiscamingue,139,32,171,115.84,0,0,0,1,        0.14,153,0,4,2.71,0,1,3,0,0,0,0,0,0,        0.00,20,13,33,22.36,0,0,0,        0.00,6025,132,5893,0,71,71,0.00
2020-07-15,Région,RSS09,Côte-Nord,113,12,125,138.84,0,0,0,3,        0.00,109,1,0,0.00,0,0,0,0,0,0,0,0,0,        0.00,3,2,5,5.55,0,0,0,        0.00,7180,114,7066,0,130,130,0.00
2020-07-15,Région,RSS10,Nord-du-Québec,6,2,8,59.01,0,0,0,0,        0.00,8,0,0,0.00,0,0,0,0,0,0,0,0,0,        0.00,           .,           .,           .,         .  ,           .,           .,           .,           .,1150,15,1135,0,17,17,0.00
2020-07-15,Région,RSS11,Gaspésie–Îles-de-la-Madeleine,179,13,192,213.34,0,0,0,3,        0.00,175,0,9,10.00,2,5,2,0,0,0,0,0,0,        0.00,12,6,18,20.00,0,0,0,        0.00,6720,180,6540,0,288,288,0.00
2020-07-15,Région,RSS12,Chaudière-Appalaches,403,125,528,122.70,1,3,4,5,        0.86,508,0,8,1.86,1,7,0,0,0,0,0,0,0,        0.00,25,17,42,9.76,0,0,0,        0.00,22569,412,22157,1,531,532,0.19
2020-07-15,Région,RSS13,Laval,4918,951,5869,1325.59,6,0,6,81,        5.29,5049,2,674,152.23,452,121,55,46,1,1,0,0,0,        0.14,535,105,640,144.55,0,0,0,        0.43,41278,4921,36357,7,751,758,0.93
2020-07-15,Région,RSS14,Lanaudière,3688,637,4325,831.58,18,3,21,143,       12.71,3927,4,211,40.57,117,48,41,5,0,0,0,0,0,        0.29,252,65,317,60.95,0,0,0,        0.43,42970,3604,39366,11,566,577,1.91
2020-07-15,Région,RSS15,Laurentides,3075,563,3638,580.25,9,0,9,181,        9.71,3163,34,223,35.57,132,44,25,22,2,2,0,0,0,        0.86,403,95,498,79.43,3,1,4,        2.43,45453,2896,42557,11,793,804,1.37
2020-07-15,Région,RSS16,Montérégie,7508,748,8256,576.23,28,2,30,375,       35.14,7075,20,607,42.37,267,199,102,39,0,0,0,0,0,        0.43,833,173,1006,70.21,2,0,2,        1.14,110730,7555,103175,29,2500,2529,1.15
2020-07-15,Région,RSS17,Nunavik,15,2,17,119.21,0,0,0,0,        0.00,15,0,0,0.00,0,0,0,0,0,0,0,0,0,        0.00,1,0,1,7.01,0,0,0,        0.00,1257,16,1241,0,41,41,0.00
2020-07-15,Région,RSS18,Terres-Cries-de-la-Baie-James,10,0,10,54.39,0,0,0,0,        0.00,9,0,0,0.00,0,0,0,0,0,0,0,0,0,        0.00,2,6,8,43.51,0,0,0,        0.00,869,10,859,0,9,9,0.00
2020-07-15,Région,RSS00,Inconnu,2,0,2,         .  ,0,0,0,0,        0.00,2,0,0,         .  ,0,0,0,0,0,0,0,0,0,        0.00,67,21,88,         .  ,0,0,0,        0.29,2345,101,2244,1,32,33,3.03
2020-07-15,Région,RSS98,Hors Québec,20,0,20,         .  ,0,0,0,3,        0.14,17,0,0,         .  ,0,0,0,0,0,0,0,0,0,        0.00,0,0,0,         .  ,0,0,0,        0.00,1707,107,1600,0,28,28,0.00
2020-07-15,Région,RSS99,Ensemble du Québec,50749,6281,57030,667.87,139,8,147,1535,      144.71,48779,88,5686,66.59,3909,937,567,273,5,3,1,1,0,        2.43,5917,1265,7182,84.11,12,3,15,        8.43,666225,51042,615183,152,13147,13299,1.14
2020-07-15,Groupe de région,REG01,Montréal et Laval,30285,3473,33758,1345.80,75,0,75,683,       75.57,28443,23,4137,164.93,3070,540,348,179,2,1,0,1,0,        0.43,3706,752,4458,177.72,3,2,5,        3.00,253184,30623,222561,93,5249,5342,1.74
2020-07-15,Groupe de région,REG02,Ceinture de Montréal,9866,1488,11354,770.51,31,5,36,378,       32.29,10016,44,754,51.17,432,175,107,40,2,2,0,0,0,        1.29,1026,232,1258,85.37,4,1,5,        3.14,118066,9577,108489,27,2143,2170,1.24
2020-07-15,Groupe de région,REG03,Autres régions,10576,1320,11896,261.04,33,3,36,471,       36.71,10301,21,795,17.45,407,222,112,54,1,0,1,0,0,        0.71,1118,260,1378,30.24,5,0,5,        2.00,290923,10634,280289,31,5695,5726,0.54
2020-07-15,Groupe de région,REG00,Inconnu,2,0,2,         .  ,0,0,0,0,        0.00,2,0,0,         .  ,0,0,0,0,0,0,0,0,0,        0.00,67,21,88,         .  ,0,0,0,        0.29,2345,101,2244,1,32,33,3.03
2020-07-15,Groupe de région,REG98,Hors Québec,20,0,20,         .  ,0,0,0,3,        0.14,17,0,0,         .  ,0,0,0,0,0,0,0,0,0,        0.00,0,0,0,         .  ,0,0,0,        0.00,1707,107,1600,0,28,28,0.00
2020-07-15,Groupe d'âge,0_9,0-9 ans,806,999,1805,201.91,4,4,8,80,        7.57,1672,0,0,0.00,0,0,0,0,0,0,0,0,0,        0.00,36,5,41,4.59,0,0,0,        0.14,37542,686,36856,3,1164,1167,0.26
2020-07-15,Groupe d'âge,10_19,10-19 ans,1840,962,2802,319.01,12,0,12,231,       15.71,2483,7,0,0.00,0,0,0,0,0,0,0,0,0,        0.00,26,6,32,3.64,0,1,1,        0.14,26907,1411,25496,11,630,641,1.72
2020-07-15,Groupe d'âge,20_29,20-29 ans,6464,1019,7483,708.46,48,2,50,360,       51.43,6927,20,3,0.28,0,0,3,0,0,0,0,0,0,        0.00,109,27,136,12.88,1,0,1,        0.43,85003,5796,79207,52,2294,2346,2.22
2020-07-15,Groupe d'âge,30_39,30-39 ans,6590,745,7335,657.31,27,0,27,187,       26.86,6958,15,6,0.54,2,0,4,0,0,0,0,0,0,        0.00,183,59,242,21.69,0,0,0,        0.14,92734,5927,86807,27,2018,2045,1.32
2020-07-15,Groupe d'âge,40_49,40-49 ans,7776,789,8565,778.05,22,1,23,158,       16.57,8203,11,20,1.82,8,1,10,1,0,0,0,0,0,        0.00,313,117,430,39.06,0,0,0,        0.43,90677,7066,83611,21,1379,1400,1.50
2020-07-15,Groupe d'âge,50_59,50-59 ans,7516,735,8251,698.02,16,0,16,143,       11.57,7848,14,105,8.88,63,1,36,5,1,1,0,0,0,        0.14,580,232,812,68.69,2,0,2,        0.29,91091,6909,84182,15,1360,1375,1.09
2020-07-15,Groupe d'âge,60_69,60-69 ans,4663,389,5052,440.20,5,1,6,100,        6.43,4530,6,342,29.80,215,21,86,20,1,0,0,1,0,        0.29,727,317,1044,90.97,4,1,5,        1.57,69157,4339,64818,6,1110,1116,0.54
2020-07-15,Groupe d'âge,70_79,70-79 ans,4200,168,4368,579.54,1,0,1,86,        3.57,3218,5,1014,134.54,676,108,185,45,0,0,0,0,0,        0.43,1178,335,1513,200.74,0,1,1,        2.71,48077,3736,44341,2,903,905,0.22
2020-07-15,Groupe d'âge,80_89,80-89 ans,6401,238,6639,2026.09,3,0,3,121,        3.43,4168,6,2281,696.12,1571,413,186,111,1,1,0,0,0,        0.86,1810,147,1957,597.24,2,0,2,        1.00,38751,5667,33084,2,727,729,0.28
2020-07-15,Groupe d'âge,90_,90 ans et plus,4459,203,4662,5639.29,1,0,1,69,        1.57,2704,4,1915,2316.44,1374,393,57,91,2,1,1,0,0,        0.71,955,20,975,1179.39,3,0,3,        1.57,20722,4466,16256,1,301,302,0.34
2020-07-15,Groupe d'âge,INC,Inconnu,34,34,68,         .  ,0,0,0,0,        0.00,68,0,0,         .  ,0,0,0,0,0,0,0,0,0,        0.00,0,0,0,         .  ,0,0,0,        0.00,65564,5039,60525,12,1261,1273,0.94
2020-07-15,Groupe d'âge,TOT,Total,50749,6281,57030,667.87,139,8,147,1535,      144.71,48779,88,5686,66.59,3909,937,567,273,5,3,1,1,0,        2.43,5917,1265,7182,84.11,12,3,15,        8.43,666225,51042,615183,152,13147,13299,1.14
2020-07-15,Sexe,MASC,Masculin,20378,3196,23574,552.44,83,6,89,733,       83.00,19843,37,2555,59.87,1682,405,344,124,1,0,0,1,0,        0.86,2711,799,3510,82.25,4,2,6,        4.29,270261,20417,249844,90,5746,5836,1.54
2020-07-15,Sexe,FEM,Féminin,30291,3084,33375,781.28,56,2,58,801,       61.29,28857,51,3130,73.27,2227,531,223,149,4,3,1,0,0,        1.57,3206,466,3672,85.96,8,1,9,        4.14,394190,30458,363732,61,7375,7436,0.82
2020-07-15,Sexe,INC,Inconnu,80,1,81,         .  ,0,0,0,1,        0.43,79,0,1,         .  ,0,1,0,0,0,0,0,0,0,        0.00,0,0,0,         .  ,0,0,0,        0.00,1774,167,1607,1,26,27,3.70
2020-07-15,Sexe,TOT,Total,50749,6281,57030,667.87,139,8,147,1535,      144.71,48779,88,5686,66.59,3909,937,567,273,5,3,1,1,0,        2.43,5917,1265,7182,84.11,12,3,15,        8.43,666225,51042,615183,152,13147,13299,1.14
2020-07-16,Région,RSS01,Bas-Saint-Laurent,59,2,61,30.95,0,0,0,1,        0.14,58,0,2,1.01,1,0,1,0,0,0,0,0,0,        0.00,8,2,10,5.07,0,0,0,        0.00,11197,61,11136,0,187,187,0.00
2020-07-16,Région,RSS02,Saguenay–Lac-Saint-Jean,254,100,354,127.51,0,0,0,20,        2.00,212,0,26,9.36,21,0,0,5,0,0,0,0,0,        0.00,20,2,22,7.92,0,0,0,        0.14,15529,260,15269,0,386,386,0.00
2020-07-16,Région,RSS03,Capitale-Nationale,1722,181,1903,251.90,3,0,3,60,        2.57,1603,5,191,25.28,149,34,7,1,1,1,0,0,0,        0.57,133,27,160,21.18,0,0,0,        0.29,53287,1714,51573,4,990,994,0.40
2020-07-16,Région,RSS04,Mauricie et Centre-du-Québec,1878,177,2055,393.42,0,0,0,11,        1.14,1813,1,211,40.40,128,43,28,12,0,0,0,0,0,        0.00,292,40,332,63.56,0,0,0,        0.43,38058,1897,36161,0,528,528,0.00
2020-07-16,Région,RSS05,Estrie,840,143,983,199.33,0,0,0,22,        1.00,933,1,26,5.27,1,15,7,3,0,0,0,0,0,        0.00,92,24,116,23.52,0,0,0,        0.00,30653,835,29818,2,353,355,0.56
2020-07-16,Région,RSS06,Montréal,25432,2522,27954,1353.27,65,0,65,641,       76.29,23419,25,3464,167.69,2618,419,294,133,1,0,0,1,0,        0.29,3172,647,3819,184.88,1,0,1,        3.00,215857,25780,190077,78,5237,5315,1.47
2020-07-16,Région,RSS07,Outaouais,558,71,629,156.85,2,0,2,17,        1.86,567,4,32,7.98,21,1,3,7,0,0,0,0,0,        0.00,46,20,66,16.46,0,0,0,        0.14,17429,517,16912,1,266,267,0.37
2020-07-16,Région,RSS08,Abitibi-Témiscamingue,139,32,171,115.84,0,0,0,1,        0.14,153,0,4,2.71,0,1,3,0,0,0,0,0,0,        0.00,20,13,33,22.36,0,0,0,        0.00,6083,132,5951,0,65,65,0.00
2020-07-16,Région,RSS09,Côte-Nord,113,12,125,138.84,0,0,0,3,        0.00,109,0,0,0.00,0,0,0,0,0,0,0,0,0,        0.00,3,2,5,5.55,0,0,0,        0.00,7323,114,7209,0,189,189,0.00
2020-07-16,Région,RSS10,Nord-du-Québec,6,2,8,59.01,0,0,0,0,        0.00,8,0,0,0.00,0,0,0,0,0,0,0,0,0,        0.00,           .,           .,           .,         .  ,           .,           .,           .,           .,1153,15,1138,0,3,3,0.00
2020-07-16,Région,RSS11,Gaspésie–Îles-de-la-Madeleine,179,13,192,213.34,0,0,0,3,        0.29,175,0,9,10.00,2,5,2,0,0,0,0,0,0,        0.00,12,6,18,20.00,0,0,0,        0.00,6816,180,6636,0,168,168,0.00
2020-07-16,Région,RSS12,Chaudière-Appalaches,404,125,529,122.93,1,0,1,6,        1.00,508,0,8,1.86,1,7,0,0,0,0,0,0,0,        0.00,25,17,42,9.76,0,0,0,        0.00,22950,412,22538,0,453,453,0.00
2020-07-16,Région,RSS13,Laval,4925,951,5876,1327.17,7,0,7,76,        5.29,5061,12,674,152.23,452,121,55,46,0,0,0,0,0,        0.14,535,105,640,144.55,0,0,0,        0.57,41792,4928,36864,7,734,741,0.95
2020-07-16,Région,RSS14,Lanaudière,3698,640,4338,834.08,10,3,13,147,       14.86,3936,9,211,40.57,117,48,41,5,0,0,0,0,0,        0.29,252,65,317,60.95,0,0,0,        0.29,43551,3614,39937,10,812,822,1.22
2020-07-16,Région,RSS15,Laurentides,3085,563,3648,581.85,10,0,10,179,       12.00,3174,11,225,35.89,132,45,26,22,2,0,1,1,0,        0.71,403,96,499,79.59,0,1,1,        2.14,46111,2910,43201,14,870,884,1.59
2020-07-16,Région,RSS16,Montérégie,7542,749,8291,578.68,34,1,35,375,       34.00,7110,35,607,42.37,267,199,102,39,0,0,0,0,0,        0.43,834,173,1007,70.28,1,0,1,        1.14,112376,7581,104795,26,2644,2670,0.98
2020-07-16,Région,RSS17,Nunavik,15,2,17,119.21,0,0,0,0,        0.00,15,0,0,0.00,0,0,0,0,0,0,0,0,0,        0.00,1,0,1,7.01,0,0,0,        0.00,1278,16,1262,0,72,72,0.00
2020-07-16,Région,RSS18,Terres-Cries-de-la-Baie-James,10,0,10,54.39,0,0,0,0,        0.00,9,0,0,0.00,0,0,0,0,0,0,0,0,0,        0.00,2,6,8,43.51,0,0,0,        0.00,873,10,863,0,12,12,0.00
2020-07-16,Région,RSS00,Inconnu,2,0,2,         .  ,0,0,0,0,        0.00,2,0,0,         .  ,0,0,0,0,0,0,0,0,0,        0.00,67,21,88,         .  ,0,0,0,        0.29,2367,101,2266,0,25,25,0.00
2020-07-16,Région,RSS98,Hors Québec,20,0,20,         .  ,0,0,0,2,        0.29,18,1,0,         .  ,0,0,0,0,0,0,0,0,0,        0.00,0,0,0,         .  ,0,0,0,        0.00,1739,107,1632,0,56,56,0.00
2020-07-16,Région,RSS99,Ensemble du Québec,50881,6285,57166,669.46,132,4,136,1564,      152.86,48883,104,5690,66.63,3910,938,569,273,4,1,1,2,0,        2.43,5919,1266,7185,84.14,2,1,3,        8.43,676422,51184,625238,142,14050,14192,1.00
2020-07-16,Groupe de région,REG01,Montréal et Laval,30357,3473,33830,1348.67,72,0,72,717,       81.57,28480,37,4138,164.97,3070,540,349,179,1,0,0,1,0,        0.43,3707,752,4459,177.76,1,0,1,        3.57,257649,30708,226941,85,5971,6056,1.41
2020-07-16,Groupe de région,REG02,Ceinture de Montréal,9898,1492,11390,772.96,32,4,36,389,       37.14,10040,24,756,51.30,432,176,108,40,2,0,1,1,0,        1.14,1027,232,1259,85.44,1,0,1,        3.00,119920,9609,110311,32,2568,2600,1.23
2020-07-16,Groupe de région,REG03,Autres régions,10604,1320,11924,261.66,28,0,28,456,       33.86,10343,42,796,17.47,408,222,112,54,1,1,0,0,0,        0.86,1118,261,1379,30.26,0,1,1,        1.57,294747,10659,284088,25,5430,5455,0.46
2020-07-16,Groupe de région,REG00,Inconnu,2,0,2,         .  ,0,0,0,0,        0.00,2,0,0,         .  ,0,0,0,0,0,0,0,0,0,        0.00,67,21,88,         .  ,0,0,0,        0.29,2367,101,2266,0,25,25,0.00
2020-07-16,Groupe de région,REG98,Hors Québec,20,0,20,         .  ,0,0,0,2,        0.29,18,1,0,         .  ,0,0,0,0,0,0,0,0,0,        0.00,0,0,0,         .  ,0,0,0,        0.00,1739,107,1632,0,56,56,0.00
2020-07-16,Groupe d'âge,0_9,0-9 ans,809,1001,1810,202.47,3,2,5,79,        7.71,1677,5,0,0.00,0,0,0,0,0,0,0,0,0,        0.00,36,5,41,4.59,0,0,0,        0.14,38617,689,37928,3,1172,1175,0.26
2020-07-16,Groupe d'âge,10_19,10-19 ans,1850,963,2813,320.26,10,1,11,222,       16.00,2504,21,0,0.00,0,0,0,0,0,0,0,0,0,        0.00,26,6,32,3.64,0,0,0,        0.14,27525,1418,26107,7,705,712,0.98
2020-07-16,Groupe d'âge,20_29,20-29 ans,6523,1020,7543,714.14,59,1,60,403,       54.57,6944,17,3,0.28,0,0,3,0,0,0,0,0,0,        0.00,110,27,137,12.97,1,0,1,        0.29,87228,5853,81375,57,2731,2788,2.05
2020-07-16,Groupe d'âge,30_39,30-39 ans,6613,745,7358,659.37,23,0,23,198,       29.29,6970,12,6,0.54,2,0,4,0,0,0,0,0,0,        0.00,183,59,242,21.69,0,0,0,        0.43,94427,5953,88474,26,2171,2197,1.19
2020-07-16,Groupe d'âge,40_49,40-49 ans,7791,789,8580,779.41,15,0,15,160,       17.86,8216,13,20,1.82,8,1,10,1,0,0,0,0,0,        0.00,313,117,430,39.06,0,0,0,        0.43,91693,7079,84614,13,1477,1490,0.87
2020-07-16,Groupe d'âge,50_59,50-59 ans,7524,735,8259,698.70,8,0,8,138,       12.43,7861,13,105,8.88,63,1,36,5,0,0,0,0,0,        0.14,580,232,812,68.69,0,0,0,        0.43,91952,6918,85034,9,1359,1368,0.66
2020-07-16,Groupe d'âge,60_69,60-69 ans,4669,389,5058,440.72,6,0,6,98,        7.14,4538,8,343,29.89,215,21,87,20,1,0,0,1,0,        0.29,727,317,1044,90.97,0,0,0,        1.43,69931,4342,65589,3,1138,1141,0.26
2020-07-16,Groupe d'âge,70_79,70-79 ans,4202,168,4370,579.81,2,0,2,81,        3.71,3225,7,1015,134.67,676,108,186,45,1,0,0,1,0,        0.29,1178,336,1514,200.88,0,1,1,        2.29,48607,3736,44871,0,850,850,0.00
2020-07-16,Groupe d'âge,80_89,80-89 ans,6405,238,6643,2027.31,4,0,4,116,        3.00,4175,7,2283,696.73,1572,414,186,111,2,1,1,0,0,        1.00,1811,147,1958,597.54,1,0,1,        1.14,39063,5669,33394,2,708,710,0.28
2020-07-16,Groupe d'âge,90_,90 ans et plus,4461,203,4664,5641.71,2,0,2,69,        1.14,2705,1,1915,2316.44,1374,393,57,91,0,0,0,0,0,        0.71,955,20,975,1179.39,0,0,0,        1.71,20831,4467,16364,1,359,360,0.28
2020-07-16,Groupe d'âge,INC,Inconnu,34,34,68,         .  ,0,0,0,0,        0.00,68,0,0,         .  ,0,0,0,0,0,0,0,0,0,        0.00,0,0,0,         .  ,0,0,0,        0.00,66548,5060,61488,21,1380,1401,1.50
2020-07-16,Groupe d'âge,TOT,Total,50881,6285,57166,669.46,132,4,136,1564,      152.86,48883,104,5690,66.63,3910,938,569,273,4,1,1,2,0,        2.43,5919,1266,7185,84.14,2,1,3,        8.43,676422,51184,625238,142,14050,14192,1.00
2020-07-16,Sexe,MASC,Masculin,20461,3198,23659,554.43,83,2,85,772,       88.57,19887,44,2557,59.92,1682,405,346,124,2,0,0,2,0,        0.86,2712,799,3511,82.28,1,0,1,        4.43,275025,20505,254520,88,6170,6258,1.41
2020-07-16,Sexe,FEM,Féminin,30339,3086,33425,782.45,48,2,50,790,       63.86,28917,60,3132,73.32,2228,532,223,149,2,1,1,0,0,        1.57,3207,467,3674,86.01,1,1,2,        4.00,399584,30511,369073,53,7839,7892,0.67
2020-07-16,Sexe,INC,Inconnu,81,1,82,         .  ,1,0,1,2,        0.43,79,0,1,         .  ,0,1,0,0,0,0,0,0,0,        0.00,0,0,0,         .  ,0,0,0,        0.00,1813,168,1645,1,41,42,2.38
2020-07-16,Sexe,TOT,Total,50881,6285,57166,669.46,132,4,136,1564,      152.86,48883,104,5690,66.63,3910,938,569,273,4,1,1,2,0,        2.43,5919,1266,7185,84.14,2,1,3,        8.43,676422,51184,625238,142,14050,14192,1.00
2020-07-17,Région,RSS01,Bas-Saint-Laurent,59,2,61,30.95,0,0,0,1,        0.29,58,0,2,1.01,1,0,1,0,0,0,0,0,0,        0.00,8,2,10,5.07,0,0,0,        0.00,11276,61,11215,0,104,104,0.00
2020-07-17,Région,RSS02,Saguenay–Lac-Saint-Jean,257,100,357,128.59,3,0,3,20,        1.86,215,3,26,9.36,21,0,0,5,0,0,0,0,0,        0.00,20,2,22,7.92,0,0,0,        0.14,15736,268,15468,8,342,350,2.29
2020-07-17,Région,RSS03,Capitale-Nationale,1723,181,1904,252.03,1,0,1,60,        2.57,1604,1,191,25.28,149,34,7,1,0,0,0,0,0,        0.57,133,27,160,21.18,0,0,0,        0.29,54153,1715,52438,1,1061,1062,0.09
2020-07-17,Région,RSS04,Mauricie et Centre-du-Québec,1881,177,2058,394.00,3,0,3,12,        1.57,1815,2,211,40.40,128,43,28,12,0,0,0,0,0,        0.00,292,40,332,63.56,0,0,0,        0.43,38660,1902,36758,5,719,724,0.69
2020-07-17,Région,RSS05,Estrie,841,143,984,199.53,1,0,1,21,        1.29,935,2,26,5.27,1,15,7,3,0,0,0,0,0,        0.00,92,24,116,23.52,0,0,0,        0.00,31089,835,30254,0,520,520,0.00
2020-07-17,Région,RSS06,Montréal,25530,2527,28057,1358.26,98,5,103,727,       70.57,23436,17,3464,167.69,2618,419,294,133,0,0,0,0,0,        0.29,3176,648,3824,185.12,4,1,5,        3.14,219944,25854,194090,74,5446,5520,1.34
2020-07-17,Région,RSS07,Outaouais,560,71,631,157.34,2,0,2,15,        2.14,571,4,32,7.98,21,1,3,7,0,0,0,0,0,        0.00,46,20,66,16.46,0,0,0,        0.14,17736,519,17217,2,366,368,0.54
2020-07-17,Région,RSS08,Abitibi-Témiscamingue,139,32,171,115.84,0,0,0,1,        0.29,153,0,4,2.71,0,1,3,0,0,0,0,0,0,        0.00,20,13,33,22.36,0,0,0,        0.00,6145,132,6013,0,83,83,0.00
2020-07-17,Région,RSS09,Côte-Nord,113,12,125,138.84,0,0,0,3,        0.14,109,0,0,0.00,0,0,0,0,0,0,0,0,0,        0.00,3,2,5,5.55,0,0,0,        0.00,7451,115,7336,1,178,179,0.56
2020-07-17,Région,RSS10,Nord-du-Québec,6,2,8,59.01,0,0,0,0,        0.00,8,0,0,0.00,0,0,0,0,0,0,0,0,0,        0.00,           .,           .,           .,         .  ,           .,           .,           .,           .,1172,15,1157,0,25,25,0.00
2020-07-17,Région,RSS11,Gaspésie–Îles-de-la-Madeleine,179,13,192,213.34,0,0,0,2,        0.43,176,1,9,10.00,2,5,2,0,0,0,0,0,0,        0.00,12,6,18,20.00,0,0,0,        0.00,6864,180,6684,0,119,119,0.00
2020-07-17,Région,RSS12,Chaudière-Appalaches,405,125,530,123.17,1,0,1,7,        1.00,508,0,8,1.86,1,7,0,0,0,0,0,0,0,        0.00,25,17,42,9.76,0,0,0,        0.00,23359,413,22946,1,484,485,0.21
2020-07-17,Région,RSS13,Laval,4930,952,5882,1328.53,5,1,6,72,        7.00,5071,10,674,152.23,452,121,55,46,0,0,0,0,0,        0.14,535,105,640,144.55,0,0,0,        0.57,42301,4934,37367,6,700,706,0.85
2020-07-17,Région,RSS14,Lanaudière,3714,641,4355,837.35,16,1,17,163,       15.29,3937,1,212,40.76,118,48,41,5,1,1,0,0,0,        0.14,252,65,317,60.95,0,0,0,        0.43,44117,3632,40485,18,931,949,1.90
2020-07-17,Région,RSS15,Laurentides,3099,563,3662,584.08,14,0,14,170,       11.43,3194,20,226,36.05,132,45,27,22,1,0,0,1,0,        0.71,407,97,504,80.39,4,1,5,        2.43,46797,2923,43874,13,882,895,1.45
2020-07-17,Région,RSS16,Montérégie,7587,749,8336,581.82,45,0,45,393,       35.29,7137,27,607,42.37,267,199,102,39,0,0,0,0,0,        0.29,834,173,1007,70.28,0,0,0,        1.14,114633,7624,107009,43,3035,3078,1.40
2020-07-17,Région,RSS17,Nunavik,15,2,17,119.21,0,0,0,0,        0.00,15,0,0,0.00,0,0,0,0,0,0,0,0,0,        0.00,1,0,1,7.01,0,0,0,        0.00,1300,16,1284,0,57,57,0.00
2020-07-17,Région,RSS18,Terres-Cries-de-la-Baie-James,10,0,10,54.39,0,0,0,0,        0.00,9,0,0,0.00,0,0,0,0,0,0,0,0,0,        0.00,2,6,8,43.51,0,0,0,        0.00,880,10,870,0,13,13,0.00
2020-07-17,Région,RSS00,Inconnu,2,0,2,         .  ,0,0,0,0,        0.00,2,0,0,         .  ,0,0,0,0,0,0,0,0,0,        0.00,67,21,88,         .  ,0,0,0,        0.57,2410,102,2308,1,46,47,2.13
