Arrondissement ou ville liée,var,date,value
Plateau Mont-Royal,per100k_last14days,2020-10-20,120.2
Pointe-Claire,per100k_last14days,2020-10-20,82.9
Rivière-des-Prairies–Pointe-aux-Trembles,per100k_last14days,2020-10-20,197.7
Rosemont–La Petite Patrie,per100k_last14days,2020-10-20,153.3
Sainte-Anne-de-Bellevue,per100k_last14days,2020-10-20,na
Saint-Laurent,per100k_last14days,2020-10-20,279.3
Saint-Léonard,per100k_last14days,2020-10-20,247.7
Senneville,per100k_last14days,2020-10-20,na
Sud-Ouest,per100k_last14days,2020-10-20,142.0
Verdun,per100k_last14days,2020-10-20,114.1
Ville-Marie,per100k_last14days,2020-10-20,186.2
Villeray–Saint-Michel–Parc-Extension,per100k_last14days,2020-10-20,241.9
Westmount,per100k_last14days,2020-10-20,78.8
Territoire à confirmer,per100k_last14days,2020-10-20,na
Total à Montréal,per100k_last14days,2020-10-20,178.1
Ahuntsic–Cartierville,nb_total,2020-10-20,3145.0
Anjou,nb_total,2020-10-20,950.0
Baie D'urfé,nb_total,2020-10-20,36.0
Beaconsfield,nb_total,2020-10-20,99.0
Côte-des-Neiges–Notre-Dame-de-Grâce,nb_total,2020-10-20,3288.0
Côte-Saint-Luc,nb_total,2020-10-20,829.0
Dollard-des-Ormeaux,nb_total,2020-10-20,665.0
Dorval,nb_total,2020-10-20,300.0
Hampstead,nb_total,2020-10-20,117.0
Kirkland,nb_total,2020-10-20,186.0
Lachine,nb_total,2020-10-20,816.0
LaSalle,nb_total,2020-10-20,1616.0
L'Île-Bizard–Sainte-Geneviève,nb_total,2020-10-20,278.0
Mercier–Hochelaga-Maisonneuve,nb_total,2020-10-20,3155.0
Montréal Est,nb_total,2020-10-20,59.0
Montréal-Nord,nb_total,2020-10-20,3331.0
Montréal-Ouest,nb_total,2020-10-20,41.0
Mont-Royal,nb_total,2020-10-20,443.0
Outremont,nb_total,2020-10-20,542.0
Pierrefonds–Roxboro,nb_total,2020-10-20,820.0
Plateau Mont-Royal,nb_total,2020-10-20,1612.0
Pointe-Claire,nb_total,2020-10-20,272.0
Rivière-des-Prairies–Pointe-aux-Trembles,nb_total,2020-10-20,2840.0
Rosemont–La Petite Patrie,nb_total,2020-10-20,2346.0
Sainte-Anne-de-Bellevue,nb_total,2020-10-20,24.0
Saint-Laurent,nb_total,2020-10-20,1737.0
Saint-Léonard,nb_total,2020-10-20,1671.0
Senneville,nb_total,2020-10-20,5.0
Sud-Ouest,nb_total,2020-10-20,1409.0
Verdun,nb_total,2020-10-20,1250.0
Ville-Marie,nb_total,2020-10-20,1676.0
Villeray–Saint-Michel–Parc-Extension,nb_total,2020-10-20,3205.0
Westmount,nb_total,2020-10-20,260.0
Territoire à confirmer,nb_total,2020-10-20,914.0
Total à Montréal,nb_total,2020-10-20,39935.0
Ahuntsic–Cartierville,per100k_total,2020-10-20,2342.7
Anjou,per100k_total,2020-10-20,2219.8
Baie D'urfé,per100k_total,2020-10-20,941.7
Beaconsfield,per100k_total,2020-10-20,512.3
Côte-des-Neiges–Notre-Dame-de-Grâce,per100k_total,2020-10-20,1974.5
Côte-Saint-Luc,per100k_total,2020-10-20,2554.9
Dollard-des-Ormeaux,per100k_total,2020-10-20,1359.9
Dorval,per100k_total,2020-10-20,1580.6
Hampstead,per100k_total,2020-10-20,1677.9
Kirkland,per100k_total,2020-10-20,923.0
Lachine,per100k_total,2020-10-20,1834.2
LaSalle,per100k_total,2020-10-20,2102.7
L'Île-Bizard–Sainte-Geneviève,per100k_total,2020-10-20,1509.8
Mercier–Hochelaga-Maisonneuve,per100k_total,2020-10-20,2319.4
Montréal Est,per100k_total,2020-10-20,1532.5
Montréal-Nord,per100k_total,2020-10-20,3954.5
Montréal-Ouest,per100k_total,2020-10-20,811.9
Mont-Royal,per100k_total,2020-10-20,2184.8
Outremont,per100k_total,2020-10-20,2262.7
Pierrefonds–Roxboro,per100k_total,2020-10-20,1183.3
Plateau Mont-Royal,per100k_total,2020-10-20,1550.0
Pointe-Claire,per100k_total,2020-10-20,866.8
Rivière-des-Prairies–Pointe-aux-Trembles,per100k_total,2020-10-20,2660.6
Rosemont–La Petite Patrie,per100k_total,2020-10-20,1680.6
Sainte-Anne-de-Bellevue,per100k_total,2020-10-20,484.1
Saint-Laurent,per100k_total,2020-10-20,1757.6
Saint-Léonard,per100k_total,2020-10-20,2134.0
Senneville,per100k_total,2020-10-20,na
Sud-Ouest,per100k_total,2020-10-20,1802.9
Verdun,per100k_total,2020-10-20,1805.6
Ville-Marie,per100k_total,2020-10-20,1879.6
Villeray–Saint-Michel–Parc-Extension,per100k_total,2020-10-20,2228.0
Westmount,per100k_total,2020-10-20,1280.0
Territoire à confirmer,per100k_total,2020-10-20,na
Total à Montréal,per100k_total,2020-10-20,1933.3
Ahuntsic–Cartierville,deaths_nb_last14days,2020-10-20,0.0
Anjou,deaths_nb_last14days,2020-10-20,5.0
Baie D'urfé,deaths_nb_last14days,2020-10-20,0.0
Beaconsfield,deaths_nb_last14days,2020-10-20,0.0
Côte-des-Neiges–Notre-Dame-de-Grâce,deaths_nb_last14days,2020-10-20,5.0
Côte-Saint-Luc,deaths_nb_last14days,2020-10-20,5.0
Dollard-des-Ormeaux,deaths_nb_last14days,2020-10-20,0.0
Dorval,deaths_nb_last14days,2020-10-20,0.0
Hampstead,deaths_nb_last14days,2020-10-20,0.0
Kirkland,deaths_nb_last14days,2020-10-20,0.0
Lachine,deaths_nb_last14days,2020-10-20,0.0
LaSalle,deaths_nb_last14days,2020-10-20,0.0
L'Île-Bizard–Sainte-Geneviève,deaths_nb_last14days,2020-10-20,0.0
Mercier–Hochelaga-Maisonneuve,deaths_nb_last14days,2020-10-20,5.0
Montréal Est,deaths_nb_last14days,2020-10-20,0.0
Montréal-Nord,deaths_nb_last14days,2020-10-20,0.0
Montréal-Ouest,deaths_nb_last14days,2020-10-20,0.0
Mont-Royal,deaths_nb_last14days,2020-10-20,0.0
Outremont,deaths_nb_last14days,2020-10-20,5.0
Pierrefonds–Roxboro,deaths_nb_last14days,2020-10-20,0.0
Plateau Mont-Royal,deaths_nb_last14days,2020-10-20,5.0
Pointe-Claire,deaths_nb_last14days,2020-10-20,0.0
Rivière-des-Prairies–Pointe-aux-Trembles,deaths_nb_last14days,2020-10-20,5.0
Rosemont–La Petite Patrie,deaths_nb_last14days,2020-10-20,5.0
Sainte-Anne-de-Bellevue,deaths_nb_last14days,2020-10-20,0.0
Saint-Laurent,deaths_nb_last14days,2020-10-20,5.0
Saint-Léonard,deaths_nb_last14days,2020-10-20,0.0
Senneville,deaths_nb_last14days,2020-10-20,0.0
Sud-Ouest,deaths_nb_last14days,2020-10-20,0.0
Verdun,deaths_nb_last14days,2020-10-20,0.0
Ville-Marie,deaths_nb_last14days,2020-10-20,5.0
Villeray–Saint-Michel–Parc-Extension,deaths_nb_last14days,2020-10-20,5.0
Westmount,deaths_nb_last14days,2020-10-20,0.0
Territoire à confirmer,deaths_nb_last14days,2020-10-20,0.0
Total à Montréal,deaths_nb_last14days,2020-10-20,18.0
Ahuntsic–Cartierville,per100k_total,2020-10-20,na
Anjou,per100k_total,2020-10-20,na
Baie D'urfé,per100k_total,2020-10-20,na
Beaconsfield,per100k_total,2020-10-20,na
Côte-des-Neiges–Notre-Dame-de-Grâce,per100k_total,2020-10-20,na
Côte-Saint-Luc,per100k_total,2020-10-20,na
Dollard-des-Ormeaux,per100k_total,2020-10-20,na
Dorval,per100k_total,2020-10-20,na
Hampstead,per100k_total,2020-10-20,na
Kirkland,per100k_total,2020-10-20,na
Lachine,per100k_total,2020-10-20,na
LaSalle,per100k_total,2020-10-20,na
L'Île-Bizard–Sainte-Geneviève,per100k_total,2020-10-20,na
Mercier–Hochelaga-Maisonneuve,per100k_total,2020-10-20,na
Montréal Est,per100k_total,2020-10-20,na
Montréal-Nord,per100k_total,2020-10-20,na
Montréal-Ouest,per100k_total,2020-10-20,na
Mont-Royal,per100k_total,2020-10-20,na
Outremont,per100k_total,2020-10-20,na
Pierrefonds–Roxboro,per100k_total,2020-10-20,na
Plateau Mont-Royal,per100k_total,2020-10-20,na
Pointe-Claire,per100k_total,2020-10-20,na
Rivière-des-Prairies–Pointe-aux-Trembles,per100k_total,2020-10-20,na
Rosemont–La Petite Patrie,per100k_total,2020-10-20,na
Sainte-Anne-de-Bellevue,per100k_total,2020-10-20,na
Saint-Laurent,per100k_total,2020-10-20,na
Saint-Léonard,per100k_total,2020-10-20,na
Senneville,per100k_total,2020-10-20,na
Sud-Ouest,per100k_total,2020-10-20,na
Verdun,per100k_total,2020-10-20,na
Ville-Marie,per100k_total,2020-10-20,na
Villeray–Saint-Michel–Parc-Extension,per100k_total,2020-10-20,na
Westmount,per100k_total,2020-10-20,na
Territoire à confirmer,per100k_total,2020-10-20,na
Total à Montréal,per100k_total,2020-10-20,0.9
Ahuntsic–Cartierville,deaths_nb_total,2020-10-20,371.0
Anjou,deaths_nb_total,2020-10-20,49.0
Baie D'urfé,deaths_nb_total,2020-10-20,5.0
Beaconsfield,deaths_nb_total,2020-10-20,8.0
Côte-des-Neiges–Notre-Dame-de-Grâce,deaths_nb_total,2020-10-20,270.0
Côte-Saint-Luc,deaths_nb_total,2020-10-20,63.0
Dollard-des-Ormeaux,deaths_nb_total,2020-10-20,88.0
Dorval,deaths_nb_total,2020-10-20,61.0
Hampstead,deaths_nb_total,2020-10-20,5.0
Kirkland,deaths_nb_total,2020-10-20,27.0
Lachine,deaths_nb_total,2020-10-20,108.0
LaSalle,deaths_nb_total,2020-10-20,185.0
L'Île-Bizard–Sainte-Geneviève,deaths_nb_total,2020-10-20,49.0
Mercier–Hochelaga-Maisonneuve,deaths_nb_total,2020-10-20,388.0
Montréal Est,deaths_nb_total,2020-10-20,5.0
Montréal-Nord,deaths_nb_total,2020-10-20,253.0
Montréal-Ouest,deaths_nb_total,2020-10-20,5.0
Mont-Royal,deaths_nb_total,2020-10-20,90.0
Outremont,deaths_nb_total,2020-10-20,11.0
Pierrefonds–Roxboro,deaths_nb_total,2020-10-20,37.0
Plateau Mont-Royal,deaths_nb_total,2020-10-20,129.0
Pointe-Claire,deaths_nb_total,2020-10-20,32.0
Rivière-des-Prairies–Pointe-aux-Trembles,deaths_nb_total,2020-10-20,253.0
Rosemont–La Petite Patrie,deaths_nb_total,2020-10-20,240.0
Sainte-Anne-de-Bellevue,deaths_nb_total,2020-10-20,5.0
Saint-Laurent,deaths_nb_total,2020-10-20,105.0
Saint-Léonard,deaths_nb_total,2020-10-20,52.0
Senneville,deaths_nb_total,2020-10-20,0.0
Sud-Ouest,deaths_nb_total,2020-10-20,184.0
Verdun,deaths_nb_total,2020-10-20,163.0
Ville-Marie,deaths_nb_total,2020-10-20,83.0
Villeray–Saint-Michel–Parc-Extension,deaths_nb_total,2020-10-20,131.0
Westmount,deaths_nb_total,2020-10-20,36.0
Territoire à confirmer,deaths_nb_total,2020-10-20,37.0
Total à Montréal,deaths_nb_total,2020-10-20,3516.0
Ahuntsic–Cartierville,deaths_per100k_total,2020-10-20,276.4
Anjou,deaths_per100k_total,2020-10-20,114.5
Baie D'urfé,deaths_per100k_total,2020-10-20,na
Beaconsfield,deaths_per100k_total,2020-10-20,na
Côte-des-Neiges–Notre-Dame-de-Grâce,deaths_per100k_total,2020-10-20,162.1
Côte-Saint-Luc,deaths_per100k_total,2020-10-20,194.2
Dollard-des-Ormeaux,deaths_per100k_total,2020-10-20,180.0
Dorval,deaths_per100k_total,2020-10-20,321.4
Hampstead,deaths_per100k_total,2020-10-20,na
Kirkland,deaths_per100k_total,2020-10-20,134.0
Lachine,deaths_per100k_total,2020-10-20,242.8
LaSalle,deaths_per100k_total,2020-10-20,240.7
L'Île-Bizard–Sainte-Geneviève,deaths_per100k_total,2020-10-20,266.1
Mercier–Hochelaga-Maisonneuve,deaths_per100k_total,2020-10-20,285.2
Montréal Est,deaths_per100k_total,2020-10-20,na
Montréal-Nord,deaths_per100k_total,2020-10-20,300.4
Montréal-Ouest,deaths_per100k_total,2020-10-20,na
Mont-Royal,deaths_per100k_total,2020-10-20,443.9
Outremont,deaths_per100k_total,2020-10-20,45.9
Pierrefonds–Roxboro,deaths_per100k_total,2020-10-20,53.4
Plateau Mont-Royal,deaths_per100k_total,2020-10-20,124.0
Pointe-Claire,deaths_per100k_total,2020-10-20,102.0
Rivière-des-Prairies–Pointe-aux-Trembles,deaths_per100k_total,2020-10-20,237.0
Rosemont–La Petite Patrie,deaths_per100k_total,2020-10-20,171.9
Sainte-Anne-de-Bellevue,deaths_per100k_total,2020-10-20,na
Saint-Laurent,deaths_per100k_total,2020-10-20,106.2
Saint-Léonard,deaths_per100k_total,2020-10-20,66.4
Senneville,deaths_per100k_total,2020-10-20,na
Sud-Ouest,deaths_per100k_total,2020-10-20,235.4
Verdun,deaths_per100k_total,2020-10-20,235.5
Ville-Marie,deaths_per100k_total,2020-10-20,93.1
Villeray–Saint-Michel–Parc-Extension,deaths_per100k_total,2020-10-20,91.1
Westmount,deaths_per100k_total,2020-10-20,177.2
Territoire à confirmer,deaths_per100k_total,2020-10-20,na
Total à Montréal,deaths_per100k_total,2020-10-20,170.2
Ahuntsic–Cartierville,nb_last24h,2020-10-21,na
Anjou,nb_last24h,2020-10-21,na
Baie D'urfé,nb_last24h,2020-10-21,na
Beaconsfield,nb_last24h,2020-10-21,na
Côte-des-Neiges–Notre-Dame-de-Grâce,nb_last24h,2020-10-21,na
Côte-Saint-Luc,nb_last24h,2020-10-21,na
Dollard-des-Ormeaux,nb_last24h,2020-10-21,na
Dorval,nb_last24h,2020-10-21,na
Hampstead,nb_last24h,2020-10-21,na
Kirkland,nb_last24h,2020-10-21,na
Lachine,nb_last24h,2020-10-21,na
LaSalle,nb_last24h,2020-10-21,na
L'Île-Bizard–Sainte-Geneviève,nb_last24h,2020-10-21,na
Mercier–Hochelaga-Maisonneuve,nb_last24h,2020-10-21,na
Montréal Est,nb_last24h,2020-10-21,na
Montréal-Nord,nb_last24h,2020-10-21,na
Montréal-Ouest,nb_last24h,2020-10-21,na
Mont-Royal,nb_last24h,2020-10-21,na
Outremont,nb_last24h,2020-10-21,na
Pierrefonds–Roxboro,nb_last24h,2020-10-21,na
Plateau Mont-Royal,nb_last24h,2020-10-21,na
Pointe-Claire,nb_last24h,2020-10-21,na
Rivière-des-Prairies–Pointe-aux-Trembles,nb_last24h,2020-10-21,na
Rosemont–La Petite Patrie,nb_last24h,2020-10-21,na
Sainte-Anne-de-Bellevue,nb_last24h,2020-10-21,na
Saint-Laurent,nb_last24h,2020-10-21,na
Saint-Léonard,nb_last24h,2020-10-21,na
Senneville,nb_last24h,2020-10-21,na
Sud-Ouest,nb_last24h,2020-10-21,na
Verdun,nb_last24h,2020-10-21,na
Ville-Marie,nb_last24h,2020-10-21,na
Villeray–Saint-Michel–Parc-Extension,nb_last24h,2020-10-21,na
Westmount,nb_last24h,2020-10-21,na
Territoire à confirmer,nb_last24h,2020-10-21,na
Total à Montréal,nb_last24h,2020-10-21,298.0
Ahuntsic–Cartierville,nb_last14days,2020-10-21,209.0
Anjou,nb_last14days,2020-10-21,82.0
Baie D'urfé,nb_last14days,2020-10-21,5.0
Beaconsfield,nb_last14days,2020-10-21,14.0
Côte-des-Neiges–Notre-Dame-de-Grâce,nb_last14days,2020-10-21,423.0
Côte-Saint-Luc,nb_last14days,2020-10-21,111.0
Dollard-des-Ormeaux,nb_last14days,2020-10-21,84.0
Dorval,nb_last14days,2020-10-21,17.0
Hampstead,nb_last14days,2020-10-21,26.0
Kirkland,nb_last14days,2020-10-21,21.0
Lachine,nb_last14days,2020-10-21,54.0
LaSalle,nb_last14days,2020-10-21,103.0
L'Île-Bizard–Sainte-Geneviève,nb_last14days,2020-10-21,20.0
Mercier–Hochelaga-Maisonneuve,nb_last14days,2020-10-21,194.0
Montréal Est,nb_last14days,2020-10-21,5.0
Montréal-Nord,nb_last14days,2020-10-21,245.0
Montréal-Ouest,nb_last14days,2020-10-21,5.0
Mont-Royal,nb_last14days,2020-10-21,42.0
Outremont,nb_last14days,2020-10-21,40.0
Pierrefonds–Roxboro,nb_last14days,2020-10-21,98.0
Plateau Mont-Royal,nb_last14days,2020-10-21,119.0
Pointe-Claire,nb_last14days,2020-10-21,27.0
Rivière-des-Prairies–Pointe-aux-Trembles,nb_last14days,2020-10-21,206.0
Rosemont–La Petite Patrie,nb_last14days,2020-10-21,214.0
Sainte-Anne-de-Bellevue,nb_last14days,2020-10-21,5.0
Saint-Laurent,nb_last14days,2020-10-21,273.0
Saint-Léonard,nb_last14days,2020-10-21,200.0
Senneville,nb_last14days,2020-10-21,0.0
Sud-Ouest,nb_last14days,2020-10-21,119.0
Verdun,nb_last14days,2020-10-21,78.0
Ville-Marie,nb_last14days,2020-10-21,159.0
Villeray–Saint-Michel–Parc-Extension,nb_last14days,2020-10-21,361.0
Westmount,nb_last14days,2020-10-21,17.0
Territoire à confirmer,nb_last14days,2020-10-21,114.0
Total à Montréal,nb_last14days,2020-10-21,3686.0
Ahuntsic–Cartierville,per100k_last14days,2020-10-21,155.7
Anjou,per100k_last14days,2020-10-21,191.6
Baie D'urfé,per100k_last14days,2020-10-21,na
Beaconsfield,per100k_last14days,2020-10-21,72.4
Côte-des-Neiges–Notre-Dame-de-Grâce,per100k_last14days,2020-10-21,254.0
Côte-Saint-Luc,per100k_last14days,2020-10-21,342.1
Dollard-des-Ormeaux,per100k_last14days,2020-10-21,171.8
Dorval,per100k_last14days,2020-10-21,89.6
Hampstead,per100k_last14days,2020-10-21,372.9
Kirkland,per100k_last14days,2020-10-21,104.2
Lachine,per100k_last14days,2020-10-21,121.4
LaSalle,per100k_last14days,2020-10-21,134.0
L'Île-Bizard–Sainte-Geneviève,per100k_last14days,2020-10-21,108.6
Mercier–Hochelaga-Maisonneuve,per100k_last14days,2020-10-21,142.6
Montréal Est,per100k_last14days,2020-10-21,na
Montréal-Nord,per100k_last14days,2020-10-21,290.9
Montréal-Ouest,per100k_last14days,2020-10-21,na
Mont-Royal,per100k_last14days,2020-10-21,207.1
Outremont,per100k_last14days,2020-10-21,167.0
Pierrefonds–Roxboro,per100k_last14days,2020-10-21,141.4
Plateau Mont-Royal,per100k_last14days,2020-10-21,114.4
Pointe-Claire,per100k_last14days,2020-10-21,86.0
Rivière-des-Prairies–Pointe-aux-Trembles,per100k_last14days,2020-10-21,193.0
Rosemont–La Petite Patrie,per100k_last14days,2020-10-21,153.3
Sainte-Anne-de-Bellevue,per100k_last14days,2020-10-21,na
Saint-Laurent,per100k_last14days,2020-10-21,276.2
Saint-Léonard,per100k_last14days,2020-10-21,255.4
Senneville,per100k_last14days,2020-10-21,na
Sud-Ouest,per100k_last14days,2020-10-21,152.3
Verdun,per100k_last14days,2020-10-21,112.7
Ville-Marie,per100k_last14days,2020-10-21,178.3
Villeray–Saint-Michel–Parc-Extension,per100k_last14days,2020-10-21,251.0
Westmount,per100k_last14days,2020-10-21,83.7
Territoire à confirmer,per100k_last14days,2020-10-21,na
Total à Montréal,per100k_last14days,2020-10-21,178.4
Ahuntsic–Cartierville,nb_total,2020-10-21,3130.0
Anjou,nb_total,2020-10-21,958.0
Baie D'urfé,nb_total,2020-10-21,36.0
Beaconsfield,nb_total,2020-10-21,99.0
Côte-des-Neiges–Notre-Dame-de-Grâce,nb_total,2020-10-21,3330.0
Côte-Saint-Luc,nb_total,2020-10-21,835.0
Dollard-des-Ormeaux,nb_total,2020-10-21,671.0
Dorval,nb_total,2020-10-21,300.0
Hampstead,nb_total,2020-10-21,117.0
Kirkland,nb_total,2020-10-21,187.0
Lachine,nb_total,2020-10-21,822.0
LaSalle,nb_total,2020-10-21,1617.0
L'Île-Bizard–Sainte-Geneviève,nb_total,2020-10-21,278.0
Mercier–Hochelaga-Maisonneuve,nb_total,2020-10-21,3166.0
Montréal Est,nb_total,2020-10-21,60.0
Montréal-Nord,nb_total,2020-10-21,3353.0
Montréal-Ouest,nb_total,2020-10-21,41.0
Mont-Royal,nb_total,2020-10-21,446.0
Outremont,nb_total,2020-10-21,544.0
Pierrefonds–Roxboro,nb_total,2020-10-21,827.0
Plateau Mont-Royal,nb_total,2020-10-21,1624.0
Pointe-Claire,nb_total,2020-10-21,274.0
Rivière-des-Prairies–Pointe-aux-Trembles,nb_total,2020-10-21,2851.0
Rosemont–La Petite Patrie,nb_total,2020-10-21,2370.0
Sainte-Anne-de-Bellevue,nb_total,2020-10-21,25.0
Saint-Laurent,nb_total,2020-10-21,1757.0
Saint-Léonard,nb_total,2020-10-21,1697.0
Senneville,nb_total,2020-10-21,5.0
Sud-Ouest,nb_total,2020-10-21,1414.0
Verdun,nb_total,2020-10-21,1260.0
Ville-Marie,nb_total,2020-10-21,1689.0
Villeray–Saint-Michel–Parc-Extension,nb_total,2020-10-21,3246.0
Westmount,nb_total,2020-10-21,262.0
Territoire à confirmer,nb_total,2020-10-21,944.0
Total à Montréal,nb_total,2020-10-21,40233.0
Ahuntsic–Cartierville,per100k_total,2020-10-21,2331.6
Anjou,per100k_total,2020-10-21,2238.5
Baie D'urfé,per100k_total,2020-10-21,941.7
Beaconsfield,per100k_total,2020-10-21,512.3
Côte-des-Neiges–Notre-Dame-de-Grâce,per100k_total,2020-10-21,1999.8
Côte-Saint-Luc,per100k_total,2020-10-21,2573.3
Dollard-des-Ormeaux,per100k_total,2020-10-21,1372.2
Dorval,per100k_total,2020-10-21,1580.6
Hampstead,per100k_total,2020-10-21,1677.9
Kirkland,per100k_total,2020-10-21,928.0
Lachine,per100k_total,2020-10-21,1847.6
LaSalle,per100k_total,2020-10-21,2104.0
L'Île-Bizard–Sainte-Geneviève,per100k_total,2020-10-21,1509.8
Mercier–Hochelaga-Maisonneuve,per100k_total,2020-10-21,2327.5
Montréal Est,per100k_total,2020-10-21,1558.4
Montréal-Nord,per100k_total,2020-10-21,3980.6
Montréal-Ouest,per100k_total,2020-10-21,811.9
Mont-Royal,per100k_total,2020-10-21,2199.6
Outremont,per100k_total,2020-10-21,2271.0
Pierrefonds–Roxboro,per100k_total,2020-10-21,1193.4
Plateau Mont-Royal,per100k_total,2020-10-21,1561.5
Pointe-Claire,per100k_total,2020-10-21,873.2
Rivière-des-Prairies–Pointe-aux-Trembles,per100k_total,2020-10-21,2670.9
Rosemont–La Petite Patrie,per100k_total,2020-10-21,1697.8
Sainte-Anne-de-Bellevue,per100k_total,2020-10-21,504.2
Saint-Laurent,per100k_total,2020-10-21,1777.8
Saint-Léonard,per100k_total,2020-10-21,2167.2
Senneville,per100k_total,2020-10-21,na
Sud-Ouest,per100k_total,2020-10-21,1809.3
Verdun,per100k_total,2020-10-21,1820.0
Ville-Marie,per100k_total,2020-10-21,1894.1
Villeray–Saint-Michel–Parc-Extension,per100k_total,2020-10-21,2256.5
Westmount,per100k_total,2020-10-21,1289.9
Territoire à confirmer,per100k_total,2020-10-21,na
Total à Montréal,per100k_total,2020-10-21,1947.7
Ahuntsic–Cartierville,deaths_nb_last14days,2020-10-21,0.0
Anjou,deaths_nb_last14days,2020-10-21,5.0
Baie D'urfé,deaths_nb_last14days,2020-10-21,0.0
Beaconsfield,deaths_nb_last14days,2020-10-21,0.0
Côte-des-Neiges–Notre-Dame-de-Grâce,deaths_nb_last14days,2020-10-21,5.0
Côte-Saint-Luc,deaths_nb_last14days,2020-10-21,5.0
Dollard-des-Ormeaux,deaths_nb_last14days,2020-10-21,0.0
Dorval,deaths_nb_last14days,2020-10-21,0.0
Hampstead,deaths_nb_last14days,2020-10-21,0.0
Kirkland,deaths_nb_last14days,2020-10-21,0.0
Lachine,deaths_nb_last14days,2020-10-21,0.0
LaSalle,deaths_nb_last14days,2020-10-21,0.0
L'Île-Bizard–Sainte-Geneviève,deaths_nb_last14days,2020-10-21,0.0
Mercier–Hochelaga-Maisonneuve,deaths_nb_last14days,2020-10-21,5.0
Montréal Est,deaths_nb_last14days,2020-10-21,0.0
Montréal-Nord,deaths_nb_last14days,2020-10-21,0.0
Montréal-Ouest,deaths_nb_last14days,2020-10-21,0.0
Mont-Royal,deaths_nb_last14days,2020-10-21,0.0
Outremont,deaths_nb_last14days,2020-10-21,5.0
Pierrefonds–Roxboro,deaths_nb_last14days,2020-10-21,0.0
Plateau Mont-Royal,deaths_nb_last14days,2020-10-21,5.0
Pointe-Claire,deaths_nb_last14days,2020-10-21,0.0
Rivière-des-Prairies–Pointe-aux-Trembles,deaths_nb_last14days,2020-10-21,5.0
Rosemont–La Petite Patrie,deaths_nb_last14days,2020-10-21,5.0
Sainte-Anne-de-Bellevue,deaths_nb_last14days,2020-10-21,0.0
Saint-Laurent,deaths_nb_last14days,2020-10-21,5.0
Saint-Léonard,deaths_nb_last14days,2020-10-21,0.0
Senneville,deaths_nb_last14days,2020-10-21,0.0
Sud-Ouest,deaths_nb_last14days,2020-10-21,5.0
Verdun,deaths_nb_last14days,2020-10-21,0.0
Ville-Marie,deaths_nb_last14days,2020-10-21,5.0
Villeray–Saint-Michel–Parc-Extension,deaths_nb_last14days,2020-10-21,5.0
Westmount,deaths_nb_last14days,2020-10-21,0.0
Territoire à confirmer,deaths_nb_last14days,2020-10-21,0.0
Total à Montréal,deaths_nb_last14days,2020-10-21,18.0
Ahuntsic–Cartierville,per100k_total,2020-10-21,na
