date,Regroupement,Croisement,Nom,new_doses_1d,new_doses_2d,vac_quo_3_n,total_doses_1d,total_doses_2d,vac_cum_3_n,new_doses,total_doses,perc_1d,perc_2d,cvac_cum_tot_ade_p,per_quo_1_n,per_quo_2_n,per_cum_1_n,per_cum_2_n,vac_quo_tot_m
2021-05-25,Région,RSS06,06 - Montréal,15039,2904,2,1040154,70340,36,17945,1110530,54.663819585,4.1944573444,6.206083272000001,15539.0,3132.0,1062909.0,81559.0,
2021-05-26,Région,RSS06,06 - Montréal,16526,4085,3,1056680,74425,39,20614,1131144,55.53877272,4.4151884829000005,6.4504200937,17013.0,4292.0,1079922.0,85851.0,
2021-05-27,Région,RSS06,06 - Montréal,17444,4214,4,1074124,78639,43,21662,1152806,56.466285787,4.6427081839,6.7069454709,18035.0,4424.0,1097957.0,90275.0,
2021-05-28,Région,RSS06,06 - Montréal,17274,3916,0,1091398,82555,43,21190,1173996,57.377290304,4.8550564762,6.956630857,17714.0,4129.0,1115671.0,94404.0,
2021-05-29,Région,RSS06,06 - Montréal,17541,5387,0,1108939,87942,43,22928,1196924,58.296523382,5.1381703898,7.2792932901,17874.0,5505.0,1133545.0,99909.0,
2021-05-30,Région,RSS06,06 - Montréal,15692,3096,1,1124631,91038,44,18789,1215713,59.117168017,5.3034616012,7.4798130265,15957.0,3214.0,1149502.0,103123.0,
2021-05-31,Région,RSS06,06 - Montréal,16690,4196,4,1141321,95234,48,20890,1236603,59.99602972,5.527895591900001,7.7411212545,17089.0,4364.0,1166591.0,107487.0,
2021-06-01,Région,RSS06,06 - Montréal,15358,3624,7,1156679,98858,55,18989,1255592,60.809834364,5.7286210424,7.9719323797,15824.0,3903.0,1182415.0,111390.0,
2021-06-02,Région,RSS06,06 - Montréal,16698,4224,3,1173377,103082,58,20925,1276517,61.696976055,5.958043598,8.2375091736,17250.0,4461.0,1199665.0,115851.0,
2021-06-03,Région,RSS06,06 - Montréal,16065,4908,2,1189442,107990,60,20975,1297492,62.545957797,6.2236718203,8.5393430626,16508.0,5165.0,1216173.0,121016.0,
2021-06-04,Région,RSS06,06 - Montréal,16155,4952,1,1205597,112942,61,21108,1318600,63.401162387,6.491871467799999,8.851359795399999,16629.0,5215.0,1232802.0,126231.0,
2021-06-05,Région,RSS06,06 - Montréal,16413,3792,2,1222010,116734,63,20207,1338807,64.263052683,6.6977397687,9.095542331599999,16759.0,4003.0,1249561.0,130234.0,
2021-06-06,Région,RSS06,06 - Montréal,12593,3841,1,1234603,120575,64,16435,1355242,64.924628956,6.9040194976,9.3315991642,12864.0,4011.0,1262425.0,134245.0,
2021-06-07,Région,RSS06,06 - Montréal,10585,6375,0,1245188,126950,64,16960,1372202,65.487719645,7.2465333330999995,9.698232968,10949.0,6660.0,1273374.0,140905.0,
2021-06-08,Région,RSS06,06 - Montréal,9390,10612,3,1254578,137562,67,20005,1392207,65.98719327399999,7.8070525964,10.277420778,9712.0,10899.0,1283086.0,151804.0,
2021-06-09,Région,RSS06,06 - Montréal,8375,17259,4,1262953,154821,71,25638,1417845,66.438169824,8.7083885547,11.189453865,8769.0,17526.0,1291855.0,169330.0,
2021-06-10,Région,RSS06,06 - Montréal,8712,18421,4,1271665,173242,75,27137,1444982,66.90694063699999,9.6689701494,12.164178299000001,9115.0,18678.0,1300970.0,188008.0,
2021-06-11,Région,RSS06,06 - Montréal,9361,20710,11,1281026,193952,86,30082,1475064,67.40667140800001,10.748300159000001,13.256674005999999,9717.0,20987.0,1310687.0,208995.0,
2021-06-12,Région,RSS06,06 - Montréal,8171,14371,7,1289197,208323,93,22549,1497613,67.840676552,11.499516315,14.024810139000001,8439.0,14607.0,1319126.0,223602.0,
2021-06-13,Région,RSS06,06 - Montréal,6271,15029,10,1295468,223352,103,21310,1518923,68.174087543,12.281589573,14.817220526,6483.0,15207.0,1325609.0,238809.0,
2021-06-14,Région,RSS06,06 - Montréal,7126,20174,12,1302594,243526,115,27312,1546235,68.555687041,13.338393898,15.886367692,7420.0,20549.0,1333029.0,259358.0,
2021-06-15,Région,RSS06,06 - Montréal,5323,19378,7,1307917,262904,122,24708,1570943,68.843018092,14.354878275999999,16.904960639000002,5587.0,19765.0,1338616.0,279123.0,
2021-06-16,Région,RSS06,06 - Montréal,3964,22213,6,1311881,285117,128,26184,1597127,69.06467494399999,15.519065317999999,18.057370553,4310.0,22637.0,1342926.0,301760.0,
2021-06-17,Région,RSS06,06 - Montréal,4598,20569,10,1316479,305686,138,25178,1622305,69.318886038,16.60004104,19.130066285999998,4943.0,21019.0,1347869.0,322779.0,
2021-06-18,Région,RSS06,06 - Montréal,5009,19710,7,1321488,325396,145,24726,1647031,69.591354251,17.636685392,20.164396355,5298.0,20157.0,1353167.0,342936.0,
2021-06-19,Région,RSS06,06 - Montréal,3495,12237,3,1324983,337633,148,15735,1662766,69.781999715,18.282113115,20.810595506,3707.0,12550.0,1356874.0,355486.0,
2021-06-20,Région,RSS06,06 - Montréal,2884,9247,1,1327867,346880,149,12133,1674899,69.93685094,18.77037533,21.302200574,3011.0,9494.0,1359885.0,364980.0,
2021-06-21,Région,RSS06,06 - Montréal,2890,17303,6,1330757,364183,155,20199,1695098,70.10193643699999,19.686625555,22.209193668,3210.0,17816.0,1363095.0,382796.0,
2021-06-22,Région,RSS06,06 - Montréal,2397,18102,14,1333154,382285,169,20513,1715611,70.239713399,20.646795721,23.159232419000002,2679.0,18670.0,1365774.0,401466.0,
2021-06-23,Région,RSS06,06 - Montréal,2728,22025,11,1335882,404310,180,24764,1740375,70.394101768,21.806868482,24.296830924,3002.0,22557.0,1368776.0,424023.0,
2021-06-24,Région,RSS06,06 - Montréal,1831,15154,2,1337713,419464,182,16987,1757362,70.503027339,22.619181701,25.097469871999998,2118.0,15795.0,1370894.0,439818.0,
2021-06-25,Région,RSS06,06 - Montréal,2842,21078,8,1340555,440542,190,23928,1781290,70.666158553,23.733174522,26.19474843,3172.0,21661.0,1374066.0,461479.0,
2021-06-26,Région,RSS06,06 - Montréal,2664,16687,5,1343219,457229,195,19356,1800646,70.812472646,24.615121934,27.064918715,2845.0,17149.0,1376911.0,478628.0,
2021-06-27,Région,RSS06,06 - Montréal,2020,15108,3,1345239,472337,198,17131,1817777,70.922375359,25.411749459,27.847454829,2137.0,15490.0,1379048.0,494118.0,
2021-06-28,Région,RSS06,06 - Montréal,2109,21321,6,1347348,493658,204,23436,1841213,71.043129486,26.542302259,28.952139091,2348.0,21983.0,1381396.0,516101.0,
2021-06-29,Région,RSS06,06 - Montréal,2396,23677,11,1349744,517335,215,26084,1867297,71.177717881,27.797620609000003,30.182566045999998,2617.0,24409.0,1384013.0,540510.0,
2021-06-30,Région,RSS06,06 - Montréal,2255,23288,18,1351999,540623,233,25561,1892858,71.304951999,29.032110415,31.388101604000003,2474.0,24004.0,1386487.0,564514.0,
2021-07-01,Région,RSS06,06 - Montréal,1691,17996,7,1353690,558619,240,19694,1912552,71.403180442,29.988012016,32.32528323,1910.0,18587.0,1388397.0,583101.0,
2021-07-02,Région,RSS06,06 - Montréal,2302,21696,8,1355992,580315,248,24006,1936558,71.535711696,31.134250509,33.444881758,2577.0,22288.0,1390974.0,605389.0,
2021-07-03,Région,RSS06,06 - Montréal,1986,16862,8,1357978,597177,256,18856,1955414,71.646334408,32.025609338,34.319577751,2151.0,17332.0,1393125.0,622721.0,
2021-07-04,Région,RSS06,06 - Montréal,1721,15412,19,1359699,612589,275,17153,1972567,71.739162857,32.833191134,35.114559564000004,1805.0,15703.0,1394930.0,638424.0,
2021-07-05,Région,RSS06,06 - Montréal,2117,20864,9,1361816,633453,284,22990,1995557,71.860842697,33.937412539,36.197386712,2366.0,21471.0,1397296.0,659895.0,
2021-07-06,Région,RSS06,06 - Montréal,2059,22248,13,1363875,655701,297,24320,2019877,71.978613971,35.114610991999996,37.345322345999996,2290.0,22890.0,1399586.0,682785.0,
2021-07-07,Région,RSS06,06 - Montréal,2247,23273,25,1366122,678974,322,25545,2045422,72.10445952,36.34251795,38.543863628000004,2447.0,23876.0,1402033.0,706661.0,
2021-07-08,Région,RSS06,06 - Montréal,1976,22332,15,1368098,701306,337,24323,2069745,72.217705085,37.523470683,39.699822109,2202.0,22963.0,1404235.0,729624.0,
2021-07-09,Région,RSS06,06 - Montréal,2298,25018,17,1370396,726324,354,27333,2097078,72.344579204,38.840348953,40.981934709,2467.0,25606.0,1406702.0,755230.0,
2021-07-10,Région,RSS06,06 - Montréal,2093,18784,5,1372489,745108,359,20882,2117960,72.45859619699999,39.824793373,41.943184875,2217.0,19142.0,1408919.0,774372.0,
2021-07-11,Région,RSS06,06 - Montréal,1772,15471,7,1374261,760579,366,17250,2135210,72.554253214,40.630986599,42.731378124,1860.0,15676.0,1410779.0,790048.0,
2021-07-12,Région,RSS06,06 - Montréal,2131,20688,9,1376392,781267,375,22828,2158038,72.674595913,41.729139442,43.802171003000005,2340.0,21353.0,1413119.0,811401.0,
2021-07-13,Région,RSS06,06 - Montréal,2050,20484,14,1378442,801751,389,22548,2180586,72.789641476,42.8150523,44.859129614,2237.0,21115.0,1415356.0,832516.0,
2021-07-14,Région,RSS06,06 - Montréal,1993,21388,20,1380435,823139,409,23401,2203987,72.900161331,43.941079392,45.95460817399999,2149.0,21895.0,1417505.0,854411.0,
2021-07-15,Région,RSS06,06 - Montréal,2033,19772,13,1382468,842911,422,21818,2225805,73.01386975300001,44.988215158,46.971349695,2211.0,20361.0,1419716.0,874772.0,
2021-07-16,Région,RSS06,06 - Montréal,2323,21006,18,1384791,863917,440,23348,2249153,73.141721014,46.098710841999996,48.046205425,2486.0,21593.0,1422202.0,896365.0,
2021-07-17,Région,RSS06,06 - Montréal,1822,16218,10,1386613,880135,450,18051,2267204,73.24180088199999,46.95124115,48.873638623000005,1946.0,16577.0,1424148.0,912942.0,
2021-07-18,Région,RSS06,06 - Montréal,1470,13517,9,1388083,893652,459,14996,2282200,73.32269791899999,47.657817363999996,49.564117716000005,1573.0,13739.0,1425721.0,926681.0,
2021-07-19,Région,RSS06,06 - Montréal,1791,17810,15,1389874,911462,474,19617,2301817,73.4237035,48.596644702,50.475945089,1964.0,18255.0,1427685.0,944936.0,
2021-07-20,Région,RSS06,06 - Montréal,1758,19000,12,1391632,930462,486,20770,2322587,73.522806227,49.597031958,51.442955246000004,1927.0,19452.0,1429612.0,964388.0,
2021-07-21,Région,RSS06,06 - Montréal,2059,19445,15,1393691,949907,501,21519,2344106,73.635691793,50.620304899,52.43243966,2195.0,19897.0,1431807.0,984285.0,
2021-07-22,Région,RSS06,06 - Montréal,2058,16773,18,1395749,966680,519,18849,2362955,73.74832021600001,51.506212306,53.28733568,2190.0,17226.0,1433997.0,1001511.0,
2021-07-23,Région,RSS06,06 - Montréal,2101,19157,20,1397850,985837,539,21278,2384233,73.863468637,52.516473835,54.260722971999996,2239.0,19644.0,1436236.0,1021155.0,
2021-07-24,Région,RSS06,06 - Montréal,1666,15085,24,1399516,1000922,563,16775,2401008,73.954497088,53.306261369,55.024847682,1770.0,15357.0,1438006.0,1036512.0,
2021-07-25,Région,RSS06,06 - Montréal,1499,12048,56,1401015,1012970,619,13604,2414612,74.036525552,53.936003398000004,55.632835453999995,1595.0,12245.0,1439601.0,1048757.0,
2021-07-26,Région,RSS06,06 - Montréal,1690,14545,87,1402705,1027515,706,16322,2430934,74.130742571,54.706350957,56.376903047,1832.0,14979.0,1441433.0,1063736.0,
2021-07-27,Région,RSS06,06 - Montréal,2029,14876,109,1404734,1042391,815,17014,2447948,74.243628137,55.493875636999995,57.13557633600001,2195.0,15313.0,1443628.0,1079049.0,
2021-07-28,Région,RSS06,06 - Montréal,1938,13846,85,1406672,1056237,900,15870,2463818,74.350805139,56.226680388000005,57.843283977,2084.0,14249.0,1445712.0,1093298.0,
2021-07-29,Région,RSS06,06 - Montréal,1620,12023,76,1408292,1068260,976,13719,2477537,74.439622165,56.862542409,58.452660318999996,1727.0,12364.0,1447439.0,1105662.0,
2021-07-30,Région,RSS06,06 - Montréal,2015,16393,87,1410307,1084653,1063,18495,2496032,74.550347734,57.722941278,59.274950667,2153.0,16730.0,1449592.0,1122392.0,
2021-07-31,Région,RSS06,06 - Montréal,1743,13510,62,1412050,1098163,1125,15315,2511347,74.644616181,58.42684321,59.95488691600001,1833.0,13687.0,1451425.0,1136079.0,
2021-08-01,Région,RSS06,06 - Montréal,1331,8551,60,1413381,1106714,1185,9943,2521290,74.715998945,58.87339690899999,60.386063493,1388.0,8683.0,1452813.0,1144762.0,
2021-08-02,Région,RSS06,06 - Montréal,1689,10286,68,1415070,1117000,1253,12043,2533333,74.80995882100001,59.417099052,60.908371378000005,1827.0,10572.0,1454640.0,1155334.0,
2021-08-03,Région,RSS06,06 - Montréal,1677,8605,63,1416747,1125605,1316,10346,2543679,74.904741554,59.874452736,61.352096509,1843.0,8893.0,1456483.0,1164227.0,
2021-08-04,Région,RSS06,06 - Montréal,1538,8719,107,1418285,1134324,1423,10364,2554043,74.99021572699999,60.336383558,61.794227356,1662.0,8982.0,1458145.0,1173209.0,
2021-08-05,Région,RSS06,06 - Montréal,1920,8229,95,1420205,1142553,1518,10244,2564287,75.09528416,60.775120124,62.21290680600001,2043.0,8531.0,1460188.0,1181740.0,
2021-08-06,Région,RSS06,06 - Montréal,2504,10921,139,1422709,1153474,1657,13566,2577853,75.230798268,61.348393656000006,62.759026088,2635.0,11147.0,1462823.0,1192887.0,
2021-08-07,Région,RSS06,06 - Montréal,1934,8674,78,1424643,1162148,1735,10687,2588540,75.33591813,61.801941631999995,63.19375123100001,2044.0,8819.0,1464867.0,1201706.0,
2021-08-08,Région,RSS06,06 - Montréal,1265,4952,48,1425908,1167100,1783,6267,2594807,75.40395804100001,62.063352717,63.444105188,1323.0,5083.0,1466190.0,1206789.0,
2021-08-09,Région,RSS06,06 - Montréal,1846,7914,95,1427754,1175014,1878,9855,2604662,75.504757908,62.482186452,63.842881806,1960.0,8144.0,1468150.0,1214933.0,
2021-08-10,Région,RSS06,06 - Montréal,2086,6893,108,1429840,1181907,1986,9090,2613752,75.61748918800001,62.848974541000004,64.192852775,2192.0,7132.0,1470342.0,1222065.0,
2021-08-11,Région,RSS06,06 - Montréal,2384,6441,86,1432224,1188348,2072,8913,2622665,75.746471876,63.18999695,64.519115203,2508.0,6631.0,1472850.0,1228696.0,
2021-08-12,Région,RSS06,06 - Montréal,2565,6924,116,1434789,1195272,2188,9606,2632271,75.884351695,63.556476468999996,64.873097595,2681.0,7126.0,1475531.0,1235822.0,
2021-08-13,Région,RSS06,06 - Montréal,2367,9539,138,1437156,1204811,2326,12045,2644316,76.011122957,64.056464383,65.34773125699999,2465.0,9722.0,1477996.0,1245544.0,
2021-08-14,Région,RSS06,06 - Montréal,2068,8743,81,1439224,1213554,2407,10892,2655208,76.120408527,64.51170949899999,65.786416395,2125.0,8852.0,1480121.0,1254396.0,
2021-08-15,Région,RSS06,06 - Montréal,1817,6960,61,1441041,1220514,2468,8840,2664048,76.219511254,64.874589022,66.134638794,1927.0,7056.0,1482048.0,1261452.0,
2021-08-16,Région,RSS06,06 - Montréal,2076,8325,105,1443117,1228839,2573,10510,2674558,76.33105967899999,65.312759875,66.553318244,2169.0,8520.0,1484217.0,1269972.0,
2021-08-17,Région,RSS06,06 - Montréal,2106,7495,97,1445223,1236334,2670,9700,2684258,76.44445953,65.707319356,66.933117745,2205.0,7672.0,1486422.0,1277644.0,
2021-08-18,Région,RSS06,06 - Montréal,2033,7185,86,1447256,1243519,2756,9306,2693564,76.553847958,66.085473145,67.295071555,2127.0,7353.0,1488549.0,1284997.0,
2021-08-19,Région,RSS06,06 - Montréal,2073,6511,81,1449329,1250030,2837,8670,2702234,76.663853528,66.426855553,67.62488255,2139.0,6638.0,1490688.0,1291635.0,
2021-08-20,Région,RSS06,06 - Montréal,2340,8837,130,1451669,1258867,2967,11311,2713545,76.788001936,66.888066376,68.064287687,2414.0,8968.0,1493102.0,1300603.0,
2021-08-21,Région,RSS06,06 - Montréal,1738,7408,77,1453407,1266275,3044,9225,2722770,76.879493244,67.274808725,68.432258632,1779.0,7520.0,1494881.0,1308123.0,
2021-08-22,Région,RSS06,06 - Montréal,1238,5396,65,1454645,1271671,3109,6702,2729472,76.945373158,67.556328355,68.69927542399999,1281.0,5474.0,1496162.0,1313597.0,
2021-08-23,Région,RSS06,06 - Montréal,1884,6387,92,1456529,1278058,3201,8372,2737844,77.04704731,67.892259342,69.019263575,1977.0,6532.0,1498139.0,1320129.0,
2021-08-24,Région,RSS06,06 - Montréal,1802,5182,102,1458331,1283240,3303,7098,2744942,77.14291004100001,68.16524184,69.279028948,1864.0,5308.0,1500003.0,1325437.0,
2021-08-25,Région,RSS06,06 - Montréal,2118,4920,130,1460449,1288160,3433,7181,2752123,77.255178465,68.423978643,69.527942906,2183.0,5031.0,1502186.0,1330468.0,
2021-08-26,Région,RSS06,06 - Montréal,2460,4894,139,1462909,1293054,3572,7497,2759620,77.385086865,68.679989735,69.775211153,2526.0,4978.0,1504712.0,1335446.0,
2021-08-27,Région,RSS06,06 - Montréal,2642,6316,161,1465551,1299370,3733,9123,2768743,77.52414954,69.009543587,70.089387883,2704.0,6408.0,1507416.0,1341854.0,
2021-08-28,Région,RSS06,06 - Montréal,1959,5838,163,1467510,1305208,3896,7967,2776710,77.627160833,69.315286043,70.382273212,2003.0,5945.0,1509419.0,1347799.0,
2021-08-29,Région,RSS06,06 - Montréal,1256,3389,96,1468766,1308597,3992,4747,2781457,77.693863602,69.492508667,70.551627275,1297.0,3446.0,1510716.0,1351245.0,
2021-08-30,Région,RSS06,06 - Montréal,1959,4776,157,1470725,1313373,4149,6897,2788354,77.798006323,69.744919764,70.795038384,2025.0,4908.0,1512741.0,1356153.0,
2021-08-31,Région,RSS06,06 - Montréal,2313,4539,235,1473038,1317912,4384,7094,2795448,77.919634734,69.984679449,71.028060935,2365.0,4662.0,1515106.0,1360815.0,
2021-09-01,Région,RSS06,06 - Montréal,2531,4086,265,1475569,1321998,4649,6890,2802338,78.052371703,70.199907737,71.237940659,2581.0,4185.0,1517687.0,1365000.0,
2021-09-02,Région,RSS06,06 - Montréal,2380,4240,339,1477949,1326238,4988,6963,2809301,78.17790868,70.422387445,71.4568718,2441.0,4326.0,1520128.0,1369326.0,
2021-09-03,Région,RSS06,06 - Montréal,2633,5128,373,1480582,1331366,5361,8157,2817458,78.31609707,70.691152806,71.72142002300001,2687.0,5226.0,1522815.0,1374552.0,
2021-09-04,Région,RSS06,06 - Montréal,2143,4592,295,1482725,1335958,5656,7041,2824499,78.428776922,70.930192492,71.957116856,2191.0,4648.0,1525006.0,1379200.0,
2021-09-05,Région,RSS06,06 - Montréal,1654,3267,239,1484379,1339225,5895,5168,2829667,78.514971095,71.10031798199999,72.126985205,1676.0,3308.0,1526682.0,1382508.0,
2021-09-06,Région,RSS06,06 - Montréal,1547,2783,197,1485926,1342008,6092,4536,2834203,78.597205272,71.247352075,72.27299072699999,1599.0,2859.0,1528281.0,1385367.0,
2021-09-07,Région,RSS06,06 - Montréal,2152,3857,480,1488078,1345865,6572,6502,2840705,78.709987981,71.450031809,72.47397332,2193.0,3941.0,1530474.0,1389308.0,
2021-09-08,Région,RSS06,06 - Montréal,2310,3679,461,1490388,1349544,7033,6470,2847175,78.831410679,71.642991555,72.66647021,2361.0,3752.0,1532835.0,1393060.0,
2021-09-09,Région,RSS06,06 - Montréal,2108,3534,331,1492496,1353078,7364,5985,2853160,78.942547676,71.829831309,72.850224254,2161.0,3633.0,1534996.0,1396693.0,
2021-09-10,Région,RSS06,06 - Montréal,2226,4357,471,1494722,1357435,7835,7064,2860224,79.059393236,72.057916724,73.076458242,2272.0,4435.0,1537268.0,1401128.0,
2021-09-11,Région,RSS06,06 - Montréal,1641,3383,283,1496363,1360818,8118,5315,2865539,79.145741694,72.235345062,73.252240868,1679.0,3450.0,1538947.0,1404578.0,
2021-09-12,Région,RSS06,06 - Montréal,1238,2472,162,1497601,1363290,8280,3876,2869415,79.210438752,72.36417346399999,73.382252126,1258.0,2505.0,1540205.0,1407083.0,
2021-09-13,Région,RSS06,06 - Montréal,1990,3066,404,1499591,1366356,8684,5466,2874881,79.315095757,72.52565896600001,73.543171915,2035.0,3140.0,1542240.0,1410223.0,
2021-09-14,Région,RSS06,06 - Montréal,2012,2947,402,1501603,1369303,9086,5378,2880259,79.420729904,72.680613048,73.698640282,2054.0,3013.0,1544294.0,1413236.0,
2021-09-15,Région,RSS06,06 - Montréal,1881,2979,412,1503484,1372282,9498,5292,2885551,79.51978120300001,72.83834427,73.857142931,1926.0,3067.0,1546220.0,1416303.0,
2021-09-16,Région,RSS06,06 - Montréal,1923,2903,375,1505407,1375185,9873,5206,2890757,79.62094107,72.990881212,74.00957701600001,1967.0,2966.0,1548187.0,1419269.0,
2021-09-17,Région,RSS06,06 - Montréal,2331,3873,355,1507738,1379058,10228,6572,2897329,79.742312339,73.193355232,74.21081675100001,2360.0,3937.0,1550547.0,1423206.0,
2021-09-18,Région,RSS06,06 - Montréal,1465,2921,200,1509203,1381979,10428,4599,2901928,79.81878652399999,73.346097888,74.36278798,1487.0,2970.0,1552034.0,1426176.0,
2021-09-19,Région,RSS06,06 - Montréal,1035,1950,170,1510238,1383929,10598,3162,2905090,79.872735024,73.44844061100001,74.46559356,1049.0,1990.0,1553083.0,1428166.0,
2021-09-20,Région,RSS06,06 - Montréal,1430,2545,274,1511668,1386474,10872,4257,2909347,79.947872069,73.582411863,74.59971909800001,1461.0,2605.0,1554544.0,1430771.0,
2021-09-21,Région,RSS06,06 - Montréal,1338,2391,251,1513006,1388865,11123,3994,2913341,80.01827769,73.708411698,74.72556464600001,1369.0,2450.0,1555913.0,1433221.0,
2021-09-22,Région,RSS06,06 - Montréal,1343,2307,265,1514349,1391172,11388,3928,2917269,80.088683312,73.830400109,74.848221628,1369.0,2372.0,1557282.0,1435593.0,
2021-09-23,Région,RSS06,06 - Montréal,1187,2715,317,1515536,1393887,11705,4234,2921503,80.15137465800001,73.97357706300001,74.993250009,1219.0,2784.0,1558501.0,1438377.0,
2021-09-24,Région,RSS06,06 - Montréal,1602,3370,350,1517138,1397257,12055,5346,2926849,80.23520311899999,74.149051118,75.169855491,1630.0,3412.0,1560131.0,1441789.0,
2021-09-25,Région,RSS06,06 - Montréal,1099,2530,166,1518237,1399787,12221,3803,2930652,80.293728757,74.281119516,75.303981029,1138.0,2568.0,1561269.0,1444357.0,
2021-09-26,Région,RSS06,06 - Montréal,777,1504,148,1519014,1401291,12369,2435,2933087,80.334254418,74.360319412,75.384826637,788.0,1540.0,1562057.0,1445897.0,
2021-09-27,Région,RSS06,06 - Montréal,1054,1908,198,1520068,1403199,12567,3175,2936262,80.39031148699999,74.461736422,75.486346504,1090.0,1972.0,1563147.0,1447869.0,
2021-09-28,Région,RSS06,06 - Montréal,975,2121,258,1521043,1405320,12825,3366,2939628,80.441997133,74.573747703,75.59784350000001,1005.0,2178.0,1564152.0,1450047.0,
2021-09-29,Région,RSS06,06 - Montréal,1125,2225,286,1522168,1407545,13111,3642,2943270,80.501139913,74.690798978,75.71438049,1150.0,2276.0,1565302.0,1452323.0,
2021-09-30,Région,RSS06,06 - Montréal,1159,2577,371,1523327,1410122,13482,4123,2947393,80.562236975,74.82682737,75.851231738,1188.0,2645.0,1566490.0,1454968.0,
2021-10-01,Région,RSS06,06 - Montréal,1346,3001,282,1524673,1413123,13764,4643,2952036,80.632951168,74.983221451,76.009117245,1375.0,3041.0,1567865.0,1458009.0,
2021-10-02,Région,RSS06,06 - Montréal,904,2453,151,1525577,1415576,13915,3518,2955554,80.680213963,75.11112414,76.13609422100001,919.0,2487.0,1568784.0,1460496.0,
2021-10-03,Région,RSS06,06 - Montréal,703,1880,94,1526280,1417456,14009,2684,2958238,80.71672820100001,75.208786868,76.233345522,710.0,1899.0,1569494.0,1462395.0,
2021-10-04,Région,RSS06,06 - Montréal,896,1885,259,1527176,1419341,14268,3047,2961285,80.764608138,75.308198166,76.33363110399999,931.0,1933.0,1570425.0,1464328.0,
2021-10-05,Région,RSS06,06 - Montréal,915,2067,189,1528091,1421408,14457,3180,2964465,80.812848075,75.416660881,76.442350961,938.0,2109.0,1571363.0,1466437.0,
2021-10-06,Région,RSS06,06 - Montréal,1049,2227,212,1529140,1423635,14669,3497,2967962,80.86761943100001,75.533506442,76.558322238,1065.0,2272.0,1572428.0,1468709.0,
2021-10-07,Région,RSS06,06 - Montréal,1110,2323,270,1530250,1425958,14939,3710,2971672,80.926299354,75.654723425,76.68015636300001,1141.0,2357.0,1573569.0,1471066.0,
2021-10-08,Région,RSS06,06 - Montréal,1345,2979,312,1531595,1428937,15251,4644,2976316,80.996344976,75.810448935,76.83670472899999,1362.0,3028.0,1574931.0,1474094.0,
2021-10-09,Région,RSS06,06 - Montréal,970,2267,149,1532565,1431204,15400,3392,2979708,81.047207767,75.928323066,76.956687428,989.0,2292.0,1575920.0,1476386.0,
2021-10-10,Région,RSS06,06 - Montréal,706,1470,103,1533271,1432674,15503,2283,2981991,81.084133432,76.004745822,77.033521613,718.0,1486.0,1576638.0,1477872.0,
2021-10-11,Région,RSS06,06 - Montréal,650,1451,121,1533921,1434125,15624,2227,2984218,81.11859053,76.080551437,77.11030436899999,670.0,1474.0,1577308.0,1479346.0,
2021-10-12,Région,RSS06,06 - Montréal,998,2259,392,1534919,1436384,16016,3664,2987882,81.171304746,76.198631282,77.228487071,1025.0,2296.0,1578333.0,1481642.0,
2021-10-13,Région,RSS06,06 - Montréal,890,1876,272,1535809,1438260,16288,3043,2990925,81.218053256,76.29680829600001,77.327229798,909.0,1909.0,1579242.0,1483551.0,
2021-10-14,Région,RSS06,06 - Montréal,973,1858,241,1536782,1440118,16529,3082,2994007,81.26979033100001,76.393493883,77.42484109899999,1006.0,1880.0,1580248.0,1485431.0,
2021-10-15,Région,RSS06,06 - Montréal,1131,2493,313,1537913,1442611,16842,3957,2997964,81.329395967,76.523247998,77.555880927,1159.0,2523.0,1581407.0,1487954.0,
2021-10-16,Région,RSS06,06 - Montréal,874,1788,175,1538787,1444399,17017,2844,3000808,81.37501305,76.61612787600001,77.649789375,887.0,1806.0,1582294.0,1489760.0,
2021-10-17,Région,RSS06,06 - Montréal,641,1063,81,1539428,1445462,17098,1788,3002596,81.408595863,76.670796376,77.7063093,653.0,1063.0,1582947.0,1490823.0,
2021-10-18,Région,RSS06,06 - Montréal,844,1432,238,1540272,1446894,17336,2520,3005116,81.453132947,76.745470563,77.781292059,866.0,1452.0,1583813.0,1492275.0,
2021-10-19,Région,RSS06,06 - Montréal,727,1290,347,1540999,1448184,17683,2373,3007489,81.491652897,76.813356188,77.85061768199999,749.0,1320.0,1584562.0,1493595.0,
2021-10-20,Région,RSS06,06 - Montréal,858,1506,688,1541857,1449690,18371,3060,3010549,81.53654998100001,76.891784657,77.927040439,873.0,1525.0,1585435.0,1495120.0,
2021-10-21,Région,RSS06,06 - Montréal,799,1345,803,1542656,1451035,19174,2955,3013504,81.579389924,76.962498849,77.996263205,833.0,1375.0,1586268.0,1496495.0,
2021-10-22,Région,RSS06,06 - Montréal,1026,1936,804,1543682,1452971,19978,3773,3017277,81.633029854,77.063093003,78.093617363,1043.0,1956.0,1587311.0,1498451.0,
2021-10-23,Région,RSS06,06 - Montréal,726,1425,134,1544408,1454396,20112,2291,3019568,81.671189804,77.137355762,78.16932012,742.0,1444.0,1588053.0,1499895.0,
2021-10-24,Région,RSS06,06 - Montréal,484,913,86,1544892,1455309,20198,1488,3021056,81.696646913,77.184772843,78.21704577199999,495.0,922.0,1588548.0,1500817.0,
