date,Regroupement,Croisement,Nom,new_doses_1d,new_doses_2d,vac_quo_3_n,total_doses_1d,total_doses_2d,vac_cum_3_n,new_doses,total_doses,perc_1d,perc_2d,cvac_cum_tot_ade_p,per_quo_1_n,per_quo_2_n,per_cum_1_n,per_cum_2_n,vac_quo_tot_m
2020-12-14,Région,RSS99,Ensemble du Québec,294,0,0,294,0,0,294,294,0.0029637827,0.0,0.0005600849,254.0,0.0,254.0,0.0,
2020-12-15,Région,RSS99,Ensemble du Québec,1173,0,0,1467,0,0,1173,1467,0.0161374467,0.0,0.0017502654000000001,1129.0,0.0,1383.0,0.0,
2020-12-16,Région,RSS99,Ensemble du Québec,949,0,0,2416,0,0,949,2416,0.0274558294,0.0,0.002543719,970.0,0.0,2353.0,0.0,
2020-12-17,Région,RSS99,Ensemble du Québec,911,0,0,3327,0,0,911,3327,0.0383658169,0.0,0.0032204883,935.0,0.0,3288.0,0.0,698.0
2020-12-18,Région,RSS99,Ensemble du Québec,727,0,0,4054,0,0,727,4054,0.0472805018,0.0,0.0042006369,764.0,0.0,4052.0,0.0,730.0
2020-12-19,Région,RSS99,Ensemble du Québec,720,0,0,4774,0,0,720,4774,0.0557517862,0.0,0.0049240798999999995,726.0,0.0,4778.0,0.0,851.0
2020-12-20,Région,RSS99,Ensemble du Québec,115,0,0,4889,0,0,115,4889,0.057245345999999996,0.0,0.0050991064,128.0,0.0,4906.0,0.0,1253.0
2020-12-21,Région,RSS99,Ensemble du Québec,512,0,0,5401,0,0,512,5401,0.0632895958,0.0,0.0061375972,518.0,0.0,5424.0,0.0,1555.0
2020-12-22,Région,RSS99,Ensemble du Québec,2025,0,0,7426,0,0,2025,7426,0.08578634,0.0,0.009906502,1928.0,0.0,7352.0,0.0,1451.0
2020-12-23,Région,RSS99,Ensemble du Québec,3761,0,0,11187,0,0,3761,11187,0.1294729636,0.0,0.014573876299999998,3744.0,0.0,11096.0,0.0,1796.0
2020-12-24,Région,RSS99,Ensemble du Québec,3025,0,0,14212,0,0,3025,14212,0.1640348704,0.0,0.0173743009,2962.0,0.0,14058.0,0.0,2106.0
2020-12-25,Région,RSS99,Ensemble du Québec,0,0,0,14212,0,0,0,14212,0.1641748916,0.0,0.0173743009,12.0,0.0,14070.0,0.0,2392.0
2020-12-26,Région,RSS99,Ensemble du Québec,3132,0,0,17344,0,0,3132,17344,0.20033537420000003,0.0,0.0207698157,3099.0,0.0,17169.0,0.0,2441.0
2020-12-27,Région,RSS99,Ensemble du Québec,2284,0,0,19628,0,0,2284,19628,0.2271961134,0.0,0.0233835453,2302.0,0.0,19471.0,0.0,2342.0
2020-12-28,Région,RSS99,Ensemble du Québec,2519,1,0,22147,1,0,2520,22148,0.2570323037,0.0,0.026802397000000002,2557.0,0.0,22028.0,0.0,1959.0
2020-12-29,Région,RSS99,Ensemble du Québec,2364,0,0,24511,1,0,2364,24512,0.2856199714,0.0,0.029579484700000002,2450.0,0.0,24478.0,0.0,1961.0
2020-12-30,Région,RSS99,Ensemble du Québec,3070,0,0,27581,1,0,3070,27582,0.32231720199999997,0.0,0.033360057900000004,3145.0,0.0,27623.0,0.0,1604.0
2020-12-31,Région,RSS99,Ensemble du Québec,346,0,0,27927,1,0,346,27928,0.3269612394,0.0,0.033511747599999996,398.0,0.0,28021.0,0.0,1498.0
2021-01-01,Région,RSS99,Ensemble du Québec,8,0,0,27935,1,0,8,27936,0.3277780299,0.0,0.0335350845,70.0,0.0,28091.0,0.0,1533.0
2021-01-02,Région,RSS99,Ensemble du Québec,635,0,0,28570,1,0,635,28571,0.335864256,0.0,0.0343168697,693.0,0.0,28784.0,0.0,2048.0
2021-01-03,Région,RSS99,Ensemble du Québec,1542,0,0,30112,1,0,1542,30113,0.3546504376,0.0,0.035810429500000004,1610.0,0.0,30394.0,0.0,3146.0
2021-01-04,Région,RSS99,Ensemble du Québec,2763,0,0,32875,1,0,2763,32876,0.38740373689999996,1.16684e-05,0.0399527242,2807.0,1.0,33201.0,1.0,5066.0
2021-01-05,Région,RSS99,Ensemble du Québec,5972,1,0,38847,2,0,5973,38849,0.4557574338,0.0001050159,0.0500109158,5858.0,8.0,39059.0,9.0,6980.0
2021-01-06,Région,RSS99,Ensemble du Québec,10754,1,0,49601,3,0,10755,49604,0.5781126515,0.0003500531,0.0631495745,10486.0,21.0,49545.0,30.0,8145.0
2021-01-07,Région,RSS99,Ensemble du Québec,13782,1,0,63383,4,0,13783,63387,0.7307357917,0.0006300955000000001,0.08460782800000001,13080.0,24.0,62625.0,54.0,8933.0
2021-01-08,Région,RSS99,Ensemble du Québec,13408,2,0,76791,6,0,13410,76797,0.8822620990000001,0.0009568117,0.1022855082,12986.0,28.0,75611.0,82.0,9593.0
2021-01-09,Région,RSS99,Ensemble du Québec,8785,1,0,85576,7,0,8786,85583,0.9827389995999999,0.0010851645,0.11241371050000001,8611.0,11.0,84222.0,93.0,9884.0
2021-01-10,Région,RSS99,Ensemble du Québec,7061,2,0,92637,9,0,7063,92646,1.0646164136,0.0011435066999999999,0.11905305039999999,7017.0,5.0,91239.0,98.0,9658.0
2021-01-11,Région,RSS99,Ensemble du Québec,7378,1,0,100015,10,0,7379,100025,1.1492825837,0.001365207,0.1277226982,7256.0,19.0,98495.0,117.0,9385.0
2021-01-12,Région,RSS99,Ensemble du Québec,8011,4,0,108026,14,0,8015,108040,1.2420699852,0.0015635704000000002,0.1345487332,7952.0,17.0,106447.0,134.0,9068.0
2021-01-13,Région,RSS99,Ensemble du Québec,9167,6,0,117193,20,0,9173,117213,1.3490928783,0.0017852707,0.1427749804,9172.0,19.0,115619.0,153.0,9025.0
2021-01-14,Région,RSS99,Ensemble du Québec,11864,2,0,129057,22,0,11866,129079,1.4874455215,0.0019836341,0.1524714505,11857.0,17.0,127476.0,170.0,9037.0
2021-01-15,Région,RSS99,Ensemble du Québec,11190,6,0,140247,28,0,11196,140275,1.619753915,0.0026253981,0.1609777402,11339.0,55.0,138815.0,225.0,9504.0
2021-01-16,Région,RSS99,Ensemble du Québec,8477,6,0,148724,34,0,8483,148758,1.7188889455,0.0034538570000000003,0.16803714390000002,8496.0,71.0,147311.0,296.0,9839.0
2021-01-17,Région,RSS99,Ensemble du Québec,7148,0,0,155872,34,0,7148,155906,1.7997278687,0.0035705414,0.17427975699999998,6928.0,10.0,154239.0,306.0,10170.0
2021-01-18,Région,RSS99,Ensemble du Québec,10639,10,0,166511,44,0,10649,166555,1.9204145002000002,0.0041072894,0.1838478744,10343.0,46.0,164582.0,352.0,10446.0
2021-01-19,Région,RSS99,Ensemble du Québec,10358,1,0,176869,45,0,10359,176914,2.0414511847,0.0044806793,0.19252919059999998,10373.0,32.0,174955.0,384.0,10553.0
2021-01-20,Région,RSS99,Ensemble du Québec,11487,4,0,188356,49,0,11491,188405,2.1783452734,0.0047607218,0.20135052809999998,11732.0,24.0,186687.0,408.0,10559.0
2021-01-21,Région,RSS99,Ensemble du Québec,13784,13,0,202140,62,0,13797,202202,2.343722014,0.0056358545,0.21096531920000003,14173.0,75.0,200860.0,483.0,9836.0
2021-01-22,Région,RSS99,Ensemble du Québec,11937,6,0,214077,68,0,11943,214145,2.4838132541999998,0.0063709659,0.219179898,12006.0,63.0,212866.0,546.0,8957.0
2021-01-23,Région,RSS99,Ensemble du Québec,8523,4,0,222600,72,0,8527,222672,2.5836833961,0.006510987199999999,0.2249557737,8559.0,12.0,221425.0,558.0,8066.0
2021-01-24,Région,RSS99,Ensemble du Québec,2080,3,0,224680,75,0,2083,224755,2.6083037957,0.006721019,0.22641432820000001,2110.0,18.0,223535.0,576.0,6966.0
2021-01-25,Région,RSS99,Ensemble du Québec,4498,4,0,229178,79,0,4502,229257,2.661406847,0.0071994249,0.23022990670000001,4551.0,41.0,228086.0,617.0,5480.0
2021-01-26,Région,RSS99,Ensemble du Québec,4089,33,0,233267,112,0,4122,233379,2.7109043516000004,0.0089030165,0.23443054359999999,4242.0,146.0,232328.0,763.0,4102.0
2021-01-27,Région,RSS99,Ensemble du Québec,3772,17,0,237039,129,0,3789,237168,2.7562478931,0.010734960900000002,0.2390629126,3886.0,157.0,236214.0,920.0,2970.0
2021-01-28,Région,RSS99,Ensemble du Québec,3346,50,0,240385,179,0,3396,240564,2.7962589595,0.0130336428,0.2442320296,3429.0,197.0,239643.0,1117.0,2785.0
2021-01-29,Région,RSS99,Ensemble du Québec,2265,27,0,242650,206,0,2292,242856,2.8237264573000003,0.0149122609,0.247079128,2354.0,161.0,241997.0,1278.0,2204.0
2021-01-30,Région,RSS99,Ensemble du Québec,553,50,0,243203,256,0,603,243459,2.8310659034,0.0167208685,0.24912110420000003,629.0,155.0,242626.0,1433.0,1720.0
2021-01-31,Région,RSS99,Ensemble du Québec,773,19,0,243976,275,0,792,244251,2.8408323842,0.0183894548,0.25101139079999996,837.0,143.0,243463.0,1576.0,1608.0
2021-02-01,Région,RSS99,Ensemble du Québec,392,40,0,244368,315,0,432,244683,2.8470866658,0.020093046399999998,0.2528433353,536.0,146.0,243999.0,1722.0,1851.0
2021-02-02,Région,RSS99,Ensemble du Québec,655,83,0,245023,398,0,738,245421,2.8566314462999998,0.023336871600000003,0.2563672029,818.0,278.0,244817.0,2000.0,2251.0
2021-02-03,Région,RSS99,Ensemble du Québec,2941,63,0,247964,461,0,3004,248425,2.8924535442000003,0.026008943399999998,0.2618163624,3070.0,229.0,247887.0,2229.0,2631.0
2021-02-04,Région,RSS99,Ensemble du Québec,5031,66,0,252995,527,0,5097,253522,2.9526626729000003,0.0286576783,0.2684440339,5160.0,227.0,253047.0,2456.0,2852.0
2021-02-05,Région,RSS99,Ensemble du Québec,5035,57,0,258030,584,0,5092,258614,3.0123700587999998,0.0316681348,0.27485000519999997,5117.0,258.0,258164.0,2714.0,3290.0
2021-02-06,Région,RSS99,Ensemble du Québec,3243,18,0,261273,602,0,3261,261875,3.0514476502999996,0.0337217795,0.2788756155,3349.0,176.0,261513.0,2890.0,3707.0
2021-02-07,Région,RSS99,Ensemble du Québec,2328,10,0,263601,612,0,2338,264213,3.0799769757999997,0.0347719387,0.2814076661,2445.0,90.0,263958.0,2980.0,4122.0
2021-02-08,Région,RSS99,Ensemble du Québec,3465,36,0,267066,648,0,3501,267714,3.1213882545,0.038447495899999996,0.286518441,3549.0,315.0,267507.0,3295.0,4811.0
2021-02-09,Région,RSS99,Ensemble du Québec,3587,72,0,270653,720,0,3659,271373,3.1647481619,0.0438383133,0.292329322,3716.0,462.0,271223.0,3757.0,5555.0
2021-02-10,Région,RSS99,Ensemble du Québec,5770,137,2,276423,857,2,5909,277282,3.2337669595999996,0.052134571100000006,0.3016057285,5915.0,711.0,277138.0,4468.0,5326.0
2021-02-11,Région,RSS99,Ensemble du Québec,9766,149,0,286189,1006,2,9915,287197,3.3472074924,0.061609341,0.31553784079999997,9722.0,812.0,286860.0,5280.0,5127.0
2021-02-12,Région,RSS99,Ensemble du Québec,10212,87,0,296401,1093,2,10299,297496,3.4662022006999997,0.0654832617,0.3257243852,10198.0,332.0,297058.0,5612.0,5062.0
2021-02-13,Région,RSS99,Ensemble du Québec,1646,16,0,298047,1109,2,1662,299158,3.4865636212,0.06721019019999999,0.3292599213,1745.0,148.0,298803.0,5760.0,4826.0
2021-02-14,Région,RSS99,Ensemble du Québec,935,10,0,298982,1119,2,945,300103,3.4984887625,0.0679919754,0.3300183696,1022.0,67.0,299825.0,5827.0,4362.0
2021-02-15,Région,RSS99,Ensemble du Québec,2988,58,0,301970,1177,2,3046,303149,3.5346492451,0.0701156307,0.3334255529,3099.0,182.0,302924.0,6009.0,4652.0
2021-02-16,Région,RSS99,Ensemble du Québec,1902,103,0,303872,1280,2,2005,305154,3.5589545968,0.0729277237,0.33642434090000006,2083.0,241.0,305007.0,6250.0,5816.0
2021-02-17,Région,RSS99,Ensemble du Québec,2587,75,0,306459,1355,2,2662,307816,3.5915562064,0.0757864905,0.34022825090000003,2794.0,245.0,307801.0,6495.0,7708.0
2021-02-18,Région,RSS99,Ensemble du Québec,11855,90,2,318314,1445,4,11947,319763,3.7294187754,0.0790186472,0.3496446786,11815.0,277.0,319616.0,6772.0,8891.0
2021-02-19,Région,RSS99,Ensemble du Québec,18379,65,0,336693,1510,4,18444,338207,3.9410725323,0.08249584110000001,0.3667972792,18139.0,298.0,337755.0,7070.0,10176.0
2021-02-20,Région,RSS99,Ensemble du Québec,14881,24,0,351574,1534,4,14905,353112,4.111980111399999,0.0838143743,0.3761670332,14647.0,113.0,352402.0,7183.0,11436.0
2021-02-21,Région,RSS99,Ensemble du Québec,9205,22,1,360779,1556,5,9228,362340,4.2178594978,0.08498121789999999,0.3831214209,9074.0,100.0,361476.0,7283.0,12477.0
2021-02-22,Région,RSS99,Ensemble du Québec,11986,56,0,372765,1612,5,12042,374382,4.3559204301,0.0878049794,0.39690184359999997,11832.0,242.0,373308.0,7525.0,12811.0
2021-02-23,Région,RSS99,Ensemble du Québec,10739,87,0,383504,1699,5,10826,385208,4.4803526295,0.0908387727,0.4072167408,10664.0,260.0,383972.0,7785.0,12668.0
2021-02-24,Région,RSS99,Ensemble du Québec,9859,86,0,393363,1785,5,9945,395153,4.5949600059,0.0936975394,0.416726516,9822.0,245.0,393794.0,8030.0,12408.0
2021-02-25,Région,RSS99,Ensemble du Québec,14218,71,0,407581,1856,5,14289,409442,4.7608734944,0.0965446378,0.42973682189999995,14219.0,244.0,408013.0,8274.0,12054.0
2021-02-26,Région,RSS99,Ensemble du Québec,17375,64,0,424956,1920,5,17439,426881,4.9636475717,0.09874997210000001,0.4437622818,17378.0,189.0,425391.0,8463.0,12992.0
2021-02-27,Région,RSS99,Ensemble du Québec,13049,38,0,438005,1958,5,13087,439968,5.1155472688999994,0.10036021630000001,0.4534704203,13018.0,138.0,438409.0,8601.0,14001.0
2021-02-28,Région,RSS99,Ensemble du Québec,6731,20,0,444736,1978,5,6751,446719,5.1949509745,0.1019354551,0.45725099350000004,6805.0,135.0,445214.0,8736.0,15229.0
2021-03-01,Région,RSS99,Ensemble du Québec,18577,31,0,463313,2009,5,18608,465327,5.412065559299999,0.1037907364,0.46356361729999995,18607.0,159.0,463821.0,8895.0,15976.0
2021-03-02,Région,RSS99,Ensemble du Québec,17816,71,0,481129,2080,5,17887,483214,5.621607329400001,0.10727959869999999,0.47080971590000004,17958.0,299.0,481779.0,9194.0,16398.0
2021-03-03,Région,RSS99,Ensemble du Québec,18493,50,0,499622,2130,5,18543,501757,5.840332158400001,0.11079179789999999,0.47999277490000003,18745.0,301.0,500524.0,9495.0,16784.0
2021-03-04,Région,RSS99,Ensemble du Québec,19479,37,0,519101,2167,5,19516,521273,6.0707137547,0.1129854638,0.487518916,19744.0,188.0,520268.0,9683.0,18052.0
2021-03-05,Région,RSS99,Ensemble du Québec,20344,50,0,539445,2217,5,20394,541667,6.3110368584000005,0.1156341987,0.4956168104,20596.0,227.0,540864.0,9910.0,17822.0
2021-03-06,Région,RSS99,Ensemble du Québec,15770,18,0,555215,2235,5,15788,557455,6.497521799299999,0.11722110599999999,0.500879275,15982.0,136.0,556846.0,10046.0,17966.0
2021-03-07,Région,RSS99,Ensemble du Québec,15618,10,0,570833,2245,5,15628,573083,6.681894753300001,0.11848129710000001,0.5048465432,15801.0,108.0,572647.0,10154.0,18152.0
2021-03-08,Région,RSS99,Ensemble du Québec,16554,444,0,587387,2689,5,16998,590081,6.880771573,0.12522565300000002,0.5140762759,17044.0,578.0,589691.0,10732.0,19696.0
2021-03-09,Région,RSS99,Ensemble du Québec,18274,623,0,605661,3312,5,18897,608978,7.099158017300001,0.1343153644,0.5259080697999999,18716.0,779.0,608407.0,11511.0,21722.0
2021-03-10,Région,RSS99,Ensemble du Québec,19102,743,0,624763,4055,5,19845,628823,7.3253273084,0.14551706279999999,0.5409020097999999,19383.0,960.0,627790.0,12471.0,24367.0
2021-03-11,Région,RSS99,Ensemble du Québec,29994,325,0,654757,4380,5,30319,659142,7.6776323903999995,0.1518530234,0.5547641114999999,30193.0,543.0,657983.0,13014.0,26222.0
2021-03-12,Région,RSS99,Ensemble du Québec,34308,269,1,689065,4649,6,34578,693720,8.079843372300001,0.1575238832,0.5680427914,34470.0,486.0,692453.0,13500.0,28176.0
2021-03-13,Région,RSS99,Ensemble du Québec,34276,29,0,723341,4678,6,34305,728025,8.4785071497,0.1591341274,0.576840792,34166.0,138.0,726619.0,13638.0,29822.0
2021-03-14,Région,RSS99,Ensemble du Québec,28599,14,0,751940,4692,6,28613,756638,8.811839355,0.1600442654,0.5836084847999999,28567.0,78.0,755186.0,13716.0,30980.0
2021-03-15,Région,RSS99,Ensemble du Québec,30613,61,1,782553,4753,7,30675,787313,9.1713438619,0.1630663902,0.5927215331,30810.0,259.0,785996.0,13975.0,32468.0
2021-03-16,Région,RSS99,Ensemble du Québec,30371,45,0,812924,4798,7,30416,817729,9.527674554299999,0.1664385682,0.6009477804,30538.0,289.0,816534.0,14264.0,33619.0
2021-03-17,Région,RSS99,Ensemble du Québec,27907,48,0,840831,4846,7,27955,845684,9.8547758149,0.1689006081,0.6107025927,28033.0,211.0,844567.0,14475.0,32864.0
2021-03-18,Région,RSS99,Ensemble du Québec,40543,192,0,881374,5038,7,40735,886419,10.328712672,0.1731945925,0.6244713469,40617.0,368.0,885184.0,14843.0,31844.0
2021-03-19,Région,RSS99,Ensemble du Québec,42589,45,0,923963,5083,7,42634,929053,10.824842893,0.17543493219999998,0.6372016104,42519.0,192.0,927703.0,15035.0,31320.0
2021-03-20,Région,RSS99,Ensemble du Québec,28999,24,0,952962,5107,7,29023,958076,11.163997647999999,0.17671846010000003,0.6442260087,29066.0,110.0,956769.0,15145.0,31754.0
2021-03-21,Région,RSS99,Ensemble du Québec,21455,13,0,974417,5120,7,21468,979544,11.415615798,0.17778028780000002,0.6491267518,21564.0,91.0,978333.0,15236.0,33678.0
2021-03-22,Région,RSS99,Ensemble du Québec,26959,49,0,1001376,5169,7,27008,1006552,11.733837379,0.1801256434,0.6581231157999999,27272.0,201.0,1005605.0,15437.0,35876.0
2021-03-23,Région,RSS99,Ensemble du Québec,33415,39,0,1034791,5208,7,33454,1040006,12.127588745,0.18227263559999998,0.6673878538,33745.0,184.0,1039350.0,15621.0,37626.0
2021-03-24,Région,RSS99,Ensemble du Québec,41372,55,0,1076163,5263,7,41427,1081433,12.613625769,0.18486302829999998,0.6799897644,41654.0,222.0,1081004.0,15843.0,40101.0
2021-03-25,Région,RSS99,Ensemble du Québec,56060,60,0,1132223,5323,7,56120,1137553,13.269648567,0.1874300842,0.6929767334999999,56222.0,220.0,1137226.0,16063.0,42641.0
2021-03-26,Région,RSS99,Ensemble du Québec,54751,129,0,1186974,5452,7,54880,1192433,13.909755617,0.1909889571,0.7073989201,54858.0,305.0,1192084.0,16368.0,45090.0
2021-03-27,Région,RSS99,Ensemble du Québec,46276,76,0,1233250,5528,7,46352,1238785,14.45100768,0.19335764960000001,0.7187523081999999,46386.0,203.0,1238470.0,16571.0,46510.0
2021-03-28,Région,RSS99,Ensemble du Québec,39224,25,0,1272474,5553,7,39249,1278034,14.909040459000002,0.1954346311,0.7277836775,39254.0,178.0,1277724.0,16749.0,46621.0
2021-03-29,Région,RSS99,Ensemble du Québec,44093,54,0,1316567,5607,7,44147,1322181,15.425917159,0.1997869577,0.7405839515000001,44297.0,373.0,1322021.0,17122.0,45685.0
2021-03-30,Région,RSS99,Ensemble du Québec,43229,166,0,1359796,5773,7,43395,1365576,15.933015711,0.2058778812,0.75767821,43459.0,522.0,1365480.0,17644.0,44649.0
2021-03-31,Région,RSS99,Ensemble du Québec,42021,181,0,1401817,5954,7,42202,1407778,16.426952266,0.2115137357,0.7743290679000001,42331.0,483.0,1407811.0,18127.0,43958.0
2021-04-01,Région,RSS99,Ensemble du Québec,49447,120,0,1451264,6074,7,49567,1457345,17.00683852,0.2161344362,0.7902564826999999,49697.0,396.0,1457508.0,18523.0,41599.0
2021-04-02,Région,RSS99,Ensemble du Québec,47405,224,1,1498669,6298,8,47631,1504976,17.562314406,0.22129188489999999,0.8054721229999999,47605.0,442.0,1505113.0,18965.0,41062.0
2021-04-03,Région,RSS99,Ensemble du Québec,41386,130,1,1540055,6428,9,41517,1546493,18.047651325,0.22433734660000001,0.8175139487,41594.0,261.0,1546707.0,19226.0,41189.0
2021-04-04,Région,RSS99,Ensemble du Québec,22700,31,0,1562755,6459,9,22731,1569224,18.313714998,0.2259592592,0.8239665937,22802.0,139.0,1569509.0,19365.0,42083.0
2021-04-05,Région,RSS99,Ensemble du Québec,40294,100,0,1603049,6559,9,40394,1609618,18.786706711,0.2314784293,0.8357633823,40536.0,473.0,1610045.0,19838.0,45178.0
2021-04-06,Région,RSS99,Ensemble du Québec,42768,1510,0,1645817,8069,9,44278,1653896,19.290211384000003,0.2541852054,0.8664747053,43151.0,1946.0,1653196.0,21784.0,49200.0
2021-04-07,Région,RSS99,Ensemble du Québec,46229,2231,0,1692046,10300,9,48460,1702356,19.834415561,0.2838463692,0.9057156549,46639.0,2542.0,1699835.0,24326.0,52122.0
2021-04-08,Région,RSS99,Ensemble du Québec,67597,3635,0,1759643,13935,9,71232,1773588,20.628324264,0.3291082316,0.9667882479000001,68039.0,3879.0,1767874.0,28205.0,56879.0
2021-04-09,Région,RSS99,Ensemble du Québec,73013,2776,0,1832656,16711,9,75789,1849377,21.484670766999997,0.3646269502,1.0193078774,73390.0,3044.0,1841264.0,31249.0,59686.0
2021-04-10,Région,RSS99,Ensemble du Québec,60167,1801,1,1892823,18512,10,61969,1911346,22.190319421999998,0.38753208969999997,1.0549899541,60475.0,1963.0,1901739.0,33212.0,63461.0
2021-04-11,Région,RSS99,Ensemble du Québec,55301,729,0,1948124,19241,10,56030,1967376,22.83761423,0.39732190729999994,1.0771249768,55474.0,839.0,1957213.0,34051.0,66699.0
2021-04-12,Région,RSS99,Ensemble du Québec,58970,1071,1,2007094,20312,11,60042,2027418,23.530812663000003,0.4136227121,1.1090614855,59408.0,1397.0,2016621.0,35448.0,67657.0
2021-04-13,Région,RSS99,Ensemble du Québec,68872,1833,0,2075966,22145,11,70705,2098123,24.338256752,0.4387448544,1.1506594592000001,69199.0,2153.0,2085820.0,37601.0,67405.0
2021-04-14,Région,RSS99,Ensemble du Québec,68607,2519,0,2144573,24664,11,71126,2169249,25.142632042,0.4721632545,1.2004370063,68936.0,2864.0,2154756.0,40465.0,67235.0
2021-04-15,Région,RSS99,Ensemble du Québec,75348,2590,2,2219921,27254,13,77940,2247189,26.025932631999996,0.5065384663,1.2553136598,75700.0,2946.0,2230456.0,43411.0,65117.0
2021-04-16,Région,RSS99,Ensemble du Québec,71281,2739,1,2291202,29993,14,74021,2321210,26.861847704000002,0.5411120415999999,1.3114738413,71639.0,2963.0,2302095.0,46374.0,63544.0
2021-04-17,Région,RSS99,Ensemble du Québec,57445,3333,1,2348647,33326,15,60779,2381989,27.535174791,0.581741535,1.3697343412,57705.0,3482.0,2359800.0,49856.0,61490.0
2021-04-18,Région,RSS99,Ensemble du Québec,39817,1385,1,2388464,34711,16,41203,2423192,28.001842213000003,0.599279194,1.3988937623,39994.0,1503.0,2399794.0,51359.0,63952.0
2021-04-19,Région,RSS99,Ensemble du Québec,47027,2007,2,2435491,36718,18,49036,2472228,28.554681031999998,0.6262099439,1.4393715661000002,47379.0,2308.0,2447173.0,53667.0,65698.0
2021-04-20,Région,RSS99,Ensemble du Québec,53212,3109,3,2488703,39827,21,56324,2528552,29.180494249000002,0.6659993099,1.4938631612,53633.0,3410.0,2500806.0,57077.0,67326.0
2021-04-21,Région,RSS99,Ensemble du Québec,83767,4593,1,2572470,44420,22,88361,2616913,30.169627551999998,0.7238397462,1.5759039333000002,84770.0,4957.0,2585576.0,62034.0,67904.0
2021-04-22,Région,RSS99,Ensemble du Québec,86301,3857,3,2658771,48277,25,90161,2707074,31.189122124,0.7723104285,1.6511186703999998,87372.0,4154.0,2672948.0,66188.0,68066.0
2021-04-23,Région,RSS99,Ensemble du Québec,81278,4141,1,2740049,52418,26,85420,2792494,32.146493944,0.8218429384,1.723801357,82048.0,4245.0,2754996.0,70433.0,67760.0
2021-04-24,Région,RSS99,Ensemble du Québec,61644,3177,1,2801693,55595,27,64822,2857316,32.869178515,0.8604537925,1.7787363527000002,61935.0,3309.0,2816931.0,73742.0,67139.0
2021-04-25,Région,RSS99,Ensemble du Québec,40319,2016,3,2842012,57611,30,42338,2899654,33.342473608,0.8848991654999999,1.8138700128999998,40562.0,2095.0,2857493.0,75837.0,64689.0
2021-04-26,Région,RSS99,Ensemble du Québec,41638,5253,2,2883650,62864,32,46893,2946547,33.850155580999996,0.9468235542,1.8878945696,43509.0,5307.0,2901002.0,81144.0,61068.0
2021-04-27,Région,RSS99,Ensemble du Québec,44764,7208,4,2928414,70072,36,51976,2998523,34.384803309,1.0319097881000001,1.9823738943,45820.0,7292.0,2946822.0,88436.0,58096.0
2021-04-28,Région,RSS99,Ensemble du Québec,61261,9950,2,2989675,80022,38,71213,3069736,35.10532922,1.1502977376,2.1112167622999998,61750.0,10146.0,3008572.0,98582.0,56079.0
2021-04-29,Région,RSS99,Ensemble du Québec,55151,9658,2,3044826,89680,40,64811,3134547,35.755039393000004,1.2647884297,2.2356722985,55681.0,9812.0,3064253.0,108394.0,55564.0
2021-04-30,Région,RSS99,Ensemble du Québec,52752,11860,5,3097578,101540,45,64617,3199164,36.376406936,1.404938012,2.3863118046,53252.0,12011.0,3117505.0,120405.0,56363.0
2021-05-01,Région,RSS99,Ensemble du Québec,42823,7875,4,3140401,109415,49,50702,3249866,36.879573225,1.497713745,2.4902658991,43122.0,7951.0,3160627.0,128356.0,57174.0
2021-05-02,Région,RSS99,Ensemble du Québec,34122,4609,2,3174523,114024,51,38733,3288599,37.279835578000004,1.5529987938,2.5539988955,34303.0,4738.0,3194930.0,133094.0,58594.0
2021-05-03,Région,RSS99,Ensemble du Québec,39313,13169,5,3213836,127193,56,52487,3341086,37.74657301,1.7069171304,2.7154900469,40000.0,13191.0,3234930.0,146285.0,64427.0
2021-05-04,Région,RSS99,Ensemble du Québec,47537,10114,4,3261373,137307,60,57655,3398741,38.309586705,1.8262502233000002,2.8467249443,48251.0,10227.0,3283181.0,156512.0,68249.0
2021-05-05,Région,RSS99,Ensemble du Québec,69216,11935,5,3330589,149242,65,81156,3479897,39.126213853,1.9665981691,3.0046688912,69986.0,12028.0,3353167.0,168540.0,71960.0
2021-05-06,Région,RSS99,Ensemble du Québec,93006,12628,8,3423595,161870,73,105642,3585539,40.228145924,2.1157441154,3.1794387226,94437.0,12782.0,3447604.0,181322.0,75465.0
2021-05-07,Région,RSS99,Ensemble du Québec,78921,12447,2,3502516,174317,75,91370,3676909,41.166789905,2.2632331439,3.3490511052999996,80443.0,12640.0,3528047.0,193962.0,76947.0
2021-05-08,Région,RSS99,Ensemble du Québec,69976,6700,2,3572492,181017,77,76678,3753587,41.988842875,2.3438853721,3.4528301732999997,70451.0,6912.0,3598498.0,200874.0,79562.0
2021-05-09,Région,RSS99,Ensemble du Québec,60013,3256,1,3632505,184273,78,63270,3816857,42.693289680999996,2.3834647063,3.5120474849,60372.0,3392.0,3658870.0,204266.0,81826.0
2021-05-10,Région,RSS99,Ensemble du Québec,53441,9410,5,3685946,193683,83,62856,3879713,43.324773758,2.4957150587,3.6411237217,54119.0,9620.0,3712989.0,213886.0,83126.0
2021-05-11,Région,RSS99,Ensemble du Québec,66600,9357,2,3752546,203040,85,75959,3955672,44.108880975,2.607697037,3.7740272054000004,67199.0,9597.0,3780188.0,223483.0,84754.0
2021-05-12,Région,RSS99,Ensemble du Québec,82477,14526,4,3835023,217566,89,97007,4052679,45.086719231000004,2.7792697169,3.97174885,83802.0,14704.0,3863990.0,238187.0,87005.0
