date,Ahuntsic–Cartierville,Anjou,Baie-D'Urfé,Beaconsfield,Côte-des-Neiges–Notre-Dame-de-Grâce,Côte-Saint-Luc,Dollard-des-Ormeaux,Dorval,Hampstead,Kirkland,Lachine,LaSalle,L'Île-Bizard–Sainte-Geneviève,Mercier–Hochelaga-Maisonneuve,Montréal-Est,Montréal-Nord,Montréal-Ouest,Mont-Royal,Outremont,Pierrefonds–Roxboro,Plateau-Mont-Royal,Pointe-Claire,Rivière-des-Prairies–Pointe-aux-Trembles,Rosemont–La Petite Patrie,Sainte-Anne-de-Bellevue,Saint-Laurent,Saint-Léonard,Senneville,Sud-Ouest,Verdun,Ville-Marie,Villeray–Saint-Michel–Parc-Extension,Westmount,TBC
2021-08-01,10608.0,3545.0,95.0,490.0,11970.0,2832.0,2833.0,826.0,396.0,775.0,2964.0,5693.0,1078.0,8876.0,277.0,9151.0,192.0,1122.0,1276.0,4276.0,4795.0,1083.0,9034.0,7132.0,143.0,8399.0,7830.0,23.0,4001.0,3190.0,4948.0,11309.0,743.0,1908.0
2021-08-08,10648.0,3557.0,95.0,492.0,12008.0,2839.0,2850.0,829.0,402.0,776.0,2968.0,5719.0,1082.0,8907.0,277.0,9201.0,192.0,1123.0,1280.0,4298.0,4826.0,1087.0,9066.0,7159.0,144.0,8431.0,7850.0,23.0,4021.0,3196.0,4980.0,11346.0,747.0,1925.0
2021-08-15,10716.0,3587.0,95.0,498.0,12082.0,2851.0,2869.0,835.0,405.0,779.0,2979.0,5761.0,1086.0,8970.0,277.0,9265.0,192.0,1133.0,1286.0,4325.0,4857.0,1093.0,9118.0,7201.0,145.0,8502.0,7885.0,23.0,4052.0,3231.0,5022.0,11411.0,752.0,1966.0
2021-08-22,10812.0,3612.0,95.0,507.0,12171.0,2866.0,2887.0,836.0,410.0,789.0,2993.0,5807.0,1097.0,9037.0,286.0,9324.0,192.0,1142.0,1291.0,4361.0,4911.0,1102.0,9172.0,7272.0,147.0,8577.0,7950.0,24.0,4105.0,3264.0,5097.0,11515.0,760.0,1997.0
2021-08-25,10858.0,3618.0,95.0,508.0,12228.0,2877.0,2896.0,839.0,412.0,790.0,3000.0,5835.0,1096.0,9075.0,287.0,9355.0,192.0,1146.0,1292.0,4380.0,4930.0,1105.0,9214.0,7293.0,148.0,8600.0,7986.0,24.0,4128.0,3281.0,5133.0,11564.0,763.0,2012.0
2021-08-26,10869.0,3622.0,95.0,509.0,12237.0,2880.0,2899.0,841.0,414.0,790.0,3004.0,5844.0,1096.0,9088.0,287.0,9373.0,192.0,1148.0,1292.0,4384.0,4942.0,1109.0,9230.0,7305.0,148.0,8614.0,7996.0,24.0,4142.0,3285.0,5144.0,11583.0,768.0,2009.0
2021-08-29,10918.0,3635.0,95.0,512.0,12273.0,2886.0,2907.0,844.0,416.0,791.0,3014.0,5859.0,1103.0,9114.0,289.0,9407.0,196.0,1153.0,1297.0,4401.0,4960.0,1112.0,9300.0,7330.0,151.0,8643.0,8040.0,24.0,4179.0,3294.0,5176.0,11630.0,771.0,2014.0
2021-08-30,10925.0,3641.0,95.0,516.0,12281.0,2888.0,2909.0,844.0,419.0,791.0,3015.0,5862.0,1106.0,9121.0,289.0,9419.0,196.0,1152.0,1299.0,4407.0,4973.0,1112.0,9314.0,7337.0,155.0,8649.0,8054.0,24.0,4183.0,3295.0,5173.0,11639.0,772.0,2011.0
2021-08-31,10944.0,3646.0,96.0,520.0,12296.0,2889.0,2912.0,844.0,421.0,792.0,3021.0,5878.0,1107.0,9127.0,289.0,9433.0,197.0,1153.0,1300.0,4412.0,4982.0,1112.0,9341.0,7344.0,155.0,8662.0,8071.0,24.0,4198.0,3297.0,5188.0,11656.0,775.0,2026.0
2021-09-01,10967.0,3650.0,96.0,521.0,12325.0,2891.0,2915.0,844.0,421.0,794.0,3026.0,5886.0,1106.0,9140.0,290.0,9443.0,197.0,1154.0,1300.0,4414.0,4993.0,1112.0,9366.0,7355.0,155.0,8671.0,8087.0,24.0,4209.0,3300.0,5204.0,11678.0,776.0,2030.0
2021-09-02,10988.0,3655.0,96.0,521.0,12353.0,2895.0,2922.0,846.0,421.0,796.0,3028.0,5900.0,1107.0,9156.0,292.0,9457.0,198.0,1153.0,1301.0,4420.0,5006.0,1115.0,9396.0,7370.0,155.0,8679.0,8105.0,24.0,4219.0,3302.0,5219.0,11695.0,776.0,2036.0
2021-09-06,11064.0,3677.0,97.0,524.0,12397.0,2908.0,2934.0,849.0,425.0,803.0,3040.0,5922.0,1117.0,9233.0,296.0,9529.0,202.0,1158.0,1301.0,4444.0,5041.0,1123.0,9473.0,7422.0,158.0,8724.0,8173.0,26.0,4259.0,3317.0,5260.0,11753.0,783.0,2054.0
2021-09-07,11069.0,3680.0,97.0,526.0,12406.0,2909.0,2933.0,849.0,425.0,806.0,3043.0,5924.0,1118.0,9250.0,296.0,9544.0,203.0,1159.0,1301.0,4452.0,5052.0,1124.0,9494.0,7428.0,158.0,8730.0,8190.0,26.0,4267.0,3317.0,5270.0,11772.0,783.0,2057.0
2021-09-08,11087.0,3686.0,97.0,531.0,12417.0,2911.0,2939.0,851.0,425.0,806.0,3049.0,5929.0,1121.0,9271.0,296.0,9558.0,203.0,1163.0,1302.0,4466.0,5062.0,1124.0,9513.0,7441.0,160.0,8733.0,8208.0,27.0,4278.0,3323.0,5280.0,11787.0,783.0,2060.0
2021-09-09,11108.0,3687.0,98.0,530.0,12433.0,2913.0,2947.0,852.0,425.0,806.0,3056.0,5940.0,1124.0,9284.0,296.0,9585.0,203.0,1164.0,1305.0,4470.0,5070.0,1126.0,9529.0,7462.0,163.0,8745.0,8230.0,27.0,4288.0,3326.0,5295.0,11806.0,786.0,2058.0
2021-09-12,11188.0,3702.0,98.0,534.0,12464.0,2935.0,2971.0,858.0,432.0,811.0,3067.0,5962.0,1125.0,9355.0,297.0,9639.0,206.0,1166.0,1312.0,4497.0,5086.0,1133.0,9599.0,7513.0,168.0,8795.0,8279.0,28.0,4317.0,3335.0,5330.0,11863.0,790.0,2080.0
2021-09-13,11207.0,3705.0,98.0,535.0,12478.0,2938.0,2973.0,861.0,434.0,813.0,3076.0,5968.0,1127.0,9374.0,297.0,9659.0,206.0,1167.0,1313.0,4502.0,5093.0,1133.0,9611.0,7526.0,169.0,8820.0,8296.0,28.0,4320.0,3335.0,5339.0,11879.0,790.0,2086.0
2021-09-14,11225.0,3712.0,98.0,536.0,12496.0,2942.0,2981.0,863.0,437.0,814.0,3085.0,5986.0,1129.0,9386.0,297.0,9687.0,207.0,1169.0,1312.0,4509.0,5100.0,1133.0,9639.0,7540.0,171.0,8832.0,8317.0,28.0,4333.0,3339.0,5351.0,11916.0,790.0,2088.0
2021-09-15,11267.0,3724.0,98.0,536.0,12510.0,2946.0,2986.0,866.0,437.0,815.0,3095.0,5990.0,1130.0,9403.0,297.0,9709.0,207.0,1171.0,1312.0,4517.0,5104.0,1136.0,9670.0,7560.0,174.0,8856.0,8328.0,28.0,4342.0,3344.0,5361.0,11941.0,791.0,2088.0
2021-09-16,11293.0,3737.0,100.0,536.0,12530.0,2951.0,2988.0,867.0,438.0,817.0,3101.0,6004.0,1132.0,9425.0,297.0,9734.0,207.0,1173.0,1314.0,4525.0,5112.0,1138.0,9699.0,7572.0,174.0,8875.0,8360.0,28.0,4355.0,3346.0,5368.0,11961.0,791.0,2095.0
2021-09-19,11371.0,3764.0,101.0,539.0,12584.0,2961.0,2998.0,872.0,438.0,820.0,3110.0,6038.0,1138.0,9474.0,298.0,9779.0,211.0,1176.0,1319.0,4558.0,5135.0,1148.0,9756.0,7614.0,175.0,8928.0,8417.0,29.0,4382.0,3370.0,5386.0,12027.0,794.0,2120.0
2021-09-20,11391.0,3767.0,101.0,539.0,12590.0,2964.0,3000.0,872.0,438.0,820.0,3115.0,6057.0,1140.0,9479.0,299.0,9795.0,212.0,1179.0,1321.0,4561.0,5134.0,1148.0,9763.0,7629.0,175.0,8946.0,8429.0,29.0,4391.0,3370.0,5396.0,12039.0,795.0,2122.0
2021-09-21,11410.0,3772.0,102.0,540.0,12611.0,2968.0,3005.0,873.0,440.0,821.0,3128.0,6069.0,1140.0,9504.0,299.0,9806.0,212.0,1181.0,1321.0,4566.0,5141.0,1148.0,9779.0,7648.0,176.0,8954.0,8441.0,29.0,4401.0,3370.0,5399.0,12063.0,797.0,2129.0
2021-09-22,11433.0,3782.0,103.0,543.0,12625.0,2976.0,3013.0,874.0,443.0,823.0,3132.0,6075.0,1140.0,9523.0,299.0,9837.0,213.0,1185.0,1322.0,4573.0,5150.0,1151.0,9796.0,7665.0,176.0,8967.0,8463.0,29.0,4407.0,3374.0,5402.0,12081.0,802.0,2125.0
2021-09-23,11450.0,3792.0,103.0,544.0,12635.0,2978.0,3015.0,874.0,443.0,823.0,3135.0,6081.0,1139.0,9543.0,300.0,9849.0,214.0,1188.0,1323.0,4575.0,5152.0,1151.0,9821.0,7680.0,177.0,8984.0,8481.0,29.0,4418.0,3377.0,5411.0,12093.0,803.0,2133.0
2021-09-26,11499.0,3816.0,106.0,551.0,12669.0,2988.0,3027.0,878.0,446.0,828.0,3157.0,6109.0,1140.0,9596.0,300.0,9896.0,229.0,1190.0,1325.0,4592.0,5168.0,1156.0,9872.0,7720.0,178.0,9032.0,8535.0,31.0,4441.0,3395.0,5428.0,12136.0,812.0,2144.0
2021-09-27,11510.0,3815.0,107.0,551.0,12675.0,2996.0,3030.0,880.0,447.0,833.0,3158.0,6116.0,1140.0,9606.0,300.0,9903.0,232.0,1190.0,1325.0,4600.0,5172.0,1155.0,9887.0,7724.0,178.0,9040.0,8541.0,31.0,4447.0,3396.0,5435.0,12148.0,814.0,2138.0
2021-09-28,11519.0,3819.0,107.0,553.0,12679.0,3001.0,3034.0,880.0,448.0,835.0,3165.0,6124.0,1142.0,9622.0,302.0,9917.0,234.0,1190.0,1326.0,4604.0,5177.0,1155.0,9904.0,7733.0,178.0,9046.0,8556.0,31.0,4460.0,3399.0,5440.0,12170.0,816.0,2141.0
2021-09-29,11545.0,3826.0,107.0,553.0,12690.0,3005.0,3036.0,883.0,448.0,836.0,3168.0,6136.0,1142.0,9634.0,304.0,9928.0,234.0,1190.0,1329.0,4612.0,5183.0,1156.0,9925.0,7740.0,180.0,9064.0,8582.0,31.0,4463.0,3402.0,5439.0,12202.0,816.0,2147.0
2021-09-30,11552.0,3834.0,107.0,554.0,12699.0,3006.0,3040.0,883.0,449.0,837.0,3172.0,6139.0,1142.0,9642.0,304.0,9941.0,236.0,1190.0,1334.0,4619.0,5184.0,1157.0,9941.0,7751.0,180.0,9077.0,8608.0,31.0,4472.0,3406.0,5447.0,12217.0,818.0,2046.0
2021-10-03,11586.0,3844.0,108.0,555.0,12739.0,3015.0,3049.0,884.0,453.0,839.0,3180.0,6162.0,1144.0,9667.0,306.0,9982.0,235.0,1190.0,1339.0,4641.0,5190.0,1157.0,9963.0,7780.0,180.0,9083.0,8640.0,31.0,4485.0,3422.0,5458.0,12252.0,823.0,2059.0
2021-10-04,11587.0,3845.0,108.0,557.0,12755.0,3034.0,3057.0,884.0,454.0,839.0,3182.0,6168.0,1144.0,9677.0,306.0,9991.0,234.0,1191.0,1342.0,4645.0,5190.0,1157.0,9966.0,7786.0,180.0,9085.0,8646.0,31.0,4486.0,3422.0,5462.0,12262.0,826.0,2054.0
2021-10-05,11593.0,3854.0,108.0,559.0,12766.0,3040.0,3061.0,884.0,456.0,840.0,3184.0,6174.0,1144.0,9686.0,306.0,9998.0,235.0,1191.0,1346.0,4653.0,5197.0,1158.0,9978.0,7795.0,180.0,9091.0,8655.0,31.0,4493.0,3424.0,5464.0,12272.0,827.0,2057.0
2021-10-06,11600.0,3861.0,108.0,561.0,12782.0,3047.0,3063.0,887.0,458.0,841.0,3192.0,6184.0,1144.0,9699.0,307.0,10005.0,235.0,1191.0,1350.0,4661.0,5199.0,1158.0,9992.0,7798.0,182.0,9098.0,8670.0,31.0,4499.0,3430.0,5466.0,12286.0,826.0,2059.0
2021-10-07,11604.0,3868.0,108.0,564.0,12804.0,3064.0,3069.0,888.0,457.0,841.0,3194.0,6188.0,1147.0,9709.0,307.0,10019.0,235.0,1193.0,1352.0,4665.0,5203.0,1159.0,10006.0,7811.0,182.0,9110.0,8675.0,31.0,4503.0,3430.0,5475.0,12303.0,826.0,2060.0
2021-10-11,11642.0,3891.0,108.0,570.0,12850.0,3080.0,3099.0,891.0,463.0,843.0,3211.0,6211.0,1149.0,9732.0,307.0,10043.0,234.0,1193.0,1357.0,4684.0,5221.0,1166.0,10069.0,7834.0,183.0,9132.0,8706.0,32.0,4517.0,3440.0,5493.0,12337.0,834.0,2074.0
2021-10-12,11650.0,3892.0,108.0,572.0,12863.0,3083.0,3105.0,891.0,463.0,846.0,3217.0,6228.0,1148.0,9742.0,307.0,10050.0,234.0,1194.0,1360.0,4689.0,5224.0,1167.0,10081.0,7838.0,183.0,9144.0,8709.0,32.0,4520.0,3440.0,5495.0,12342.0,838.0,2075.0
2021-10-13,11662.0,3895.0,108.0,573.0,12871.0,3088.0,3118.0,892.0,465.0,848.0,3224.0,6230.0,1148.0,9755.0,307.0,10057.0,235.0,1195.0,1362.0,4706.0,5232.0,1168.0,10093.0,7849.0,183.0,9156.0,8717.0,33.0,4521.0,3442.0,5508.0,12352.0,838.0,2080.0
2021-10-14,11675.0,3901.0,108.0,574.0,12885.0,3093.0,3129.0,892.0,465.0,851.0,3225.0,6236.0,1149.0,9768.0,308.0,10069.0,235.0,1195.0,1366.0,4707.0,5241.0,1172.0,10112.0,7856.0,183.0,9163.0,8724.0,33.0,4525.0,3446.0,5523.0,12362.0,839.0,2088.0
2021-10-17,11702.0,3910.0,109.0,580.0,12929.0,3112.0,3148.0,894.0,472.0,859.0,3237.0,6253.0,1150.0,9794.0,309.0,10094.0,236.0,1195.0,1368.0,4727.0,5259.0,1179.0,10165.0,7883.0,183.0,9188.0,8731.0,33.0,4537.0,3452.0,5536.0,12384.0,839.0,2096.0
2021-10-18,11704.0,3913.0,109.0,582.0,12940.0,3123.0,3152.0,894.0,475.0,860.0,3238.0,6253.0,1152.0,9803.0,309.0,10104.0,236.0,1195.0,1371.0,4730.0,5265.0,1179.0,10169.0,7884.0,183.0,9194.0,8733.0,33.0,4537.0,3452.0,5542.0,12391.0,840.0,2094.0
2021-10-19,11713.0,3916.0,110.0,584.0,12949.0,3130.0,3157.0,894.0,476.0,863.0,3242.0,6258.0,1152.0,9812.0,309.0,10117.0,236.0,1195.0,1374.0,4733.0,5272.0,1179.0,10184.0,7889.0,183.0,9207.0,8739.0,33.0,4536.0,3453.0,5548.0,12396.0,842.0,2097.0
2021-10-20,11721.0,3918.0,110.0,584.0,12962.0,3134.0,3168.0,895.0,479.0,864.0,3245.0,6261.0,1153.0,9827.0,310.0,10123.0,236.0,1195.0,1379.0,4738.0,5276.0,1181.0,10192.0,7898.0,183.0,9206.0,8746.0,33.0,4539.0,3455.0,5552.0,12406.0,844.0,2099.0
2021-10-21,11726.0,3919.0,110.0,587.0,12974.0,3136.0,3180.0,895.0,478.0,866.0,3246.0,6265.0,1155.0,9839.0,310.0,10130.0,236.0,1197.0,1382.0,4741.0,5277.0,1181.0,10208.0,7907.0,183.0,9214.0,8755.0,33.0,4542.0,3458.0,5555.0,12417.0,846.0,2101.0
2021-10-24,11747.0,3927.0,110.0,589.0,12992.0,3146.0,3196.0,896.0,478.0,867.0,3248.0,6271.0,1156.0,9865.0,311.0,10157.0,236.0,1207.0,1382.0,4751.0,5282.0,1182.0,10224.0,7925.0,183.0,9230.0,8775.0,33.0,4552.0,3466.0,5568.0,12438.0,849.0,2103.0
2021-10-25,11761.0,3930.0,110.0,589.0,13007.0,3154.0,3196.0,897.0,480.0,867.0,3252.0,6272.0,1156.0,9872.0,311.0,10159.0,236.0,1207.0,1385.0,4750.0,5286.0,1183.0,10229.0,7931.0,183.0,9231.0,8777.0,33.0,4553.0,3468.0,5571.0,12451.0,846.0,2105.0
2021-10-26,11767.0,3932.0,110.0,589.0,13024.0,3157.0,3198.0,899.0,481.0,869.0,3256.0,6277.0,1155.0,9895.0,311.0,10162.0,236.0,1213.0,1387.0,4752.0,5291.0,1184.0,10243.0,7937.0,184.0,9239.0,8792.0,33.0,4555.0,3474.0,5576.0,12466.0,845.0,2111.0
2021-10-27,11781.0,3933.0,111.0,589.0,13040.0,3158.0,3197.0,899.0,483.0,871.0,3257.0,6280.0,1155.0,9903.0,312.0,10175.0,236.0,1218.0,1387.0,4757.0,5296.0,1185.0,10262.0,7945.0,184.0,9249.0,8794.0,33.0,4554.0,3483.0,5585.0,12471.0,845.0,2114.0
2021-10-28,11786.0,3940.0,111.0,590.0,13051.0,3160.0,3200.0,899.0,484.0,869.0,3261.0,6282.0,1155.0,9912.0,315.0,10175.0,236.0,1219.0,1388.0,4771.0,5300.0,1186.0,10271.0,7952.0,184.0,9261.0,8808.0,33.0,4557.0,3494.0,5590.0,12477.0,846.0,2113.0
2021-10-31,11811.0,3951.0,111.0,590.0,13102.0,3172.0,3210.0,903.0,486.0,873.0,3274.0,6291.0,1156.0,9941.0,315.0,10195.0,236.0,1225.0,1393.0,4784.0,5319.0,1188.0,10297.0,7974.0,186.0,9290.0,8840.0,33.0,4568.0,3530.0,5612.0,12493.0,849.0,2130.0
2021-11-01,11819.0,3953.0,111.0,591.0,13121.0,3178.0,3214.0,902.0,486.0,873.0,3273.0,6294.0,1156.0,9948.0,316.0,10200.0,236.0,1226.0,1397.0,4789.0,5326.0,1188.0,10299.0,7978.0,186.0,9300.0,8846.0,33.0,4569.0,3537.0,5620.0,12500.0,850.0,2136.0
2021-11-02,11828.0,3953.0,111.0,591.0,13137.0,3180.0,3219.0,902.0,486.0,873.0,3276.0,6295.0,1157.0,9949.0,316.0,10204.0,236.0,1227.0,1397.0,4791.0,5331.0,1188.0,10306.0,7983.0,186.0,9307.0,8855.0,33.0,4579.0,3543.0,5631.0,12511.0,851.0,2140.0
2021-11-03,11840.0,3960.0,111.0,592.0,13152.0,3182.0,3221.0,902.0,486.0,873.0,3277.0,6299.0,1157.0,9956.0,316.0,10209.0,236.0,1229.0,1397.0,4797.0,5341.0,1189.0,10329.0,7997.0,186.0,9314.0,8868.0,33.0,4586.0,3546.0,5636.0,12521.0,851.0,2140.0
2021-11-04,11850.0,3963.0,111.0,592.0,13163.0,3191.0,3223.0,903.0,489.0,873.0,3277.0,6302.0,1157.0,9965.0,316.0,10210.0,236.0,1228.0,1398.0,4798.0,5340.0,1189.0,10336.0,8012.0,186.0,9326.0,8882.0,33.0,4588.0,3550.0,5648.0,12531.0,853.0,2143.0
2021-11-07,11875.0,3974.0,111.0,596.0,13223.0,3202.0,3226.0,905.0,492.0,877.0,3285.0,6314.0,1157.0,9987.0,319.0,10221.0,236.0,1236.0,1408.0,4818.0,5358.0,1189.0,10394.0,8038.0,186.0,9351.0,8923.0,34.0,4618.0,3582.0,5677.0,12553.0,858.0,2155.0
2021-11-08,11887.0,3978.0,111.0,596.0,13237.0,3209.0,3226.0,905.0,496.0,878.0,3288.0,6315.0,1158.0,9995.0,319.0,10225.0,237.0,1238.0,1410.0,4817.0,5369.0,1190.0,10415.0,8050.0,186.0,9355.0,8952.0,34.0,4624.0,3598.0,5689.0,12559.0,863.0,2159.0
2021-11-09,11895.0,3982.0,111.0,596.0,13248.0,3216.0,3231.0,904.0,496.0,878.0,3290.0,6318.0,1159.0,10011.0,320.0,10237.0,237.0,1237.0,1411.0,4827.0,5378.0,1190.0,10432.0,8074.0,186.0,9357.0,8978.0,34.0,4626.0,3603.0,5698.0,12570.0,863.0,2167.0
2021-11-10,11903.0,3984.0,111.0,596.0,13265.0,3223.0,3233.0,909.0,500.0,880.0,3293.0,6322.0,1159.0,10030.0,321.0,10239.0,238.0,1237.0,1414.0,4830.0,5388.0,1191.0,10456.0,8093.0,186.0,9364.0,9003.0,34.0,4632.0,3614.0,5712.0,12574.0,866.0,2174.0
2021-11-11,11907.0,3987.0,111.0,596.0,13283.0,3228.0,3235.0,909.0,502.0,883.0,3295.0,6330.0,1159.0,10048.0,321.0,10250.0,239.0,1240.0,1414.0,4839.0,5401.0,1193.0,10481.0,8122.0,186.0,9366.0,9020.0,34.0,4646.0,3621.0,5726.0,12583.0,868.0,2179.0
2021-11-14,11942.0,3992.0,111.0,595.0,13340.0,3237.0,3248.0,911.0,506.0,886.0,3301.0,6345.0,1159.0,10094.0,323.0,10264.0,241.0,1242.0,1417.0,4850.0,5431.0,1197.0,10527.0,8154.0,186.0,9381.0,9077.0,34.0,4665.0,3640.0,5749.0,12614.0,870.0,2175.0
2021-11-15,11948.0,3995.0,111.0,596.0,13352.0,3240.0,3253.0,911.0,507.0,886.0,3308.0,6351.0,1161.0,10103.0,324.0,10267.0,241.0,1242.0,1418.0,4851.0,5438.0,1198.0,10536.0,8165.0,187.0,9384.0,9093.0,34.0,4670.0,3643.0,5757.0,12624.0,870.0,2176.0
2021-11-16,11962.0,4003.0,111.0,596.0,13370.0,3243.0,3261.0,912.0,509.0,888.0,3317.0,6359.0,1162.0,10136.0,328.0,10271.0,241.0,1244.0,1419.0,4855.0,5447.0,1198.0,10550.0,8182.0,187.0,9393.0,9115.0,34.0,4674.0,3651.0,5765.0,12647.0,872.0,2179.0
2021-11-17,11985.0,4009.0,111.0,599.0,13401.0,3246.0,3264.0,913.0,510.0,892.0,3324.0,6363.0,1164.0,10143.0,329.0,10276.0,241.0,1244.0,1423.0,4863.0,5462.0,1200.0,10573.0,8191.0,188.0,9399.0,9120.0,34.0,4677.0,3665.0,5779.0,12663.0,871.0,2188.0
2021-11-18,11992.0,4013.0,111.0,598.0,13421.0,3249.0,3267.0,913.0,512.0,892.0,3325.0,6368.0,1164.0,10155.0,329.0,10283.0,242.0,1249.0,1423.0,4874.0,5482.0,1204.0,10585.0,8206.0,188.0,9407.0,9139.0,34.0,4689.0,3672.0,5784.0,12682.0,873.0,2188.0
2021-11-21,12031.0,4042.0,113.0,604.0,13495.0,3257.0,3287.0,915.0,515.0,893.0,3337.0,6397.0,1171.0,10203.0,336.0,10302.0,244.0,1255.0,1424.0,4891.0,5529.0,1211.0,10647.0,8242.0,188.0,9431.0,9186.0,34.0,4700.0,3682.0,5812.0,12724.0,880.0,2190.0
2021-11-22,12040.0,4048.0,113.0,607.0,13518.0,3263.0,3290.0,917.0,516.0,894.0,3336.0,6404.0,1172.0,10218.0,338.0,10309.0,243.0,1259.0,1427.0,4895.0,5540.0,1215.0,10656.0,8257.0,189.0,9439.0,9203.0,34.0,4704.0,3690.0,5820.0,12735.0,885.0,2198.0
2021-11-23,12057.0,4051.0,113.0,610.0,13566.0,3266.0,3291.0,919.0,518.0,896.0,3338.0,6414.0,1174.0,10227.0,339.0,10322.0,243.0,1261.0,1429.0,4900.0,5558.0,1215.0,10685.0,8271.0,190.0,9444.0,9215.0,34.0,4709.0,3692.0,5831.0,12745.0,885.0,2200.0
2021-11-24,12186.0,4096.0,113.0,619.0,13670.0,3286.0,3325.0,922.0,522.0,905.0,3408.0,6487.0,1184.0,10291.0,339.0,10420.0,245.0,1281.0,1445.0,4968.0,5592.0,1231.0,10798.0,8327.0,190.0,9619.0,9338.0,34.0,4736.0,3712.0,5853.0,12866.0,887.0,2226.0
2021-11-25,12201.0,4109.0,113.0,622.0,13690.0,3286.0,3331.0,924.0,523.0,909.0,3409.0,6494.0,1186.0,10320.0,341.0,10429.0,246.0,1282.0,1448.0,4976.0,5611.0,1233.0,10818.0,8346.0,190.0,9626.0,9360.0,34.0,4744.0,3719.0,5860.0,12887.0,888.0,2221.0
2021-11-28,12244.0,4151.0,113.0,628.0,13768.0,3296.0,3356.0,928.0,525.0,911.0,3419.0,6517.0,1191.0,10385.0,352.0,10462.0,246.0,1286.0,1453.0,5013.0,5652.0,1241.0,10868.0,8407.0,190.0,9659.0,9422.0,34.0,4771.0,3751.0,5889.0,12943.0,898.0,2227.0
2021-11-29,12262.0,4157.0,113.0,629.0,13794.0,3301.0,3359.0,932.0,528.0,912.0,3423.0,6523.0,1197.0,10393.0,352.0,10468.0,251.0,1288.0,1453.0,5021.0,5659.0,1244.0,10877.0,8423.0,190.0,9675.0,9442.0,34.0,4782.0,3755.0,5899.0,12964.0,899.0,2230.0
2021-11-30,12294.0,4173.0,113.0,632.0,13830.0,3304.0,3367.0,935.0,530.0,914.0,3429.0,6529.0,1204.0,10409.0,354.0,10481.0,253.0,1293.0,1461.0,5033.0,5670.0,1252.0,10898.0,8445.0,190.0,9688.0,9464.0,34.0,4791.0,3761.0,5914.0,13000.0,903.0,2228.0
2021-12-01,12325.0,4177.0,114.0,633.0,13865.0,3312.0,3378.0,935.0,530.0,918.0,3435.0,6535.0,1213.0,10439.0,354.0,10493.0,257.0,1295.0,1466.0,5042.0,5689.0,1255.0,10916.0,8466.0,190.0,9703.0,9486.0,34.0,4798.0,3771.0,5919.0,13030.0,906.0,2232.0
2021-12-02,12341.0,4192.0,114.0,635.0,13905.0,3317.0,3383.0,938.0,532.0,919.0,3441.0,6551.0,1220.0,10462.0,355.0,10505.0,260.0,1300.0,1469.0,5070.0,5701.0,1264.0,10948.0,8507.0,191.0,9711.0,9505.0,34.0,4817.0,3778.0,5928.0,13066.0,907.0,2239.0
2021-12-05,12409.0,4215.0,114.0,642.0,13996.0,3348.0,3415.0,952.0,538.0,925.0,3454.0,6583.0,1233.0,10532.0,361.0,10553.0,262.0,1316.0,1492.0,5110.0,5739.0,1283.0,11028.0,8609.0,194.0,9757.0,9577.0,34.0,4847.0,3804.0,5958.0,13158.0,913.0,2249.0
2021-12-06,12420.0,4235.0,114.0,642.0,14031.0,3363.0,3427.0,957.0,539.0,926.0,3459.0,6597.0,1239.0,10553.0,362.0,10560.0,261.0,1324.0,1494.0,5129.0,5750.0,1286.0,11050.0,8632.0,194.0,9774.0,9603.0,34.0,4860.0,3811.0,5975.0,13190.0,917.0,2253.0
2021-12-07,12463.0,4243.0,114.0,643.0,14061.0,3375.0,3427.0,957.0,542.0,925.0,3464.0,6606.0,1239.0,10587.0,368.0,10574.0,263.0,1332.0,1498.0,5140.0,5769.0,1289.0,11075.0,8649.0,194.0,9794.0,9621.0,35.0,4870.0,3818.0,5986.0,13213.0,919.0,2255.0
2021-12-08,12494.0,4258.0,114.0,645.0,14109.0,3391.0,3436.0,968.0,546.0,927.0,3467.0,6627.0,1249.0,10628.0,369.0,10587.0,263.0,1335.0,1505.0,5151.0,5794.0,1304.0,11094.0,8689.0,195.0,9818.0,9646.0,35.0,4881.0,3831.0,6006.0,13241.0,920.0,2263.0
2021-12-09,12544.0,4270.0,114.0,649.0,14164.0,3411.0,3447.0,971.0,548.0,930.0,3475.0,6642.0,1252.0,10657.0,377.0,10611.0,270.0,1337.0,1519.0,5171.0,5843.0,1311.0,11115.0,8725.0,199.0,9845.0,9674.0,36.0,4899.0,3844.0,6023.0,13276.0,922.0,2271.0
2021-12-12,12656.0,4317.0,116.0,652.0,14287.0,3453.0,3481.0,982.0,557.0,940.0,3499.0,6723.0,1263.0,10744.0,394.0,10663.0,273.0,1351.0,1546.0,5220.0,5897.0,1342.0,11208.0,8831.0,201.0,9933.0,9737.0,35.0,4949.0,3894.0,6080.0,13359.0,937.0,na
2021-12-13,12705.0,4329.0,118.0,655.0,14319.0,3469.0,3485.0,983.0,558.0,942.0,3501.0,6745.0,1263.0,10768.0,397.0,10673.0,274.0,1352.0,1553.0,5228.0,5924.0,1347.0,11236.0,8874.0,200.0,9955.0,9746.0,35.0,4965.0,3911.0,6100.0,13382.0,939.0,na
