Date,Cumul des personnes avec des analyses nÃ©gatives,Cumul de cas confirmÃ©s,Nouveaux cas,Nombre cumulatif de dÃ©cÃ¨s,Nouveaux dÃ©cÃ¨s,Hospitalisations,Soins intensifs,Personnes testÃ©es,Cas actifs,Tests (VolumÃ©trie),Hospitalisations (nouvelle mÃ©thode),Unnamed: 12,01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,Unnamed: 31,CHSLD,RPA,Domicile,Autres - Inconnu,Unnamed: 36,MontrÃ©al et Laval,RÃ©gions Ã  proximitÃ©,Autres rÃ©gions,Unnamed: 40,Cas Labo,Cas Lien Ãpi,Cas Total,Cumul Labo,Cumul Ãpi,NV CHSLD,NV RPA,NV Dom,NV Autres,Moy mobile DÃ©cÃ¨s,Inc Hors-SI,Inc SI,Moy. mobile (cas),Analyses nÃ©g (Nouv.),Cas labo (Nouv.),Cas labo (ancien)
27/02/2020,91.0,1,,,,0.0,,92,1,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,,0,0,0,0,0,,,,,,,,,105,0,0.0
28/02/2020,104.0,1,0.0,,0.0,0.0,,105,1,,,,0.0,0.0,0.1323698573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0219437367,,1,0,1,1,0,,,,,,,,,124,0,1.0
29/02/2020,138.0,1,0.0,,0.0,0.0,,139,1,,,,0.0,0.0,0.1323698573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0219437367,,0,0,0,1,0,,,,,,,,,143,0,1.0
01/03/2020,189.0,1,0.0,,0.0,0.0,,190,1,,,,0.0,0.0,0.1323698573,0.0,0.0,0.04841074777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.03986601829,0.0,0.0219437367,,0,1,1,1,1,,,,,,,,1.3,167,0,1.0
02/03/2020,203.0,1,0.0,,0.0,0.0,,204,1,,,,0.0,0.0,0.1323698573,0.0,0.0,0.1452322433,0.0,0.0,0.0,0.0,1.111135803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.1195980549,0.0,0.0438874734,,3,0,3,4,1,,,,,,,,1.4,181,1,4.0
03/03/2020,203.0,1,0.0,,0.0,0.0,,204,1,,,,0.0,0.0,0.1323698573,0.0,0.0,0.1452322433,0.0,0.0,0.0,0.0,1.111135803,0.0,0.0,0.0,0.1594977734,0.06979579843,0.0,0.0,,,,,,,0.1195980549,0.0,0.08777494678999999,,2,0,2,6,1,,,,,,,,1.6,192,1,6.0
04/03/2020,242.0,2,1.0,,0.0,0.0,,244,2,,,,0.0,0.0,0.1323698573,0.0,0.0,0.1452322433,0.0,0.0,0.0,0.0,1.111135803,0.0,0.0,0.0,0.1594977734,0.2093873953,0.0,0.0,,,,,,,0.1195980549,0.0,0.1316624202,,2,0,2,8,1,,,,,,,,1.6,219,1,8.0
05/03/2020,260.0,3,1.0,,0.0,0.0,,263,3,,,,0.0,0.0,0.1323698573,0.0,0.0,0.1452322433,0.0,0.0,0.0,0.0,1.111135803,0.0,0.0,0.0,0.1594977734,0.2791831937,0.0,0.0,,,,,,,0.1195980549,0.06786277062000001,0.1316624202,,1,0,1,9,1,,,,,,,,1.6,244,2,9.0
06/03/2020,303.0,3,0.0,,0.0,0.0,,306,3,,,,0.0,0.0,0.1323698573,0.0,0.0,0.1452322433,0.0,0.0,0.0,0.0,1.111135803,0.0,0.0,0.0,0.3189955468,0.3489789922,0.0,0.0,,,,,,,0.1195980549,0.1357255412,0.15360615689999998,,2,0,2,11,1,,,,,,,,1.3,290,2,11.0
07/03/2020,340.0,4,1.0,,0.0,0.0,,344,4,,,,0.0,0.0,0.1323698573,0.0,0.0,0.1452322433,0.0,0.0,0.0,0.0,1.111135803,0.0,0.0,0.0,0.3189955468,0.3489789922,0.0,0.0,,,,,,,0.1195980549,0.1357255412,0.15360615689999998,,0,0,0,11,1,,,,,,,,1.3,326,2,11.0
08/03/2020,376.0,4,0.0,,0.0,0.0,,380,4,353.0,,,0.0,0.0,0.1323698573,0.0,0.0,0.1936429911,0.0,0.0,0.0,0.0,1.111135803,0.0,0.0,0.0,0.3189955468,0.3489789922,0.0,0.0,,,,,,,0.1594640731,0.1357255412,0.15360615689999998,,1,0,1,12,1,,,,,,,,2.4,356,2,12.0
09/03/2020,465.0,5,1.0,,0.0,0.0,,470,5,68.0,,,0.0,0.0,0.1323698573,0.0,0.0,0.2420537388,0.0,0.0,0.0,0.0,1.111135803,0.0,0.0,0.0,0.3189955468,0.3489789922,0.0,0.0,,,,,,,0.1993300914,0.1357255412,0.15360615689999998,,1,0,1,13,1,,,,,,,,3.1,418,4,13.0
10/03/2020,570.0,8,3.0,,0.0,0.0,,578,8,145.0,,,0.0,0.0,0.1323698573,0.0,0.0,0.3388752344,0.0,0.0,0.0,0.0,1.111135803,0.0,0.0,0.0,0.3189955468,0.3489789922,0.0,0.0,,,,,,,0.279062128,0.1357255412,0.15360615689999998,,1,1,2,14,2,,,,,,,,3.4,542,6,14.0
11/03/2020,798.0,13,5.0,,0.0,0.0,,811,13,225.0,,,0.0,0.0,0.1323698573,0.19144581800000002,0.2027727141,0.4841074777,0.0,0.0,0.0,0.0,1.111135803,0.23239114219999998,0.0,0.0,0.4784933202,0.5583663875,0.0,0.0,,,,,,,0.3986601829,0.2714510825,0.2633248404,,10,0,10,24,2,,,,,,,,6.1,745,13,24.0
12/03/2020,1079.0,17,4.0,,0.0,0.0,,1096,17,377.0,,,0.0,0.0,0.1323698573,0.19144581800000002,0.4055454282,0.629339721,0.0,0.0,0.0,0.0,1.111135803,0.23239114219999998,0.0,0.0,0.6379910936,0.6281621859000001,0.0,0.0,,,,,,,0.5182582377,0.3393138531,0.30721231379999997,,6,0,6,30,2,,,,,,,,7.9,1069,18,30.0
13/03/2020,1399.0,24,7.0,,0.0,0.0,,1423,24,287.0,,,0.0,0.0,0.1323698573,0.19144581800000002,0.4055454282,0.7261612165000001,0.0,0.0,0.0,0.0,1.111135803,0.23239114219999998,0.0,0.19227367469999998,0.6379910936,0.6979579843000001,0.0,0.0,,,,,,,0.5979902743,0.4750393943,0.30721231379999997,,4,0,4,34,2,,,,,,,,10.1,1325,23,34.0
14/03/2020,2270.0,39,15.0,,0.0,0.0,,2309,13,695.0,,,0.0,0.0,0.3971095718,0.7657832718,0.6083181422999999,0.9198042076,0.0,0.0,0.0,7.375719133,1.111135803,0.23239114219999998,0.0,0.19227367469999998,1.116484414,1.046936976,0.0,0.0,,,,,,,0.7574543474,0.6786277062,0.5705371540999999,,19,0,19,53,2,,,,,,,,16.1,1974,36,53.0
15/03/2020,3079.0,50,11.0,0.0,0.0,2.0,0.0,3129,21,811.0,,,0.5074236074,0.0,0.7942191436,0.7657832718,0.6083181422999999,1.210268694,0.0,0.0,0.0,7.375719133,1.111135803,0.6971734265,0.0,0.3845473493,1.116484414,1.046936976,0.0,0.0,,,,,,,0.9966504570999999,0.7464904768,0.7021995743,,13,0,13,66,2,0.0,0.0,0.0,0.0,,,,20.6,2729,44,66.0
16/03/2020,4778.0,74,24.0,0.0,0.0,5.0,0.0,4852,40,1157.0,,,0.5074236074,0.0,0.7942191436,0.9572290898,1.01386357,1.403911685,0.0,0.0,0.0,7.375719133,1.111135803,0.9295645687,0.0,0.576821024,1.435479961,1.465711767,0.0,0.0,,,,,,,1.15611453,1.221529871,0.8338619945,,17,0,17,83,2,0.0,0.0,0.0,0.0,,,,30.3,3847,73,83.0
17/03/2020,5213.0,94,20.0,0.0,0.0,2.0,4.0,5307,58,1459.0,,,0.5074236074,0.0,1.191328715,0.9572290898,4.663772423999999,1.74278692,0.4987133196,0.0,0.0,7.375719133,1.111135803,2.3239114219999997,0.0,1.345915723,1.754475508,1.605303364,0.0,0.0,,0.0,1.0,0.0,0.0,,1.435176658,1.696569265,1.492174095,,44,0,44,127,2,0.0,1.0,0.0,0.0,.,,,48.3,5355,107,127.0
18/03/2020,6331.0,121,27.0,1.0,1.0,3.0,4.0,6452,82,2246.0,,,1.5222708219999999,0.0,1.853178002,0.9572290898,6.083181422999999,2.0332514059999998,0.9974266393000001,0.6774333406,0.0,7.375719133,1.111135803,2.3239114219999997,1.1293182309999998,3.2686524689999996,2.073471054,1.675099162,0.0,0.0,,1.0,1.0,1.0,0.0,,1.873702859,2.510922513,1.887161356,,40,1,41,167,3,1.0,0.0,1.0,0.0,.,,,72.0,6956,135,167.0
19/03/2020,7666.0,139,18.0,1.0,0.0,4.0,6.0,7805,97,3597.0,,,1.5222708219999999,0.3601890272,2.250287574,1.148674908,10.34140842,3.7276275780000003,0.9974266393000001,0.6774333406,0.0,7.375719133,1.111135803,2.3239114219999997,2.258636461,3.845473493,2.073471054,2.024078155,0.0,0.0,,1.0,1.0,1.0,0.0,,3.4683435910000004,2.8502363660000003,2.52352972,,73,1,74,240,4,0.0,0.0,0.0,0.0,.,,,104.4,9976,198,240.0
20/03/2020,9242.0,181,42.0,4.0,3.0,9.0,10.0,9423,135,3990.0,,,1.5222708219999999,0.7203780544,3.044506717,1.5315665440000001,13.18022642,6.099754218999999,1.994853279,0.6774333406,0.0,7.375719133,2.222271606,3.9506494169999997,3.613818338,5.76821024,4.6254354289999995,3.0012193330000003,0.0,0.0,,1.0,2.0,1.0,0.0,,5.660974597,5.021845026,3.467110398,,122,8,130,362,12,0.0,1.0,0.0,0.0,1.1,,,151.4,13500,309,362.0
21/03/2020,9786.0,219,38.0,4.0,0.0,11.0,13.0,10005,170,3995.0,,,1.5222708219999999,0.7203780544,5.162424433,2.297349816,15.00518084,10.55354301,2.7429232580000003,0.6774333406,1.110703853,7.375719133,3.333407409,4.647822843999999,5.646591152999999,7.690946986,5.582422069,5.1648890839999995,0.0,0.0,,1.0,3.0,1.0,0.0,,9.687442443,7.0577281439999995,4.65207218,,183,2,185,545,14,0.0,1.0,0.0,0.0,1.3,,,183.4,17466,474,545.0
22/03/2020,11211.0,628,409.0,4.0,0.0,25.0,20.0,11839,572,4434.0,,,2.02969443,1.440756109,8.471670865,3.828916359,23.11608941,14.81368882,3.241636578,1.3548666809999999,1.110703853,7.375719133,3.333407409,6.274560838999999,8.808682199,10.57505211,7.974888671,6.70039665,0.0,0.0,,1.0,3.0,1.0,0.0,,13.75377631,9.568650657000001,6.868389586,,239,1,240,784,15,0.0,0.0,0.0,0.0,2.1,,,230.3,21095,696,784.0
23/03/2020,12202.0,1013,385.0,4.0,0.0,36.0,31.0,13215,949,3952.0,,,2.02969443,2.1611341630000003,12.17802687,6.892049447000001,32.03808883,21.30072902,3.7403498969999998,2.032300022,1.110703853,7.375719133,10.00022223,8.598472261,15.58459158,14.61279927,9.250870857999999,9.771411781,0.0,0.0,,2.0,3.0,3.0,0.0,,20.29180331,12.55461256,9.896625251,,339,7,346,1123,22,1.0,0.0,2.0,0.0,3.4,,,272.4,25453,1003,1123.0
24/03/2020,26634.0,1339,326.0,6.0,2.0,43.0,35.0,27973,1257,4024.0,,,3.0445416439999997,3.601890272,14.42831444,8.040724354,35.28245225,28.32028744,3.989706557,2.032300022,2.221407706,7.375719133,10.00022223,10.457601400000001,21.23118273,16.727809699999998,10.52685305,11.44651094,0.0,0.0,,3.0,3.0,4.0,0.0,,27.06902642,14.52263291,11.41074308,,258,10,268,1381,32,1.0,0.0,1.0,0.0,3.7,,,318.6,29021,1277,1381.0
25/03/2020,31854.0,1629,290.0,8.0,2.0,63.0,43.0,33483,1512,5394.0,,,3.0445416439999997,5.042646381,15.88438287,10.52951999,42.98781539,37.42150802,4.737776537,5.419466723999999,7.774926971,7.375719133,10.00022223,12.78151282,28.23295576,21.34237789,12.28132855,13.261201699999999,0.0,0.0,,7.0,6.0,4.0,1.0,,35.79968442,17.64432036,13.692891699999999,,362,7,369,1743,39,4.0,3.0,0.0,1.0,5.4,,,352.0,33912,1548,1743.0
26/03/2020,32335.0,2021,392.0,18.0,10.0,91.0,50.0,34356,1867,5299.0,,,3.551965252,7.203780544,17.3404513,12.63542399,50.08486038,46.18385337,4.987133196,11.51636679,11.10703853,7.375719133,10.00022223,16.73216224,34.10541056,24.03420933,15.31178625,15.63425885,0.0,5.439216752999999,,9.0,8.0,9.0,1.0,,44.05195021,20.5624195,16.30419637,,364,5,369,2107,44,2.0,2.0,5.0,0.0,6.9,,,399.3,39419,1933,2107.0
27/03/2020,43589.0,2498,477.0,22.0,4.0,107.0,57.0,46087,2295,6119.0,,,4.059388858999999,7.203780544,19.98784845,16.08144871,55.96526909,57.94766508,7.231343135,16.93583351,14.43915009,7.375719133,12.22249383,19.05607366,42.01063818,27.87968283,19.45872836,17.588541199999998,7.0126227210000005,5.439216752999999,,11.0,9.0,9.0,1.0,,55.13470329,24.22700911,18.95938851,,450,3,453,2557,47,2.0,1.0,0.0,0.0,8.4,,,432.7,45052,2428,2557.0
28/03/2020,49364.0,2840,342.0,22.0,0.0,120.0,72.0,52204,2578,5773.0,,,4.059388858999999,7.203780544,22.50287574,19.1445818,64.48172308,67.67822538,7.730056454,18.96813354,19.99266935,7.375719133,12.22249383,20.21802937,51.04518402,33.45561939,21.05370609,20.86894373,7.0126227210000005,5.439216752999999,,20.0,11.0,11.0,1.0,,64.7424137,27.89159872,21.68041186,,411,8,419,2968,55,9.0,2.0,2.0,0.0,10.3,,,499.0,50357,2863,2968.0
29/03/2020,56285.0,3430,590.0,25.0,3.0,157.0,78.0,59715,3119,6856.0,,,5.5816596810000005,9.364914707,26.07686188,27.95108942,71.37599536,80.36184129,11.22104969,21.00043356,26.65689247,7.375719133,18.88930865,21.61237622,60.98318445,41.33884005,27.5931148,23.03261348,14.02524544,5.439216752999999,,26.0,12.0,14.0,1.0,,76.94141529,33.79565977,25.58639699,,556,15,571,3524,70,6.0,1.0,3.0,0.0,11.4,,,546.6,56829,3454,3524.0
30/03/2020,63378.0,4162,732.0,31.0,6.0,204.0,82.0,67540,3768,7511.0,,,7.611354111,11.16585984,29.51847817,35.99181378,75.02590421,93.2391002,15.95882623,24.38760026,33.32111559,14.75143827,23.33385186,26.26019907,70.92118488,49.02978704,32.85654132,26.17342441,14.02524544,16.31765026,,35.0,13.0,18.0,1.0,,89.29988096,39.69972081,29.60210081,,536,44,580,4060,114,9.0,1.0,4.0,0.0,13.4,,,619.6,63841,4082,4060.0
31/03/2020,65205.0,4611,449.0,33.0,2.0,225.0,82.0,69711,4114,7569.0,,,9.133624933,16.56869525,33.35720403,42.50097159,81.71740378,109.214647,17.95367951,27.77476696,38.87463486,14.75143827,24.44498767,29.97845734,91.24891303,59.22029179,38.91745671,31.1987219,14.02524544,16.31765026,,46.0,13.0,20.0,3.0,,106.04360859999998,47.23248835,34.01279188,,682,50,732,4742,164,11.0,0.0,2.0,2.0,18,,,665.9,69847,4858,4742.0
01/04/2020,69146.0,5518,907.0,36.0,3.0,269.0,96.0,74542,4884,6493.0,,,9.64104854,18.36964039,38.51962846,56.66796212,90.03108506,123.979925,20.44724611,32.51680035,45.53885797,14.75143827,44.44543212,30.67563077,104.5748682,63.83485999,43.86188769,36.71258998,14.02524544,16.31765026,,59.0,15.0,21.0,3.0,,120.5548393,52.59364723,39.69621969,,646,56,702,5388,220,13.0,2.0,1.0,0.0,22.7,,,721.4,74905,5499,5388.0
02/04/2020,77618.0,6101,583.0,61.0,25.0,334.0,107.0,83570,5303,7182.0,,,13.7004374,21.61134163,41.03465575,67.58037374,96.11426648,143.82833159999998,21.694029399999998,41.32343377,55.53519265,14.75143827,48.88997533,31.14041305,128.290551,73.25627004,52.793763,43.62237402,42.07573633,16.31765026,,75.0,18.0,24.0,4.0,,141.08583869999998,62.70520005,44.41412308,,806,74,880,6194,294,16.0,3.0,3.0,1.0,27.9,,,731.1,80392,6230,6194.0
03/04/2020,83454.0,6997,896.0,75.0,14.0,348.0,130.0,90227,5971,7743.0,,,13.7004374,24.49285385,44.34390218,78.68423118,103.6168569,160.8205041,23.19016936,53.5172339,58.86730421,14.75143827,51.11224694,33.23193333,141.16477880000002,82.6776801,59.9711628,51.23011605,42.07573633,16.31765026,,97.0,25.0,29.0,5.0,,157.35117419999997,73.02034119,49.17591394,,694,83,777,6888,377,22.0,7.0,5.0,1.0,33.3,,,774.3,86455,6921,6888.0
04/04/2020,88308.0,7944,947.0,94.0,19.0,371.0,154.0,95955,6610,4990.0,,,14.71528461,31.69663439,46.06471033,90.5538719,111.32222,177.2801583,30.4215125,56.22696727,68.86363889,14.75143827,64.44587658,35.55584475,152.68382480000002,91.13772179,66.67006929,60.23377405,56.10098177,21.75686701,,127.0,35.0,33.0,7.0,,172.9387873,81.63891306,55.53959758,,696,112,808,7584,489,30.0,10.0,4.0,2.0,38.9,,,783.0,90397,7614,7584.0
05/04/2020,91965.0,8580,636.0,121.0,27.0,369.0,164.0,100113,6900,3978.0,,,14.71528461,37.099469799999994,47.52077876,97.44592134,113.9582653,189.9153635,32.9150791,65.71103403,79.97067742,14.75143827,71.11269139,36.48540932,182.2719624,97.8673004,69.38153143,65.53825473,56.10098177,21.75686701,,159.0,43.0,37.0,9.0,,188.5662665,87.95015072,58.91893303,,553,86,639,8137,575,32.0,8.0,4.0,2.0,45.6,,,781.6,93171,8125,8137.0
06/04/2020,95681.0,9340,760.0,150.0,29.0,419.0,164.0,104526,7276,4805.0,,,15.73013183,39.98098202,50.43291562,109.1241162,117.4054015,212.03907519999998,34.161862400000004,71.80793409999998,83.30278898,14.75143827,77.77950621,41.59801445,201.47037230000004,113.8260154,72.89048245,70.98232701,63.11360449,27.19608376,,200.0,48.0,41.0,11.0,,210.17364840000002,96.56872259,63.59294895,,793,89,882,8930,664,41.0,5.0,4.0,2.0,51.9,79.0,20.0,763.1,96723,8772,8930.0
07/04/2020,99780.0,10031,691.0,175.0,25.0,451.0,181.0,109270,7563,5394.0,,,16.74497904,44.30325035,52.94794291,114.4845991,122.88026470000001,232.42,34.66057571,74.51766746,87.74560439,14.75143827,87.77972844,46.01344615,216.8291003,125.5547096,78.15390897,76.77537828,63.11360449,27.19608376,,244.0,54.0,44.0,12.0,,229.6681313,104.7122551,67.60865277,,716,77,793,9646,741,44.0,6.0,3.0,1.0,56.6,98.0,19.0,743.4,100621,9613,9646.0
08/04/2020,103074.0,10912,881.0,216.0,41.0,483.0,196.0,113365,7849,4968.0,,,16.74497904,45.38381743,54.80112091,121.37664860000001,126.93571899999999,250.67085189999997,36.15671567,84.67916757,93.29912365,14.75143827,91.11313585,47.64018415,230.8326463,136.70658269999998,84.05532659,80.19537240000001,63.11360449,27.19608376,,292.0,61.0,52.0,12.0,,247.16931340000002,112.2450226,70.72466338,,604,88,692,10250,829,48.0,7.0,8.0,0.0,59.4,89.0,25.0,723.1,104167,10195,10250.0
09/04/2020,107266.0,11677,765.0,241.0,25.0,547.0,186.0,118217,8130,5508.0,,,17.25240265,50.78665284,56.65429891,126.5456857,131.5994914,267.7114352,37.90221229,87.38890093,102.18475450000001,36.87859566,96.66881486,51.12605128,252.9672837,145.358898,89.47825088,87.10515644,70.12622721,27.19608376,,339.0,67.0,61.0,17.0,,265.1090216,120.7278689,74.58676104,,649,102,751,10899,931,47.0,6.0,9.0,5.0,65.9,92.0,26.0,745.6,107946,11018,10899.0
10/04/2020,111651.0,12292,615.0,289.0,48.0,612.0,146.0,123115,8125,5267.0,,,17.25240265,52.22740894,58.11036734,136.1179766,138.8993092,282.5735347,40.14642223,88.74376761,104.4061622,36.87859566,102.2244939,53.91474499,266.5191024,153.6266661,92.34921081,92.68882032,70.12622721,27.19608376,,389.0,77.0,67.0,19.0,,279.7398503,127.514146,78.36108375,,553,86,639,11452,1017,50.0,10.0,6.0,2.0,71.6,88.0,22.0,757.7,111563,11613,11452.0
11/04/2020,114811.0,12846,554.0,328.0,39.0,634.0,156.0,126771,8093,6923.0,,,17.25240265,54.74873213,59.56643577,143.77580930000002,141.5353544,294.9666861,42.63998883,90.77606763,106.6275699,36.87859566,106.66903710000001,57.63300326,290.46064889999997,165.9321812,98.56962397,99.24962537,77.13884993,27.19608376,,440.0,86.0,68.0,24.0,,294.17134889999994,138.3721893,81.52098183,,587,79,666,12039,1096,51.0,9.0,1.0,5.0,76.9,81.0,16.0,781.9,115090,12273,12039.0
12/04/2020,118979.0,13557,711.0,360.0,32.0,664.0,166.0,131570,8260,6230.0,,,17.25240265,58.35062241,66.18492863,150.47641289999999,145.1852633,310.99064369999996,43.88677213,91.45350098,106.6275699,51.63003393,108.89130870000001,63.21039067,310.7883771,176.699507,103.9925483,108.8814456,77.13884993,27.19608376,,510.0,98.0,74.0,27.0,,310.95494260000004,150.6553508,85.77806675,,713,83,796,12752,1179,70.0,12.0,6.0,3.0,82.6,87.0,11.0,841.3,119065,13096,12752.0
13/04/2020,124295.0,14248,691.0,435.0,75.0,730.0,161.0,137451,8206,7016.0,,,17.25240265,61.23213462,68.03810663,159.28292050000002,145.7935814,337.22926889999997,44.38548545,91.45350098,107.7382737,51.63003393,110.00244450000001,65.76669324,338.5696055,190.92775890000001,111.80793919999999,115.302659,84.15147265,27.19608376,,572.0,113.0,85.0,31.0,,337.4658448,161.30980580000002,88.95990857,,868,99,967,13620,1278,62.0,15.0,11.0,4.0,86.3,76.0,18.0,872.4,123660,13949,13620.0
14/04/2020,129498.0,14860,612.0,487.0,52.0,737.0,190.0,143174,7981,7174.0,,,17.25240265,66.63497003,70.55313392,164.069066,151.8767629,359.93390960000005,46.62969539,92.13093432,111.07038529999998,51.63003393,114.44698770000001,66.92864895,364.99565210000003,211.3087684,115.3168902,124.8646834,84.15147265,27.19608376,,634.0,128.0,95.0,35.0,,360.8273315,174.7466343,92.86589371,,831,131,962,14451,1409,62.0,15.0,10.0,4.0,88.7,116.0,13.0,927.7,127753,15012,14451.0
15/04/2020,134011.0,15857,997.0,609.0,122.0,788.0,187.0,148571,8122,6562.0,,,17.25240265,72.75818349,73.86238035,169.04665730000002,154.10726269999998,389.9001625,47.12840871,92.80836766,116.62390459999999,51.63003393,114.44698770000001,67.39343123,398.4234718,226.69066239999998,121.85629890000001,133.9381372,91.16409537,27.19608376,,706.0,145.0,107.0,37.0,,391.4045675,187.572698,96.20134168,,871,237,1108,15322,1646,72.0,17.0,12.0,2.0,93.1,117.0,19.0,927.7,131832,15871,15322.0
16/04/2020,138322.0,16798,941.0,688.0,79.0,822.0,196.0,153722,8303,6707.0,,,17.25240265,75.27950669,76.11266793,174.0242485,156.3377626,413.9603042,49.621975299999995,94.84066768,118.84531229999999,51.63003393,118.8915309,70.41451608,423.2684728,245.53348250000002,125.8437432,144.1283238,91.16409537,27.19608376,,780.0,158.0,112.0,38.0,,415.60324060000005,201.9596054,99.49290219,,850,119,969,16172,1765,74.0,13.0,5.0,1.0,98.4,98.0,20.0,931.7,135986,16737,16172.0
17/04/2020,142715.0,17521,723.0,805.0,117.0,879.0,193.0,158770,8226,6363.0,,,17.25240265,78.88139696,78.09821579,180.916298,158.7710351,441.60284110000003,50.8687586,95.51810102,121.06671999999999,51.63003393,132.22516059999998,73.43560093,454.66351960000003,256.49308199999996,131.1071697,152.4340238,91.16409537,27.19608376,,838.0,169.0,123.0,43.0,,443.9081136,211.6639816,103.2672249,,858,168,1026,17030,1933,58.0,11.0,11.0,5.0,100,116.0,7.0,923.7,139851,17591,17030.0
18/04/2020,146771.0,18357,836.0,877.0,72.0,917.0,183.0,163548,8414,5898.0,,,17.25240265,82.48328723,80.48087322,183.4050936,159.1765806,457.5783879,51.61682858,96.19553436,121.06671999999999,51.63003393,141.114247,76.22429463,474.5395205,267.2604078,136.0516007,158.99482880000002,91.16409537,27.19608376,,913.0,183.0,129.0,45.0,,460.5721093,221.02904390000003,105.68103590000001,,552,114,666,17582,2047,75.0,14.0,6.0,2.0,103.7,93.0,24.0,901.7,143536,18277,17582.0
19/04/2020,150290.0,19319,962.0,939.0,62.0,970.0,198.0,167801,8779,5379.0,,,17.25240265,86.0851775,81.80457179,188.76557649999998,160.3932168,478.29818789999996,52.61425522,97.55040104,122.17742379999999,51.63003393,152.225605,77.1538592,492.6086121999999,278.2200072,139.72004950000002,170.16215659999997,98.17671809,27.19608376,,1014.0,200.0,136.0,48.0,,480.8240465,233.3800682,108.6214967,,728,96,824,18310,2143,101.0,17.0,7.0,3.0,105.7,88.0,18.0,870.6,146639,18948,18310.0
20/04/2020,153283.0,20126,807.0,1041.0,102.0,1022.0,201.0,171520,8842,6336.0,,,17.25240265,88.60650069,83.92248951,195.84907180000002,161.2043077,501.72898990000004,53.3623252,98.22783438,123.2881277,51.63003393,153.3367408,79.01298834,517.2277496,292.6405328,145.94046269999998,178.95642719999998,98.17671809,27.19608376,,1101.0,210.0,139.0,51.0,,504.4645954,245.86681800000002,111.5619574,,753,158,911,19063,2301,87.0,10.0,3.0,3.0,109.1,96.0,18.0,861.6,149768,19658,19063.0
21/04/2020,157087.0,20965,839.0,1134.0,93.0,1077.0,199.0,176048,9032,5963.0,,,17.25240265,90.0472568,85.64329765,199.6779881,162.0153986,523.9979338,54.85846516,98.22783438,124.3988315,51.63003393,163.336963,80.17494405,537.3296141,306.09969010000003,152.7988669,184.8192742,98.17671809,27.19608376,,1195.0,225.0,143.0,55.0,,526.3510394,256.11409629999997,113.93188090000001,,692,116,808,19755,2417,94.0,15.0,4.0,4.0,113,141.0,20.0,837.7,153230,20346,19755.0
22/04/2020,161148.0,21838,873.0,1243.0,109.0,1203.0,207.0,180833,9185,8598.0,,,17.25240265,92.92876902,88.2906948,205.8042543,163.4348076,549.8492731,56.35460512,98.90526772,124.3988315,51.63003393,164.44809880000003,81.10450862,555.6245694,318.5974789,156.945809,192.0780373,98.17671809,27.19608376,,1279.0,240.0,158.0,58.0,,550.8686407,265.61488419999995,116.8723417,,747,143,890,20502,2560,84.0,15.0,15.0,3.0,116.3,108.0,21.0,851.1,157538,21143,20502.0
23/04/2020,165302.0,22616,778.0,1340.0,97.0,1233.0,227.0,185632,9313,6600.0,,,17.25240265,94.0093361,91.46757137,211.7390747,163.6375803,575.2649157000001,58.59881506,100.2601344,125.5095354,51.63003393,168.8926421,82.49885547,575.5005702999999,334.3639202,166.19667990000002,197.10333480000003,98.17671809,27.19608376,,1366.0,255.0,166.0,65.0,,575.3065098999999,277.4908691,119.46170259999998,,753,153,906,21255,2713,87.0,15.0,8.0,7.0,114.3,88.0,20.0,821.4,161745,21893,21255.0
24/04/2020,170211.0,23267,651.0,1446.0,106.0,1297.0,208.0,190765,9268,7630.0,,,17.25240265,95.08990318,93.05600966,215.3765452,164.6514438,599.2282359000001,59.34688504,100.2601344,125.5095354,51.63003393,173.33718530000002,83.42842004,592.8920711000001,352.24537200000003,172.57659080000002,204.292302,98.17671809,27.19608376,,1450.0,269.0,177.0,68.0,,598.1098722999999,290.11334439999996,121.65607630000001,,727,132,859,21982,2845,84.0,14.0,11.0,3.0,116.3,103.0,17.0,821.6,165991,22692,21982.0
