Date,Cumul des personnes avec des analyses négatives,Cumul de cas confirmés,Nouveaux cas,Nombre cumulatif de décès,Nouveaux décès,Hospitalisations,Soins intensifs,Personnes testées,Cas actifs,Tests (Volumétrie),Hospitalisations (nouvelle méthode),,01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,,CHSLD,RPA,Domicile,Autres - Inconnu,,Montréal et Laval,Régions à proximité,Autres régions,,Cas Labo,Cas Lien Épi,Cas Total,Cumul Labo,,NV CHSLD,NV RPA,NV Dom,NV Autres
15/05/2020,282551,42183,763,3483,82,1763,179,319472,27242,12054,,,21.81921512,111.6585984,160.6970067,329.4782527,184.7259425,1035.941591,95.75295737,109.0667678,126.6202392,59.00575306,193.3376297,104.3436228,1041.909,632.0035686,354.4040525,373.0585426,112.2019635,54.39216753,,2685,699,343,158,,1018.457169,523.0862359,182.5718893,,738,68,806,36921,,50,16,5,5
16/05/2020,290192,42920,737,3562,79,1766,183,327782,27604,13435,,,21.81921512,112.3789765,163.6091436,333.4986149,184.7259425,1049.060904,98.49588063,109.7442012,126.6202392,59.00575306,193.3376297,107.1323165,1056.590137,648.7313783,367.0043766,381.922609,112.2019635,54.39216753,,2727,708,351,164,,1036.994868,536.1837507,185.8195624,,622,76,698,37590,,42,9,8,6
17/05/2020,296991,43627,707,3596,34,1771,179,335232,27986,10203,,,22.32663872,113.4595436,165.4623216,336.1788563,184.7259425,1065.714201,100.7400906,109.7442012,126.6202392,59.00575306,193.3376297,108.9914457,1073.981637,662.1905355,375.7767542,391.6940208,112.2019635,54.39216753,,2767,714,360,169,,1050.38985,551.3850113,188.847798,,646,91,737,38241,,40,6,9,5
18/05/2020,302358,44197,570,3647,51,1784,180,341102,28053,9582,,,22.32663872,114.1799216,169.1686776,339.8163269,185.131488,1081.689748,106.4752937,109.7442012,126.6202392,59.00575306,193.3376297,111.5477482,1087.985183,673.150135,382.3161629,397.6964595,112.2019635,54.39216753,,2804,724,365,173,,1067.173443,563.1931334,191.9199212,,576,85,661,38744,,37,10,5,4
19/05/2020,307437,44775,578,3718,71,,183,346684,28235,11608,1545,,22.83406233,114.1799216,170.4923762,345.3682556,186.3481243,1096.987544,108.470147,109.7442012,126.6202392,59.00575306,194.4487655,111.7801394,1101.311138,681.994724,388.3770783,405.7229763,112.2019635,54.39216753,,2841,735,374,174,,1082.800923,572.4903329,194.8164944,,576,54,630,39247,,37,11,9,1
20/05/2020,314247,45495,720,3800,82,,176,354172,28368,12506,1504,,22.83406233,114.1799216,173.6692527,349.197172,188.3758514,1116.593897,113.2079236,109.7442012,126.6202392,59.00575306,196.6710371,112.0125305,1114.637094,695.8384286,398.2659402,414.0286763,112.2019635,54.39216753,,2882,742,379,182,,1097.75068,580.8374537,197.7130676,,719,74,793,39925,,41,7,5,8
21/05/2020,321123,46141,646,3865,65,,171,361628,28457,14572,1479,,23.34148594,114.1799216,176.4490197,353.2175341,188.5786241,1135.280446,118.1950568,111.0990679,126.6202392,59.00575306,197.7821729,112.2449217,1131.12514,704.6830176,406.5598244,420.9384603,112.2019635,54.39216753,,2912,752,382,187,,1116.248512,592.6455758,201.1143468,,651,73,724,40505,,30,10,3,5
22/05/2020,329677,46838,697,3940,75,,167,370820,28854,15375,1452,,23.84890955,114.5401107,179.890636,356.6635589,188.5786241,1147.479954,119.4418401,111.0990679,126.6202392,59.00575306,198.8933087,112.709704,1144.451095,716.4117118,416.1296908,429.8723225,112.2019635,54.39216753,,2953,761,391,190,,1134.547014,601.6713243,204.0109201,,573,42,615,41143,,41,9,9,3
23/05/2020,338380,47411,573,3984,44,,170,380061,29096,13533,1435,,23.84890955,114.5401107,183.4646222,359.1523545,188.7813968,1158.17873,120.18991,111.0990679,126.6202392,59.00575306,200.0044445,112.709704,1155.970141,724.8717535,423.4665884,438.3176142,112.2019635,54.39216753,,2999,766,392,193,,1146.945346,614.0223486,206.6661122,,481,48,529,41681,,46,5,1,3
24/05/2020,347398,47984,573,4069,85,,179,389618,29261,12121,1425,,23.84890955,115.2604887,188.4946767,360.3010294,188.9841695,1168.829094,122.9328333,111.7765012,126.6202392,59.00575306,202.2267161,112.9420951,1169.52196,733.3317951,430.4844904,446.8327016,112.2019635,54.39216753,,3030,772,398,197,,1157.788903,623.7267248,209.1457545,,488,64,552,42220,,31,6,6,4
25/05/2020,353036,48598,614,4139,70,,181,395775,29460,10112,1403,,24.35633315,115.2604887,192.0686629,363.3641625,189.5924877,1178.801708,125.9251132,111.7765012,126.6202392,59.00575306,202.2267161,113.4068774,1177.427187,741.4072895,437.0238991,457.1624797,112.2019635,54.39216753,,3067,782,403,199,,1168.951388,632.2774339,212.34954,,489,45,534,42739,,37,10,5,2
26/05/2020,358822,49139,541,4228,89,,184,402059,29592,12972,1378,,24.35633315,115.2604887,195.7750189,365.6615123,189.7952604,1190.420288,130.4135331,111.7765012,126.6202392,59.00575306,202.2267161,114.336442,1187.591051,746.5986787,440.6923479,462.257573,112.2019635,54.39216753,,3104,790,409,201,,1178.559099,641.2353196,215.8605379,,411,60,471,43237,,37,8,6,2
27/05/2020,365402,49702,563,4302,74,,178,409135,29782,14949,1331,,24.35633315,115.2604887,200.0108543,368.1503079,190.2008058,1202.765028,131.1616031,111.7765012,126.6202392,59.00575306,202.2267161,114.5688331,1200.465279,750.8286995,447.8697477,469.2371529,112.2019635,54.39216753,,3126,800,415,205,,1189.920914,645.5785369,218.5376738,,466,64,530,43733,,22,10,6,4
28/05/2020,373567,50232,530,4363,61,,172,417796,29961,13868,1265,,24.35633315,115.2604887,203.3201008,372.1706701,190.2008058,1211.96307,132.657743,112.4539345,127.7309431,59.00575306,202.2267161,114.5688331,1211.08087,754.674173,452.6546809,474.6114293,112.2019635,54.39216753,,3166,808,420,209,,1202.359111,652.9077161,220.9514848,,382,36,418,44229,,40,8,5,4
29/05/2020,384289,50651,419,4439,76,,167,428895,30142,13853,1197,,24.35633315,115.2604887,208.0854156,374.0851283,190.2008058,1221.451577,133.6551697,112.4539345,127.7309431,59.00575306,204.4489878,114.8012242,1220.115416,760.6346569,459.1940897,478.868973,112.2019635,54.39216753,,3201,812,425,209,,1211.807358,658.1331495,223.2336334,,388,34,422,44606,,35,4,5,0
30/05/2020,391792,51059,408,4641,202,,171,436799,30072,12985,1198,,24.35633315,115.2604887,210.9975525,376.7653697,190.809124,1231.908298,133.6551697,113.1313679,127.7309431,59.00575306,204.4489878,115.4983977,1227.117189,766.0183198,466.5309872,482.009784,112.2019635,54.39216753,,3222,817,428,210,,1221.215738,664.7158382,225.186626,,388,21,409,45007,,21,5,3,1
31/05/2020,399497,51354,295,4661,20,,163,444782,30096,9458,1185,,24.35633315,115.6206777,212.7183606,378.4883821,190.809124,1238.008053,133.6551697,113.1313679,127.7309431,59.00575306,204.4489878,115.7307888,1232.312053,771.7865301,474.8248714,484.9412075,112.2019635,54.39216753,,3234,822,431,211,,1231.062645,670.0769971,227.0079561,,270,28,298,45285,,12,5,3,1
01/06/2020,404814,51593,239,4713,52,,161,450317,30077,,1175,,24.35633315,115.6206777,213.7773195,380.9771777,191.0118967,1241.638859,134.4032396,113.1313679,127.7309431,59.00575306,204.4489878,116.1955711,1235.700008,773.7092668,476.1008536,487.872631,112.2019635,54.39216753,,3239,823,432,211,,1237.002681,676.5239603,228.1709742,,161,17,178,45503,,5,1,1,0
