Date,Cumul des personnes avec des analyses n茅gatives,Cumul de cas confirm茅s,Nouveaux cas,Nombre cumulatif de d茅c猫s,Nouveaux d茅c猫s,Hospitalisations,Soins intensifs,Personnes test茅es,Cas actifs,Tests (Volum茅trie),Hospitalisations (nouvelle m茅thode),,01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,,CHSLD,RPA,Domicile,Autres - Inconnu,,Montr茅al et Laval,R茅gions 脿 proximit茅,Autres r茅gions,,Cas Labo,Cas Lien 脡pi,Cas Total,Cumul Labo,Cumul 脡pi,NV CHSLD,NV RPA,NV Dom,NV Autres,,Inc Hors-SI,Inc SI
12/05/2020,261569,39931,706,3220,89,1682,194,296528,26241,11302,,,20.2969443,110.2178423,153.4166646,312.4395749,182.9009881,981.6731432,89.26968421,107.0344678,126.6202392,59.00575306,192.2264939,101.0901468,982.0551333,589.8956338,327.9274221,350.5842955,112.2019635,54.39216753,,2627,675,330,152,,945.0239635,480.1291021,170.766159,,658,130,788,35165,4928,48,15,6,7,,67,14
13/05/2020,267311,40724,793,3351,131,1644,190,302929,26544,11363,,,20.2969443,110.9382204,155.5345823,319.1401785,183.3065335,1000.698567,90.76582417,107.7119011,126.6202392,59.00575306,193.3376297,102.4844937,1001.253543,602.9702437,337.8162841,357.354488,112.2019635,54.39216753,,2665,685,334,155,,962.0467533,491.7336359,173.7724509,,677,97,774,35842,5025,38,10,4,3,,64,17
14/05/2020,274630,41420,696,3401,50,1631,191,310868,26980,13169,,,21.31179151,111.2984094,157.2553904,323.5434324,183.9148517,1017.787561,91.26453749,109.0667678,126.6202392,59.00575306,193.3376297,103.4140583,1016.838135,615.4680326,345.4721772,365.311209,112.2019635,54.39216753,,2717,705,340,156,,981.7405663,502.9309931,176.5812492,,628,72,700,36470,5097,52,20,6,1,,57,12
15/05/2020,282551,42183,763,3483,82,1584,179,319472,27242,12054,,,21.81921512,111.2984094,160.0351574,329.4782527,184.5231698,1034.779734,95.50360071,109.0667678,126.6202392,59.00575306,193.3376297,104.3436228,1041.231409,632.5803896,354.2445547,373.4075216,112.2019635,54.39216753,,2768,722,345,161,,1000.796523,514.0604874,179.4778225,,731,65,796,37201,5162,51,17,5,5,,73,13
16/05/2020,290192,42920,737,3562,79,1583,183,327782,27604,13435,,,21.81921512,112.0187875,162.8149244,333.4986149,184.5231698,1047.850635,98.24652397,109.7442012,126.6202392,59.00575306,193.3376297,107.1323165,1055.912546,649.500473,366.8448788,382.271588,112.2019635,54.39216753,,2817,731,353,167,,1017.619983,524.3756286,182.2207895,,622,75,697,37823,5237,49,9,8,6,,54,14
17/05/2020,296991,43627,707,3596,34,1592,179,335232,27986,10203,,,22.32663872,113.0993545,165.065212,336.1788563,184.5231698,1064.3587,100.4907339,109.7442012,126.6202392,59.00575306,193.3376297,108.9914457,1073.304046,663.3441776,375.6172564,392.2523872,112.2019635,54.39216753,,2858,738,363,172,,1035.918485,537.4052805,185.4026314,,648,93,741,38471,5330,41,7,10,5,,61,13
18/05/2020,302358,44197,570,3647,51,1604,180,341102,28053,9582,,,22.32663872,113.8197326,168.6391982,339.8163269,184.9287153,1080.189015,106.4752937,109.7442012,126.6202392,59.00575306,193.3376297,111.5477482,1087.307592,673.726956,381.8376695,398.6038048,112.2019635,54.39216753,,2898,748,368,176,,1049.273601,552.7422667,188.3869796,,581,77,658,39052,5407,40,10,5,4,,46,17
19/05/2020,307437,44775,578,3718,71,,183,346684,28235,11608,1362,,22.83406233,113.8197326,169.9628967,345.3682556,186.1453515,1095.583633,108.470147,109.7442012,126.6202392,59.00575306,194.4487655,111.7801394,1100.633548,682.7638187,387.8985849,406.7699133,112.2019635,54.39216753,,2936,759,377,177,,1065.937597,564.8218399,191.5468776,,579,56,635,39631,5463,38,11,9,1,,46,13
20/05/2020,314247,45495,720,3800,82,,176,354172,28368,12506,1328,,22.83406233,113.8197326,173.1397733,349.3886178,187.970306,1115.286807,112.7092102,109.7442012,126.6202392,59.00575306,196.6710371,112.2449217,1114.185366,696.6075233,397.7874469,415.2850007,112.2019635,54.39216753,,2980,766,382,185,,1081.445478,573.9833139,194.4873384,,727,71,798,40358,5534,44,7,5,8,,58,8
21/05/2020,321123,46141,646,3865,65,,171,361628,28457,14572,1308,,23.34148594,113.8197326,175.9195403,353.2175341,187.970306,1133.682891,117.6963434,111.0990679,126.6202392,59.00575306,197.7821729,112.2449217,1130.899276,705.4521123,406.0813311,422.4041721,112.2019635,54.39216753,,3011,776,385,190,,1096.474967,582.3304347,197.4497428,,652,67,719,41010,5601,31,10,3,5,,59,12
22/05/2020,329677,46838,697,3940,75,,167,370820,28854,15375,1285,,23.84890955,114.1799216,179.4935265,356.6635589,187.970306,1145.8824,118.9431267,111.0990679,126.6202392,59.00575306,198.8933087,112.709704,1144.225231,717.1808065,415.6511975,430.8494637,112.2019635,54.39216753,,3055,787,394,193,,1115.092397,594.3421451,200.8290783,,569,40,609,41579,5641,44,11,9,3,,54,7
23/05/2020,338380,47411,573,3984,44,,170,380061,29096,13533,1265,,23.84890955,114.1799216,182.9351427,359.1523545,188.1730787,1156.387532,119.6911967,111.0990679,126.6202392,59.00575306,200.0044445,112.709704,1155.744277,725.6408482,422.9880951,439.0853679,112.2019635,54.39216753,,3101,794,395,196,,1133.19157,603.5036191,203.681764,,477,44,521,42056,5685,46,7,1,3,,43,14
24/05/2020,347398,47984,573,4069,85,,179,389618,29261,12121,1246,,23.84890955,114.9002997,187.9651973,360.3010294,188.3758514,1166.747432,122.6834766,111.7765012,126.6202392,59.00575306,202.2267161,112.9420951,1169.070232,734.1008898,430.1654949,447.8098427,112.2019635,54.39216753,,3136,801,401,200,,1145.589901,615.5153295,206.3150124,,490,60,550,42546,5745,35,7,6,4,,44,9
25/05/2020,353036,48598,614,4139,70,,181,395775,29460,10112,1222,,24.35633315,114.9002997,191.6715533,363.3641625,188.9841695,1176.671635,125.1770432,111.7765012,126.6202392,59.00575306,202.2267161,113.4068774,1176.749596,741.9841105,436.5454058,457.6510503,112.2019635,54.39216753,,3173,812,406,202,,1156.273994,625.0161174,208.7727109,,479,43,522,43025,5788,37,11,5,2,,34,13
26/05/2020,358822,49139,541,4228,89,,184,402059,29592,12972,1194,,24.35633315,114.9002997,195.3779093,365.6615123,189.1869422,1188.290215,129.9148198,111.7765012,126.6202392,59.00575306,202.2267161,114.336442,1186.687597,747.1754997,440.2138546,462.1877772,112.2019635,54.39216753,,3215,822,412,204,,1167.157417,633.9061404,211.9764965,,407,56,463,43432,5844,42,10,6,2,,48,6
27/05/2020,365402,49702,563,4302,74,,178,409135,29782,14949,1153,,24.35633315,114.9002997,199.6137448,368.1503079,189.5924877,1200.392902,130.9122464,111.7765012,126.6202392,59.00575306,202.2267161,114.5688331,1199.335961,751.4055206,447.3912544,468.8881739,112.2019635,54.39216753,,3243,833,418,208,,1176.685396,642.4568495,215.3997194,,461,60,521,43893,5904,28,11,6,4,,39,9
28/05/2020,373567,50232,530,4363,61,,172,417796,29961,13868,1093,,24.35633315,114.9002997,202.6582515,372.1706701,189.5924877,1209.445711,132.4083864,112.4539345,127.7309431,59.00575306,202.2267161,114.5688331,1209.951552,755.2509941,452.3356854,474.1926546,112.2019635,54.39216753,,3295,843,425,212,,1188.007345,646.6643412,217.9671366,,377,36,413,44270,5940,52,10,7,4,,32,11
29/05/2020,384289,50651,419,4439,76,,167,428895,30142,13853,1030,,24.35633315,114.9002997,207.5559362,374.0851283,189.5924877,1218.982629,133.405813,112.4539345,127.7309431,59.00575306,204.4489878,114.8012242,1219.211962,761.4037516,459.1940897,478.5897899,112.2019635,54.39216753,,3342,848,430,212,,1200.206347,653.7899322,220.3809477,,397,33,430,44667,5973,47,5,5,0,,39,5
30/05/2020,391792,51059,408,4641,202,,171,436799,30072,12985,1027,,24.35633315,114.9002997,210.3357032,376.7653697,190.2008058,1229.148886,133.405813,113.1313679,127.7309431,59.00575306,204.4489878,115.4983977,1226.213735,766.7874145,466.690485,481.660805,112.2019635,54.39216753,,3363,855,435,213,,1209.534995,659.2189538,222.5533776,,381,21,402,45048,5994,21,7,5,1,,28,8
31/05/2020,399497,51354,295,4661,20,,163,444782,30096,9458,1022,,24.35633315,115.2604887,212.1888812,378.4883821,190.2008058,1235.732747,133.405813,113.1313679,127.7309431,59.00575306,204.4489878,115.7307888,1231.634462,771.4019827,472.9108982,484.5224327,112.2019635,54.39216753,,3387,863,439,214,,1219.023107,665.8695053,224.6160888,,259,31,290,45307,6025,24,8,4,1,,29,5
01/06/2020,404814,51593,239,4713,52,,158,450317,30077,9646,1011,,24.35633315,115.2604887,214.1744291,380.7857319,190.6063512,1242.99436,135.1513096,113.8088012,127.7309431,59.00575306,204.4489878,116.1955711,1235.700008,774.4783615,474.5058759,490.5946672,112.2019635,54.39216753,,3415,865,442,215,,1228.630818,671.3663897,226.3715878,,287,34,321,45594,6059,28,2,3,1,,35,5
02/06/2020,410793,51884,291,4794,81,,155,456561,29992,12444,985,,24.35633315,115.2604887,216.2923468,381.1686236,190.6063512,1247.932256,136.1487363,113.8088012,127.7309431,59.00575306,204.4489878,116.1955711,1239.991417,776.9779193,476.7388447,495.2011899,112.2019635,54.39216753,,3434,869,446,215,,1235.00938,676.3882348,227.5784933,,222,14,236,45816,6073,19,4,4,0,,19,9
03/06/2020,417256,52143,259,4885,91,,144,463267,29922,12490,932,,24.35633315,115.2604887,218.1455248,383.2745276,190.809124,1253.547903,136.3980929,113.8088012,127.7309431,59.00575306,205.5601236,116.8927445,1247.444918,779.2852034,482.161769,498.621184,112.2019635,54.39216753,,3452,873,453,219,,1241.706872,680.2564127,229.6631483,,248,28,276,46064,6101,18,4,7,4,,28,6
04/06/2020,424619,52398,255,4935,50,,129,470862,29699,10789,895,,24.35633315,115.2604887,220.2634425,384.4232025,190.809124,1259.550835,136.6474496,113.8088012,127.7309431,59.00575306,205.5601236,117.3575268,1252.639781,779.8620244,485.1922267,502.8089319,112.2019635,54.39216753,,3461,876,455,219,,1246.53066,684.1924534,230.9139413,,236,18,254,46300,6119,9,3,2,0,,20,3
05/06/2020,431289,52624,226,4970,35,,127,477737,29242,12657,849,,24.35633315,115.2604887,222.2489903,385.1889857,191.0118967,1264.924428,137.3955196,113.8088012,127.7309431,59.00575306,205.5601236,117.5899179,1257.157054,782.1693085,488.8606755,506.4383134,112.2019635,54.39216753,,3477,882,458,220,,1252.470696,688.1284941,232.4061154,,215,28,243,46515,6147,16,6,3,1,,29,6
06/06/2020,438296,52849,225,4978,8,,126,484972,29157,9576,840,,24.35633315,115.9808668,224.4992779,385.5718774,191.0118967,1269.523449,138.1435895,113.8088012,131.0630547,59.00575306,205.5601236,118.0547002,1260.319145,783.8997716,491.7316354,511.0448361,112.2019635,54.39216753,,3490,883,462,221,,1258.331001,690.23224,234.0738394,,218,14,232,46733,6161,13,1,4,1,,21,3
07/06/2020,443016,53047,198,4984,6,,119,489877,29069,6924,857,,24.35633315,115.9808668,226.0877162,385.7633232,191.0118967,1273.154256,139.3903728,113.8088012,132.1737585,59.00575306,205.5601236,118.0547002,1265.514009,785.8225083,493.6456087,514.4648302,112.2019635,54.39216753,,3503,888,463,222,,1263.55345,693.6253785,235.4124073,,175,14,189,46908,6175,13,5,1,1,,22,3
08/06/2020,446726,53185,138,5029,45,,117,493724,28795,7995,844,,24.35633315,116.3410558,227.0143052,385.7633232,191.0118967,1275.671614,139.8890862,113.8088012,132.1737585,59.00575306,205.5601236,118.2870914,1268.450237,787.3606977,494.9215909,516.4889084,112.2019635,54.39216753,,3514,889,463,223,,1267.898846,697.5614192,236.8168064,,111,10,121,47019,6185,11,1,0,1,,11,6
09/06/2020,451406,53341,156,5081,52,,117,498550,28419,9676,797,,24.35633315,117.0614338,228.6027435,385.954769,191.6202148,1279.25401,140.1384428,113.8088012,132.1737585,59.00575306,205.5601236,118.2870914,1272.96751,789.0911608,496.3570709,518.5129866,112.2019635,54.39216753,,3521,890,465,224,,1271.805715,700.7509694,237.7603871,,149,11,160,47168,6196,7,1,2,1,,14,4
10/06/2020,456779,53485,144,5105,24,,114,504056,28081,,757,,24.35633315,117.7818119,229.2645928,386.3376606,191.6202148,1281.626136,141.1358695,113.8088012,132.1737585,59.00575306,206.6712594,118.2870914,1274.548555,790.0525292,497.4735553,521.0954311,112.2019635,54.39216753,,3522,891,465,224,,1274.397007,702.7189898,238.352868,,107,12,119,47275,6208,1,1,0,0,,,
